alumno,curso,contenido,nota_numerica,evaluacion
10700138,3162077551,0824,6,FI
10700138,3162077551,0830,0,FO
10323951,3162077551,CV0004,8,FI
10323951,3162077551,0830,0,FO
10729579,3162077551,CV0004,10,FI
10729579,3162077551,0822,8,01
10729579,3162077551,0826,8,01
10770133,3162077551,0823,5,FI
10770133,3162077551,0827,6,01
10770133,3162077551,0826,4,01
10706042,3162077551,0823,7,FI
10706042,3162077551,0826,5,FI
10706042,3162077551,0828,8,PO
13288446,3162077551,0822,9,FI
10748318,3162077551,0822,6,01
13293379,3162077551,0823,6,01
13293379,3162077551,0822,5,01
13293379,3162077551,0822,5,FI
10809450,3162077551,0827,8,01
10809450,3162077551,0822,8,FI
10758378,3162078584,243266,8,FI
10699142,3162078584,243265,9,01
13446594,3162078584,243265,9,FI
13446594,3162078584,243267,9,FI
13448029,3162078584,243264,9,02
11066151,3162078584,243265,9,02
11066151,3162078584,243265,9,FI
10791102,3162078584,243264,6,01
10698470,3162078584,243265,9,02
11285049,3162078584,243266,9,01
11285049,3162078584,243264,10,FI
10675598,3162078584,243267,9,01
10675598,3162078584,243266,4,01
13447274,3162078584,243265,9,01
10699108,3162078584,243265,9,01
10699108,3162078584,243267,9,02
10699108,3162078584,243266,4,01
10699108,3162078584,243264,9,02
13467527,3162078584,243267,9,01
13467527,3162078584,243266,4,01
10287428,3162078584,243265,9,02
10287428,3162078584,243267,9,02
10287428,3162078584,243266,9,FI
10287348,3162078584,243265,9,01
10287348,3162078584,243265,9,02
10287348,3162078584,243267,8,02
13475004,3162078584,243264,9,01
11316053,3162078584,243264,9,FI
10869145,3162078584,243266,6,01
10814418,3162078584,243264,7,01
10862205,3162078584,243267,9,02
10705571,3162078584,243265,8,02
10745557,3162078584,243266,7,FI
10515204,3162078591,243271,2,01
10645661,3162078591,243271,9,FI
10709718,3162078591,243604,7,FI
10709718,3162078591,243271,3,FI
10709718,3162078591,243270,4,01
10689702,3162078591,243270,9,01
10772056,3162078591,243602,8,FI
10714036,3162078591,243271,9,01
10499298,3162078591,243604,7,01
10499298,3162078591,243604,9,FI
10689283,3162078591,243604,9,FI
10689283,3162078591,243271,8,01
10697594,3162078591,243602,8,FI
10697594,3162078591,243270,9,01
10697594,3162078591,243270,8,FI
10850218,3162078591,243601,0,FO
10697823,3162078591,243270,8,FI
10862844,3162078591,243601,0,FO
10862844,3162078591,243604,10,FI
10862844,3162078591,243270,9,FI
10706060,3162078591,243270,9,FI
10697613,3162078591,243602,8,01
10697613,3162078591,243601,0,FO
10711820,3162078591,243271,9,FI
10014485,3162076035,0181,8,P1
10759106,3162076035,0181,8,P1
13263308,3162076035,0178,5,01
11568873,3162076035,0180,7,FI
11568873,3162076035,0181,7,PE
10742422,3162076035,0180,8,01
10742422,3162076035,0181,7,PO
10742422,3162076035,0176,7,01
10742422,3162076035,0176,8,FI
10805336,3162076035,0181,3,PO
10805336,3162076035,0176,6,01
10487908,3162076035,CV0004,9,FI
10487908,3162076035,0184,0,FO
10487908,3162076035,0183,9,01
10487908,3162076035,0176,9,FI
10610451,3162076035,0183,7,FI
10610451,3162076035,0178,5,FI
10814531,3162076035,0181,8,PO
10814531,3162076035,0176,7,01
10838901,3162076035,0181,0,PE
10581335,3162076035,0176,10,FI
10713910,3162076035,CV0004,8,01
10713910,3162076035,0183,9,FI
10713910,3162076035,0178,10,FI
10706770,3162076035,0183,7,FI
10706770,3162076035,0175,5,01
10706770,3162076035,0175,5,FI
10849475,3162076035,0180,8,FI
10849475,3162076035,0181,7,PE
10849475,3162076035,0175,7,01
10267575,3162076035,0181,0,FO
10267575,3162076035,0178,0,FI
10420918,3162076035,CV0004,7,FI
10420918,3162076035,0178,0,01
11264068,3162076035,0181,5,PO
12452324,3162076035,0176,0,01
13097118,3162076035,0183,6,FI
11921786,3162076035,0176,7,01
11921786,3162076035,0178,10,FI
11921786,3162076035,0175,7,FI
13249462,3162076035,0181,9,PO
10264508,3162076035,0176,6,01
10264508,3162076035,0178,6,01
10264508,3162076035,0178,3,FI
10282475,3162076098,0398,9,01
10513851,3162076098,0399,4,01
10513851,3162076098,0397,4,01
10837553,3162076098,0400,5,PO
10837553,3162076098,0399,9,01
10699672,3162076098,0397,4,01
10677163,3162076098,0398,8,01
10677163,3162076098,0399,8,01
10837523,3162076098,0403,0,F2
10837523,3162076098,0400,4,PO
10803272,3162076098,0400,6,PO
10700883,3162076098,0398,9,FI
10778000,3162076098,0402,7,01
12398431,3162076098,0397,9,01
13127380,3162076098,0398,9,01
10709639,3162076098,0399,8,01
10709639,3162076098,0399,8,FI
13456089,3162076098,0399,7,FI
11632133,3162076119,0386,8,01
10690446,3162076119,0386,8,FI
10696634,3162076119,0390,9,FI
10696634,3162076119,0391,0,FO
10696634,3162076119,0387,8,01
10696634,3162076119,0386,8,01
12058330,3162076119,CV0004,7,01
12058330,3162076119,CV0004,6,FI
12058330,3162076119,0385,7,01
10742990,3162076119,0391,0,FO
10277303,3162076119,0387,7,01
10277303,3162076119,0387,8,FI
10486936,3162076119,0180,4,FI
10486936,3162076119,0385,8,FI
10486936,3162076119,0390,8,01
10486936,3162076119,0391,0,FO
10610383,3162076119,0180,4,FI
10610383,3162076119,0180,7,EX
12734916,3162076119,0388,0,PO
12734916,3162076119,0387,3,FI
10506040,3162076119,0388,0,P1
10887591,3162079713,CV0002,8,FI
10737176,3162079713,0446,9,01
10737176,3162079713,0443,7,01
10857947,3162079713,0446,6,FI
10926432,3162079713,0451,0,FO
10857947,3162079713,0448,6,01
10857947,3162079713,0448,6,FI
10916753,3162079713,0446,7,FI
10840996,3162079713,0442,7,FI
10888026,3162079713,0446,8,FI
10925424,3162079713,0443,6,01
10925424,3162079713,0448,8,FI
10707891,3162079713,0442,6,FI
10798521,3162079713,0442,8,FI
10798521,3162079713,0451,0,FO
10657315,3162079713,0443,10,01
10657315,3162079713,0442,10,01
10657315,3162079713,0448,10,FI
12788547,3162079713,0446,8,01
12788547,3162079713,0446,8,FI
10787713,3162079713,0443,5,FI
12320496,3162079713,0442,6,FI
10793462,3162079713,0443,5,01
10793462,3162079713,0443,6,FI
10793477,3162079713,0443,7,FI
10793477,3162079713,0442,7,FI
10793477,3162079713,0448,6,FI
13116617,3162079713,0446,8,FI
13457085,3162079713,0446,8,FI
10431853,3162079713,0446,9,FI
13101838,3162079713,CV0002,5,FI
13101838,3162079713,0446,5,01
13101838,3162079713,0443,6,FI
13101838,3162079713,0442,8,01
10308441,3162079713,0446,0,01
10308441,3162079713,0446,0,EX
10308441,3162079713,0443,0,EX
11738860,3162079713,0446,0,01
11738860,3162079713,0443,0,EX
11738860,3162079713,0442,0,01
11738860,3162079713,0442,0,FI
10442321,3162079713,CV0002,0,01
10442321,3162079713,0443,0,FI
12380827,3162079713,0446,0,FI
13249406,3162079713,CV0002,7,FI
13249406,3162079713,0446,4,EX
10940185,3162079713,0446,6,01
11800476,3162079713,CV0002,4,01
12736231,3162079713,0442,9,FI
10991644,3162079713,CV0002,6,01
10991644,3162079713,CV0002,6,FI
10991644,3162079713,0446,6,FI
13459444,3162079713,0446,0,01
13459444,3162079713,0446,0,FI
13459444,3162079713,0442,0,01
10323662,3162079713,0448,0,01
10728710,3162079713,CV0002,7,FI
10728710,3162079713,0442,6,EX
12839405,3162079713,CV0002,6,01
12839405,3162079713,0446,0,EX
12839405,3162079713,0443,6,FI
12839405,3162079713,0442,10,01
11349452,3162079713,0443,8,FI
11349452,3162079713,0448,7,FI
12832437,3162079713,0446,8,FI
10264521,3162079713,0443,6,01
10410551,3162079790,0653,0,01
10410551,3162079790,0654,6,FI
10852355,3162079790,0653,4,01
10852355,3162079790,0654,4,FI
10852355,3162079790,0654,5,EX
13282224,3162079790,0652,7,FI
10835661,3162079790,0657,8,PO
12840433,3162079790,0653,4,01
12840433,3162079790,0654,6,FI
11837806,3162079790,0652,6,FI
10657739,3162079790,CV0004,8,FI
10657739,3162079790,0653,8,01
10657739,3162079790,0653,9,FI
10679661,3162079790,CV0004,7,FI
10679661,3162079790,0653,6,01
10679661,3162079790,0653,6,FI
10679661,3162079790,0654,7,FI
10437711,3162079790,CV0004,9,FI
10437711,3162079790,0653,7,01
10437711,3162079790,0653,7,FI
10437711,3162079790,0654,7,FI
10509826,3162079790,0653,8,FI
10509826,3162079790,0660,0,FO
11262097,3162079790,0655,9,FI
11262097,3162079790,0656,8,FI
12839144,3162079790,0655,4,FI
12839144,3162079790,0656,0,01
12839144,3162079790,0654,0,01
12839144,3162079790,0654,4,EX
10743003,3162079790,0653,6,FI
10743003,3162079790,0654,4,01
10743003,3162079790,0654,6,FI
13235855,3162079790,CV0004,7,FI
13235855,3162079790,0652,7,FI
10652411,3162079790,0652,6,FI
10652411,3162079790,0653,6,FI
10652411,3162079790,0654,4,01
10862522,3162079790,0655,6,01
10862522,3162079790,0657,7,PO
10792061,3162079790,CV0004,6,FI
10711877,3162079790,0654,6,FI
10699015,3162079790,CV0004,9,01
10699015,3162079790,0653,6,FI
10699015,3162079790,0660,0,FO
10699015,3162079790,0654,3,01
10829023,3162079790,0655,7,FI
10707732,3162079790,CV0004,9,01
10707732,3162079790,CV0004,8,FI
13245586,3162079790,0653,9,01
10819298,3162079790,0657,8,PO
11144559,3162079790,0652,9,01
11144559,3162079790,0656,6,01
11144559,3162079790,0654,9,01
13246215,3162079790,0655,8,01
13246215,3162079790,0652,4,01
13320897,3162079790,0656,7,FI
12491074,3162079790,0652,3,01
12731205,3162079790,CV0004,6,01
12731205,3162079790,0655,0,FI
12568905,3162079790,0652,0,01
10816926,3162079790,0655,4,01
10816926,3162079790,0656,7,FI
13248595,3162079790,CV0004,6,01
13248595,3162079790,0655,6,FI
13248595,3162079790,0652,7,01
11741280,3162079790,0653,6,FI
11741280,3162079790,0656,7,01
13527455,3162079790,0652,6,01
13527455,3162079790,0652,8,FI
13038809,3162079790,CV0004,4,01
10474558,3162079790,0654,8,FI
13298754,3162079790,0653,0,EX
10283680,3162079790,0652,0,01
10601480,3162079790,0652,8,FI
12567860,3162079790,0655,6,FI
12567860,3162079790,0657,10,PO
12567860,3162079790,0652,5,01
12567860,3162079790,0656,9,01
10454503,3162079790,0655,4,01
10454503,3162079790,0652,0,EX
10279159,3162079790,CV0004,7,FI
12685301,3162079790,0655,0,EX
12685301,3162079790,0653,0,EX
11246656,3162079790,CV0004,7,FI
11553064,3162079790,0655,6,01
10416763,3162079790,0655,0,01
10416763,3162079790,0655,0,FI
10730130,3162079790,0655,0,EX
10730130,3162079790,0653,6,FI
10451024,3162079790,0655,5,FI
11170823,3162079790,0655,0,EX
11170823,3162079790,0652,0,01
10349643,3162079790,0652,0,EX
13248215,3162079790,0655,3,EX
13248215,3162079790,0656,9,01
11486847,3162079790,0652,6,FI
13038797,3162079790,0655,0,01
13038797,3162079790,0655,0,FI
10083896,3162079790,0653,0,EX
13242362,3162079790,0652,3,FI
13242362,3162079790,0653,6,EX
10840651,3162079860,5021,9,FI
11263266,3162079860,5021,9,FI
10809218,3162079860,5026,10,FI
10415513,3162079860,5026,8,01
10380889,3162079860,5023,4,01
10380889,3162079860,5024,10,01
10517224,3162079860,5021,10,FI
10517224,3162079860,5025,10,FI
10846791,3162079860,5023,10,01
10846791,3162079860,5023,10,FI
11430890,3162079860,5021,5,01
10652552,3162079860,5021,9,FI
10810094,3162079860,5022,4,01
10810094,3162079860,5024,0,EX
11482158,3162079860,5025,7,FI
10808794,3162079860,5025,8,01
10808794,3162079860,5025,7,FI
10781314,3162079860,5022,5,01
10586308,3162079860,5024,10,01
10586308,3162079860,5025,9,FI
10736698,3162079874,5075,8,01
10841155,3162079874,5071,0,01
10841155,3162079874,5072,0,EX
10841155,3162079874,5073,0,EX
10294470,3162079874,5071,0,01
10481669,3162079874,5071,7,01
10481669,3162079874,5072,9,FI
10747327,3162079874,5074,10,FI
10304881,3162079874,5074,0,01
10304881,3162079874,5074,0,FI
11502777,3162079874,5071,7,01
11502777,3162079874,5075,8,01
10726154,3162079874,5071,7,01
10726154,3162079874,5073,8,FI
10726154,3162079874,5075,8,FI
10837507,3162079874,5071,0,01
10405270,3162079874,5071,0,EX
10403933,3162079874,5071,0,FI
10676854,3162079874,5071,8,01
10676854,3162079874,5072,7,01
10676854,3162079874,5072,8,FI
10676854,3162079874,5074,10,01
12923163,3162079874,5071,7,01
10406026,3162079874,5072,7,01
12068421,3162079874,5074,9,01
10837451,3162080071,0377,7,FI
11635385,3162080071,0381,8,01
11635385,3162080071,0374,8,01
10707778,3162080071,0376,1,01
10855729,3162080071,0378,10,FI
10855729,3162080071,0377,9,FI
10855729,3162080071,0374,10,FI
10611327,3162080071,0377,9,FI
11242377,3162080071,0378,8,01
11242377,3162080071,0378,7,FI
11242377,3162080071,0375,4,01
11242377,3162080071,0375,8,FI
11242377,3162080071,0376,9,01
11242377,3162080071,0376,4,FI
10267085,3162080071,0381,6,01
10267085,3162080071,0382,0,FO
10707901,3162080071,CV0004,7,01
10707901,3162080071,0378,7,01
10707901,3162080071,0376,7,01
10707901,3162080071,0374,9,FI
10832107,3162080071,0381,7,01
10832107,3162080071,0378,9,FI
10832107,3162080071,0377,6,01
10832107,3162080071,0376,9,FI
10679688,3162080071,0376,9,01
10707654,3162080071,CV0004,7,FI
10676228,3162080071,CV0004,9,FI
10837560,3162080071,0382,0,FO
10837560,3162080071,0374,9,FI
10832097,3162080071,0381,8,FI
10832097,3162080071,0376,7,01
10332972,3162080071,0378,8,01
10332972,3162080071,0375,9,FI
12722174,3162080071,CV0004,9,01
12722174,3162080071,0381,7,FI
12722174,3162080071,0378,6,01
12722174,3162080071,0376,7,01
12722174,3162080071,0374,7,FI
13257199,3162080071,0381,8,01
13257199,3162080071,0379,10,PO
13257199,3162080071,0378,9,01
13257199,3162080071,0378,9,FI
13257199,3162080071,0375,8,01
10634348,3162080071,0378,6,01
10963354,3162080071,0382,0,FO
10748092,3162080071,CV0004,6,01
10691654,3162080071,0378,8,01
10687382,3162080071,0381,6,01
10687382,3162080071,0375,6,EX
10687382,3162080071,0377,2,01
10500950,3162080071,0376,2,01
10293307,3162079993,0488,8,01
10293307,3162079993,0486,0,01
10679671,3162079993,0490,3,01
10364384,3162079993,0489,9,FI
10364384,3162079993,0488,10,FI
10525745,3162079993,CV0004,0,01
10525745,3162079993,0488,0,EX
11572662,3162079993,0486,0,01
11254010,3162079993,CV0004,8,01
11254010,3162079993,CV0004,8,FI
10332148,3162079993,0489,0,01
10332148,3162079993,0488,0,01
11400429,3162079993,0490,2,FI
10640914,3162079993,0492,9,PO
10905913,3162079993,CV0004,0,FI
10905913,3162079993,0491,0,FI
10905913,3162079993,0490,0,EX
10905913,3162079993,0489,0,FI
13245900,3162079993,0490,4,FI
13245900,3162079993,0489,8,01
13038149,3162079993,0491,5,FI
13038149,3162079993,0490,4,01
13038149,3162079993,0486,3,01
10323451,3162079993,0494,6,01
10512597,3162079993,0489,7,FI
10277644,3162079993,0491,0,FI
11904882,3162079993,0491,6,01
11904882,3162079993,0491,6,FI
11904882,3162079993,0490,2,01
11904882,3162079993,0490,2,EX
11904882,3162079993,0486,2,01
12636390,3162079993,0489,7,01
10254372,3162079993,0492,0,PO
10965828,3162079993,0491,5,01
10965828,3162079993,0488,8,01
10635824,3162079993,0486,9,01
10279375,3162079957,0612,6,01
10711791,3162079957,0615,4,FI
10711791,3162079957,0614,0,EX
10945672,3162079957,0613,8,01
10837069,3162079957,0612,10,FI
10736098,3162079957,0613,7,FI
10736098,3162079957,0612,8,FI
10254986,3162079957,0615,9,01
10254986,3162079957,0615,9,FI
10254986,3162079957,0614,9,FI
10679677,3162079957,0618,9,01
10679677,3162079957,0613,1,01
10730670,3162079957,0615,10,01
10730670,3162079957,0613,10,FI
12736124,3162079957,0614,7,FI
10392051,3162079957,0612,5,01
13294635,3162079957,CV0004,9,01
13294635,3162079957,CV0004,10,FI
11736342,3162079957,0612,10,FI
10689194,3162079957,0615,8,01
10689194,3162079957,0613,9,FI
10657057,3162079957,0612,1,01
10027669,3162079936,0227,0,FI
10910799,3162079936,0230,10,01
10910799,3162079936,0227,9,FI
10906556,3162079936,0226,4,01
10906556,3162079936,0227,3,01
10912321,3162079936,CV0002,10,FI
10912321,3162079936,0230,10,01
10837080,3162079936,0226,7,01
10837080,3162079936,0227,8,FI
10819052,3162079936,CV0002,8,01
10819052,3162079936,0230,4,01
10819052,3162079936,0230,10,FI
10888617,3162079936,0224,8,FI
10904569,3162079936,0228,10,01
10892259,3162079936,0224,7,FI
10911129,3162079936,0224,5,01
13261957,3162079936,0226,6,FI
13261957,3162079936,0224,5,FI
10911373,3162079936,CV0002,9,01
10911373,3162079936,0230,8,01
10911373,3162079936,0227,9,FI
10663109,3162079936,0228,0,FI
10663109,3162079936,0224,0,01
10789656,3162079936,0230,8,01
11088604,3162079936,CV0002,10,FI
11088604,3162079936,0226,9,FI
11088604,3162079936,0227,9,01
10909591,3162079936,0228,10,FI
10390554,3162079936,CV0002,3,01
10390554,3162079936,0224,7,FI
10895404,3162079936,CV0002,9,01
10895404,3162079936,0230,7,01
10895404,3162079936,0228,10,FI
10895404,3162079936,0226,8,01
10895404,3162079936,0227,10,01
12505624,3162079936,0226,5,01
13086978,3162079936,0230,8,01
13086978,3162079936,0231,0,FO
11421089,3162079936,CV0002,4,01
11421089,3162079936,0227,4,01
10283255,3162079936,0227,4,01
11420126,3162079936,0224,0,01
12636621,3162079936,0228,9,FI
12603629,3162079936,0227,0,01
13250561,3162079936,0228,0,01
13250561,3162079936,0226,0,01
13250561,3162079936,0224,0,01
10978459,3162079936,0230,7,01
10793625,3162075411,028504,9,02
10793625,3162075411,028001,8,01
10793625,3162075411,028001,8,FI
10260898,3162075411,028502,7,01
10260898,3162075411,028501,8,01
12921679,3162075411,028001,7,FI
13452193,3162075411,028503,8,02
13452193,3162075411,028503,9,FI
13452193,3162075411,028501,8,01
11572769,3162075411,028505,0,02
10767533,3162075411,028502,9,02
10767533,3162075411,028501,10,02
10471049,3162075411,028503,8,02
10471049,3162075411,028100,10,FI
10464351,3162075411,028505,8,01
10464351,3162075411,028501,9,02
10464351,3162075411,028100,10,01
10892583,3162075411,028502,4,01
10892583,3162075411,028502,4,02
10892583,3162075411,028502,4,FI
10892583,3162075411,028505,3,01
10892583,3162075411,028001,6,02
10931651,3162075411,028504,8,01
10931651,3162075411,028505,4,01
10931651,3162075411,028001,7,FI
10931651,3162075411,028503,8,01
10783770,3162075411,028001,8,01
10783770,3162075411,028501,4,02
11006716,3162075411,028001,7,FI
11006716,3162075411,028503,6,01
11006716,3162075411,028501,2,01
11006716,3162075411,028100,5,02
11006716,3162075411,028100,7,FI
11004261,3162075411,028503,8,FI
10333832,3162075411,028504,5,01
10333832,3162075411,028505,4,FI
10333832,3162075411,028503,7,01
10333832,3162075411,028100,6,02
10333832,3162075411,028100,6,FI
10901871,3162075411,028501,7,FI
11001548,3162075411,028505,6,02
10409975,3162075411,028504,0,01
10409975,3162075411,028503,0,FI
10409975,3162075411,028501,0,FI
10409975,3162075411,028100,0,FI
10409975,3162075411,028100,0,EX
13451031,3162075411,028502,8,02
13451031,3162075411,028503,8,FI
13451031,3162075411,028501,7,01
10428502,3162075411,028502,8,01
10428502,3162075411,028504,6,01
10428502,3162075411,028001,8,FI
10428502,3162075411,028100,8,02
10904286,3162075411,028100,9,01
12869703,3162075411,028100,4,01
11176344,3162075411,028505,4,02
11176344,3162075411,028001,7,FI
11176344,3162075411,028503,7,01
11176344,3162075411,028100,6,01
10824027,3162075411,028502,3,01
10824027,3162075411,028505,4,02
10824027,3162075411,028001,6,01
10824027,3162075411,028501,3,01
10824027,3162075411,028501,5,02
10824027,3162075411,028501,6,FI
11025178,3162075411,028501,4,02
11318443,3162075411,028504,10,01
11318443,3162075411,028505,9,FI
10906346,3162075411,028504,9,01
10906346,3162075411,028501,9,02
10906346,3162075411,028501,8,FI
10927446,3162075411,028502,9,02
10927446,3162075411,028504,9,FI
10927446,3162075411,028100,9,01
10777684,3162075411,028505,4,01
10777684,3162075411,028001,7,FI
10777684,3162075411,028100,8,01
12941115,3162075411,028505,8,FI
12941115,3162075411,028501,9,FI
13156002,3162075411,028501,0,02
10805472,3162075411,028502,4,FI
10805472,3162075411,028504,5,01
10805472,3162075411,028504,3,02
10805472,3162075411,028501,2,FI
10926900,3162075411,028501,8,02
13287506,3162075411,028501,10,02
10801002,3162075411,028502,8,02
10801002,3162075411,028505,7,01
13071991,3162075411,028504,8,01
13071991,3162075411,028001,9,FI
13071991,3162075411,028501,9,FI
11048215,3162075411,028504,4,01
11260593,3162075411,028504,0,02
11260593,3162075411,028505,0,02
10895653,3162075411,028001,5,02
10895653,3162075411,028501,8,01
10895653,3162075411,028501,9,FI
10698491,3162075411,028503,6,FI
13124409,3162075411,028504,7,01
13124409,3162075411,028001,7,02
13124409,3162075411,028501,3,02
11328075,3162075411,028505,4,01
11328075,3162075411,028503,8,01
11328075,3162075411,028501,6,02
12879841,3162075411,028502,0,02
12879841,3162075411,028503,3,01
12879841,3162075411,028503,0,EX
10924060,3162075411,028504,3,01
10924060,3162075411,028501,4,02
11231768,3162075411,028505,0,01
11231768,3162075411,028501,0,01
11231768,3162075411,028501,0,02
11231768,3162075411,028501,0,EX
10904182,3162075411,028100,9,01
10904182,3162075411,028100,7,02
13458419,3162075411,028502,9,02
13458419,3162075411,028504,7,FI
13458419,3162075411,028503,10,02
11032717,3162075411,028504,9,01
11032717,3162075411,028001,8,FI
11032717,3162075411,028501,8,FI
10446775,3162075411,028504,0,01
10446775,3162075411,028505,0,FI
10446775,3162075411,028503,0,01
10446775,3162075411,028503,0,FI
10446775,3162075411,028501,0,02
10446775,3162075411,028100,0,FI
10912191,3162075411,028502,2,01
10912191,3162075411,028100,4,02
13095949,3162075411,028504,7,01
13095949,3162075411,028001,9,FI
13095949,3162075411,028100,10,FI
13456990,3162075411,028001,7,01
13456990,3162075411,028001,7,FI
13456990,3162075411,028100,8,FI
13458439,3162075411,028502,10,01
13458439,3162075411,028502,10,02
13458439,3162075411,028001,7,02
13458439,3162075411,028001,9,FI
10718947,3162075411,028001,8,02
10718947,3162075411,028503,9,01
10251126,3162075411,028001,0,FI
10251126,3162075411,028503,0,FI
11076555,3162075411,028501,0,02
11076555,3162075411,028100,7,01
11076555,3162075411,028100,0,EX
10511909,3162075411,028502,1,01
10511909,3162075411,028501,0,01
10511909,3162075411,028501,0,EX
10511909,3162075411,028100,0,01
11321787,3162075411,028504,10,FI
11321787,3162075411,028501,10,01
10705766,3162075411,028505,0,EX
10705766,3162075411,028100,0,02
13364778,3162075411,028502,9,02
13364778,3162075411,028501,7,FI
13364778,3162075411,028100,10,02
10401257,3162075411,028504,9,01
10244186,3162075411,028504,6,01
12151166,3162075411,028502,9,FI
12151166,3162075411,028505,4,02
12151166,3162075411,028503,9,FI
12151166,3162075411,028100,7,02
10803834,3162075411,028505,4,01
10442635,3162075411,028502,4,01
13514018,3162075411,028503,9,FI
13514018,3162075411,028100,7,01
10913310,3162075411,028502,4,01
11173156,3162075411,028502,6,01
11173156,3162075411,028505,4,EX
10894182,3162075411,028502,7,FI
11013996,3162075411,028502,8,01
11013996,3162075411,028502,8,FI
11013996,3162075411,028100,9,02
13459090,3162075411,028502,10,FI
13459090,3162075411,028504,9,FI
13459090,3162075411,028501,9,FI
10681066,3162075411,028503,10,02
10384941,3162075411,028502,10,FI
10384941,3162075411,028503,9,01
10384941,3162075411,028503,10,FI
10384941,3162075411,028501,9,01
10616148,3162075411,028505,6,02
10491541,3162075411,028504,9,02
10491541,3162075411,028504,8,FI
12878698,3162075411,028502,0,EX
11144881,3162075411,028505,0,FI
12510297,3162075411,028505,7,FI
12510297,3162075411,028503,10,FI
12510297,3162075411,028501,8,FI
10382918,3162075411,028502,6,02
10382918,3162075411,028001,6,01
10382918,3162075411,028100,5,01
12373449,3162075411,028504,3,02
12373449,3162075411,028503,9,FI
10241444,3162075411,028502,6,01
10241444,3162075411,028502,0,EX
10241444,3162075411,028001,0,FI
10241444,3162075411,028501,0,EX
11664133,3162075411,028504,9,01
11664133,3162075411,028503,8,01
10017418,3162075411,028504,9,02
10017418,3162075411,028505,7,01
10017418,3162075411,028505,4,02
13230238,3162075411,028502,3,01
13230238,3162075411,028505,0,02
11027241,3162075411,028504,9,FI
11027241,3162075411,028001,8,01
11027241,3162075411,028100,9,FI
13035254,3162075411,028502,9,FI
13124410,3162075411,028504,7,01
13124410,3162075411,028501,7,02
12877007,3162075411,028504,3,02
12877007,3162075411,028504,7,FI
12877007,3162075411,028505,4,01
12877007,3162075411,028001,6,02
10506539,3162075411,028505,7,FI
10407717,3162075411,028502,0,02
12630701,3162075411,028505,9,FI
10724616,3162075411,028501,4,01
10388125,3162075411,028502,9,02
10388125,3162075411,028503,8,FI
10925235,3162075411,028502,0,EX
10925235,3162075411,028100,2,01
13365806,3162075411,028100,10,FI
11236141,3162075411,028001,6,02
13289936,3162075411,028503,9,01
12618601,3162075411,028504,0,EX
12618601,3162075411,028505,4,01
12618601,3162075411,028100,0,02
10952090,3162075411,028502,8,EX
10952090,3162075411,028100,9,FI
13461512,3162075411,028502,8,FI
13461512,3162075411,028505,4,01
12426107,3162075418,028601,0,F2
10574437,3162075418,028601,0,FO
10338154,3162075418,028601,0,F2
12868237,3162075418,028601,0,F2
10436905,3162075418,028601,0,F2
11619741,3162075418,028601,0,FO
12738447,3162075418,028601,0,FO
10351740,3162075539,1372,4,01
10351740,3162075539,1373,9,FI
10486854,3162075539,1372,5,EX
10486854,3162075539,1374,5,01
10701794,3162075539,CV0004,0,01
10701794,3162075539,1375,10,PO
10701794,3162075539,1373,8,01
10701794,3162075539,1377,9,01
11316204,3162075539,1372,7,FI
13242130,3162075539,1378,0,FO
13242130,3162075539,1373,10,FI
10664967,3162075539,CV0004,9,FI
10664967,3162075539,1374,7,01
10664967,3162075539,1374,7,FI
13281830,3162075539,1375,10,PO
13281830,3162075539,1377,8,01
10834203,3162075539,CV0004,8,FI
10620831,3162075539,1374,8,01
10620831,3162075539,1374,8,FI
10822528,3162075539,1378,0,FO
13011023,3162075539,1373,7,01
13011023,3162075539,1377,7,01
10657734,3162075539,1371,4,01
10657734,3162075539,1374,8,FI
10859549,3162075539,1375,10,PO
10859549,3162075539,1371,9,01
10711968,3162075539,1374,9,FI
13256847,3162075539,1374,9,01
13256847,3162075539,1374,10,FI
13256847,3162075539,1377,10,FI
10679716,3162075539,1378,0,FO
10679716,3162075539,1373,7,01
10698110,3162075539,1373,9,FI
10505116,3162075539,1373,7,FI
10319363,3162075539,1374,9,FI
10839832,3162075539,1378,0,FO
10839832,3162075539,1372,4,01
12739203,3162075539,1374,9,FI
10027372,3162075539,CV0004,10,01
10027372,3162075539,1378,0,FO
10027372,3162075539,1377,8,01
10689174,3162075539,1375,10,PO
10689174,3162075539,1371,9,FI
10689174,3162075539,1372,4,01
10698052,3162075539,1373,7,01
10817396,3162075539,1371,4,01
10817396,3162075539,1377,7,01
10324078,3162075539,1371,9,01
10324078,3162075539,1372,9,01
10742955,3162075539,1371,9,01
11831183,3162075539,CV0004,6,01
11831183,3162075539,1371,7,FI
11831183,3162075539,1377,8,01
10734168,3162075539,1373,8,FI
10734168,3162075539,1377,9,01
10707900,3162075539,1375,6,PO
10707900,3162075539,1378,0,FO
10707900,3162075539,1372,8,01
10707900,3162075539,1377,9,01
10707896,3162075539,1371,7,01
10707896,3162075539,1374,8,FI
10590166,3162075539,1375,0,PO
10635766,3162075539,1371,4,FI
10635766,3162075539,1372,4,FI
10735610,3162075539,1373,7,01
10735610,3162075539,1374,6,01
10691132,3162075539,1375,5,PO
11155646,3162075539,1375,9,PO
10845796,3162075539,1372,3,FI
10503400,3162075539,1375,10,PO
