alumno,curso,contenido,nota_numerica,evaluacion
12040403,3003828795,0487,8,FI
12040403,3003828795,0483,9,FI
10689194,3003828795,0373,7,01
10689194,3003828795,0485,6,01
10689194,3003828795,0484,9,01
11234996,3003828795,0373,2,01
11234996,3003828795,0483,0,02
10533446,3003828795,0485,0,01
10392227,3003828795,0484,8,01
10392227,3003828795,0484,9,02
10392227,3003828795,0484,0,FI
10323451,3003828795,0373,9,01
10323451,3003828795,0487,7,FI
10323451,3003828795,0484,4,FI
10282899,3003828795,0487,7,01
10282899,3003828795,0617,9,01
10282899,3003828795,0617,8,02
10817332,3003828795,0373,7,FI
10817332,3003828795,0483,7,01
12735228,3003828795,0373,9,01
12735228,3003828795,0373,8,02
12735228,3003828795,0484,7,02
10304827,3003828795,0487,9,01
10392051,3003828795,0373,3,01
10392051,3003828795,0483,6,FI
13245876,3003828795,CV0003,9,01
13245876,3003828795,0373,10,02
13245876,3003828795,0487,9,01
13245876,3003828795,0487,9,02
13245876,3003828795,0485,10,01
13245876,3003828795,0485,8,02
13245936,3003828795,CV0003,4,01
13245936,3003828795,0484,0,FI
13245936,3003828795,0617,6,01
10489583,3003828795,0487,9,01
10851164,3003828795,CV0003,8,02
10851164,3003828795,0373,5,02
10851164,3003828795,0483,4,01
11240348,3003828795,0373,0,02
11240348,3003828795,0373,0,EX
11240348,3003828795,0487,0,EX
10362119,3003828795,0487,8,02
10362119,3003828795,0483,0,FI
12558196,3003828795,0487,0,01
10308646,3003828795,0483,6,01
10308646,3003828795,0483,7,FI
12587239,3003828795,CV0003,0,FI
12587239,3003828795,0484,0,02
10666129,3003828795,CV0003,4,02
10666129,3003828795,0485,6,FI
10278578,3003828795,0487,0,EX
10278578,3003828795,0485,0,FI
13294635,3003828795,CV0003,9,FI
13294635,3003828795,0487,8,01
13294635,3003828795,0487,8,FI
11778439,3003828795,0373,0,FI
11778439,3003828795,0485,0,FI
10634225,3003828788,0614,0,EX
10512738,3003828788,0615,9,FI
10512738,3003828788,0614,9,FI
10261771,3003828788,0615,6,FI
10261771,3003828788,0612,6,01
10574443,3003828788,0615,4,01
10707841,3003828788,0616,8,PO
11782852,3003828788,0612,7,FI
10319905,3003828788,0614,8,FI
10319905,3003828788,0612,5,01
10403933,3003828788,0618,9,01
10403933,3003828788,0618,8,FI
10403933,3003828788,0614,9,01
10403933,3003828788,0613,10,01
10269568,3003828788,0619,0,FO
10269568,3003828788,0616,9,PO
10604775,3003828788,0616,7,PO
10604775,3003828788,0615,7,01
10604775,3003828788,0615,7,FI
10676208,3003828788,0613,10,FI
10676208,3003828788,0612,10,FI
13038816,3003828788,0612,7,01
13038828,3003828788,0613,6,FI
13038828,3003828788,0612,8,FI
10852273,3003828788,0616,6,P1
10640914,3003828788,0618,6,01
10640914,3003828788,0614,9,FI
10407215,3003828788,0619,0,FO
10407215,3003828788,0612,7,01
10708221,3003828788,CV0004,8,01
10708221,3003828788,0615,9,01
12936130,3003828767,0228,9,01
10758419,3003828767,0230,7,01
10758419,3003828767,0226,8,01
12557047,3003828767,0226,0,01
12717192,3003828767,0230,8,01
13031068,3003828767,CV0002,8,01
13031068,3003828767,0228,8,FI
10863174,3003828767,0226,7,01
10027669,3003828767,0227,1,01
13031606,3003828767,0230,7,FI
13031606,3003828767,0228,5,FI
13031606,3003828767,0226,4,01
10679666,3003828767,0224,1,EX
10756607,3003828767,0230,7,01
10756607,3003828767,0228,10,FI
10756607,3003828767,0227,9,FI
10427584,3003828767,0227,0,01
12730553,3003828767,0226,7,01
11825745,3003828767,CV0002,7,FI
10351465,3003828767,0224,8,FI
10351465,3003828767,0231,0,FO
10757001,3003828767,0230,6,01
10757001,3003828767,0230,8,FI
10757001,3003828767,0226,8,01
10757001,3003828767,0224,7,01
10851163,3003828767,CV0002,8,FI
10851163,3003828767,0228,9,01
10882466,3003828767,0228,8,01
10882466,3003828767,0228,8,FI
10882466,3003828767,0224,6,FI
10882466,3003828767,0227,9,01
11088071,3003828767,0230,6,01
10770657,3003828767,0230,7,01
10770657,3003828767,0230,9,FI
10770657,3003828767,0228,9,01
10770657,3003828767,0228,10,FI
10770657,3003828767,0227,8,01
10805501,3003828767,0228,4,01
10805501,3003828767,0226,5,01
10762023,3003828767,CV0002,8,01
10762023,3003828767,CV0002,10,FI
10762023,3003828767,0228,10,FI
10807600,3003828767,CV0002,10,FI
10807600,3003828767,0231,0,FO
10814487,3003828767,0227,9,FI
10856605,3003828767,CV0002,9,01
13046184,3003828767,0226,8,FI
13046184,3003828767,0224,7,01
13046184,3003828767,0224,7,FI
13046184,3003828767,0227,9,01
11804013,3003828767,0227,1,01
10828387,3003828767,0226,9,FI
12559471,3003828767,0231,0,FO
10935661,3003828760,CV0001,0,02
10935661,3003828760,0223,7,01
11242165,3003828760,0229,0,02
11237273,3003828760,0221,0,01
12737825,3003828760,0223,0,02
12737825,3003828760,0221,0,01
13060003,3003828760,0225,3,01
13097401,3003828760,0223,0,01
13248669,3003828760,0223,5,01
10773025,3003828760,0221,4,01
11251993,3003828760,0221,0,02
11847570,3003828760,0225,2,01
10938543,3003828760,0223,0,FI
10938543,3003828760,0221,0,02
10938543,3003828760,0229,0,01
10833893,3003828760,CV0001,4,FI
10833893,3003828760,0225,1,FI
10833893,3003828760,0222,2,FI
10789656,3003828760,0222,8,01
10789656,3003828760,0222,9,02
10789656,3003828760,0222,4,FI
10911373,3003828760,0225,7,02
10911373,3003828760,0221,9,02
11088604,3003828760,CV0001,10,02
11088604,3003828760,0223,10,01
11088604,3003828760,0222,8,01
10283255,3003828760,0223,8,FI
10283255,3003828760,0229,3,01
10283255,3003828760,0229,0,02
10283255,3003828760,0222,8,02
10283255,3003828760,0222,8,FI
10390554,3003828760,CV0001,7,FI
10390554,3003828760,0223,8,FI
10390554,3003828760,0229,9,02
10390554,3003828760,0222,7,01
11567531,3003828760,CV0001,0,01
11567531,3003828760,CV0001,0,EX
11567531,3003828760,0225,0,01
11567531,3003828760,0223,0,EX
11567531,3003828760,0229,0,01
12736633,3003828760,0225,0,EX
12736633,3003828760,0229,0,02
10305237,3003828760,0229,0,FI
10305237,3003828760,0222,0,FI
10017433,3003828760,CV0001,4,01
10017433,3003828760,CV0001,7,FI
10017433,3003828760,0225,9,02
10017433,3003828760,0223,9,01
10017433,3003828760,0229,9,FI
10325203,3003828760,0225,9,FI
10325203,3003828760,0223,9,01
10325203,3003828760,0222,9,02
10906556,3003828760,CV0001,4,01
12865232,3003828760,CV0001,0,02
12865232,3003828760,0223,0,02
12865232,3003828760,0221,0,01
12865232,3003828760,0229,0,01
10912321,3003828760,0222,9,01
11571793,3003828760,CV0001,4,02
13006056,3003828760,CV0001,4,02
13006056,3003828760,0222,0,FI
10911129,3003828760,0223,6,01
10911129,3003828760,0222,7,01
12510469,3003828760,0225,5,FI
10713860,3003828760,0225,0,EX
10713860,3003828760,0222,0,01
10713860,3003828760,0222,0,FI
12505624,3003828760,0225,8,FI
12505624,3003828760,0221,4,01
12505624,3003828760,0221,8,02
12505624,3003828760,0222,9,02
13250561,3003828760,0223,9,02
10392662,3003828760,CV0001,0,02
10392662,3003828760,0225,0,02
10392662,3003828760,0221,0,02
10392662,3003828760,0221,0,EX
10466174,3003828760,0229,0,02
10466174,3003828760,0222,0,EX
10837080,3003828760,0222,9,02
10819052,3003828760,0229,6,01
10819052,3003828760,0222,7,02
13086978,3003828760,0223,7,FI
13086978,3003828760,0221,9,02
13086978,3003828760,0229,6,01
11763179,3003828760,CV0001,0,01
11763179,3003828760,CV0001,0,EX
10888617,3003828760,CV0001,8,01
10888617,3003828760,0223,7,01
10888617,3003828760,0229,8,02
10344575,3003828760,0223,6,02
12270997,3003828760,CV0001,0,01
12270997,3003828760,CV0001,0,02
12270997,3003828760,0222,0,EX
11407222,3003828760,0229,8,01
12609908,3003828760,0222,0,EX
10885064,3003828760,CV0001,4,02
10885064,3003828760,CV0001,5,FI
10885064,3003828760,0225,2,01
10885064,3003828760,0225,5,02
10885064,3003828760,0221,4,01
10885064,3003828760,0229,6,01
10885064,3003828760,0222,4,EX
10904569,3003828760,0225,8,02
10904569,3003828760,0229,7,FI
10895404,3003828760,CV0001,8,FI
10895404,3003828760,0225,9,01
10895404,3003828760,0223,10,02
10895404,3003828760,0229,9,02
10937956,3003828760,0225,0,01
13321692,3003828760,0225,0,02
13321692,3003828760,0223,0,EX
13321692,3003828760,0221,0,02
12739162,3003826548,0175,7,FI
12634107,3003826548,0183,8,01
12708907,3003826548,0181,8,PO
12708907,3003826548,0178,9,01
10267575,3003826548,0178,0,01
10636300,3003826548,0176,9,FI
10636300,3003826548,0175,9,01
10304560,3003826548,CV0004,8,FI
10304560,3003826548,0176,10,FI
10304560,3003826548,0175,9,01
10691401,3003826548,0178,7,FI
11186762,3003826548,0184,0,FO
11186762,3003826548,0183,6,01
11186762,3003826548,0178,2,FI
11402080,3003826548,CV0004,9,01
13035643,3003826548,CV0004,5,FI
13035643,3003826548,0181,6,PO
13035643,3003826548,0178,8,FI
13097118,3003826548,0178,9,FI
10014485,3003826548,0175,9,01
10640379,3003826548,0176,7,01
10640379,3003826548,0175,8,FI
10357602,3003826548,CV0004,8,01
10357602,3003826548,0178,6,01
10357602,3003826548,0175,8,01
10357602,3003826548,0175,8,FI
10376639,3003826548,0176,2,FI
12675110,3003826548,0180,3,01
12675110,3003826548,0184,0,FO
13034970,3003826548,CV0004,8,01
13034970,3003826548,CV0004,9,FI
13034970,3003826548,0180,6,FI
13034970,3003826548,0178,3,01
12793270,3003826548,0183,0,01
12793270,3003826548,0176,4,01
12793270,3003826548,0178,7,FI
12003293,3003826548,CV0004,0,FI
12003293,3003826548,0180,0,01
12003293,3003826548,0180,0,FI
12003293,3003826548,0178,0,FI
10759106,3003826548,CV0004,8,01
10759106,3003826548,0183,6,01
10759106,3003826548,0175,9,FI
10935906,3003826548,CV0004,0,FI
10935906,3003826548,0180,0,01
10935906,3003826548,0175,0,01
10935906,3003826548,0175,0,EX
11329159,3003826548,CV0004,9,FI
10406692,3003826548,0176,8,01
13034960,3003826548,0180,7,FI
13034960,3003826548,0178,7,FI
10615680,3003826541,CV0003,4,01
10615680,3003826541,0174,6,01
10615680,3003826541,0182,9,01
13171092,3003826541,CV0003,3,01
13171092,3003826541,0173,3,01
13263308,3003826541,0174,5,EX
13240820,3003826541,0171,0,02
13240820,3003826541,0182,1,02
10742422,3003826541,0179,4,01
12679099,3003826541,CV0003,8,01
12679099,3003826541,0171,0,02
12679099,3003826541,0172,0,02
12679099,3003826541,0173,3,01
12679099,3003826541,0174,4,01
12679099,3003826541,0177,0,02
11921786,3003826541,0173,7,FI
10805336,3003826541,0171,5,FI
10805336,3003826541,0174,4,01
10507995,3003826541,0182,8,FI
10264508,3003826541,0177,6,02
10838901,3003826541,CV0003,5,EX
10838901,3003826541,0174,6,01
10487908,3003826541,0171,6,02
10487908,3003826541,0172,7,01
10581335,3003826541,0179,10,01
10581335,3003826541,0173,9,02
10713910,3003826541,CV0003,9,01
10713910,3003826541,CV0003,9,02
10713910,3003826541,0174,8,FI
10713910,3003826541,0182,9,01
10421505,3003826541,CV0003,9,FI
10421505,3003826541,0171,0,02
10421505,3003826541,0172,1,01
10421505,3003826541,0182,0,EX
13245158,3003826541,0173,6,01
13245158,3003826541,0174,7,02
13245158,3003826541,0177,5,01
11495548,3003826541,CV0003,0,FI
11495548,3003826541,0179,0,02
11495548,3003826541,0171,4,01
11495548,3003826541,0173,0,02
10664803,3003826541,0171,0,02
10664803,3003826541,0172,0,FI
10610451,3003826541,0171,8,FI
10610451,3003826541,0172,7,02
10610451,3003826541,0173,7,01
10610451,3003826541,0174,7,FI
12905546,3003826541,0179,1,01
12905546,3003826541,0171,0,EX
12905546,3003826541,0177,0,EX
10706770,3003826541,0179,6,EX
10706770,3003826541,0172,7,02
10706770,3003826541,0172,7,FI
10706770,3003826541,0174,7,FI
10706770,3003826541,0177,6,02
10706770,3003826541,0177,7,FI
12730900,3003826541,0179,9,FI
12730900,3003826541,0171,6,02
12730900,3003826541,0182,9,01
13062870,3003826541,0179,0,02
13062870,3003826541,0171,0,EX
13062870,3003826541,0172,0,FI
13062870,3003826541,0174,0,FI
10849475,3003826541,0173,8,01
10849475,3003826541,0177,7,01
13034983,3003826541,0171,0,FI
10468091,3003826541,0174,8,FI
10468091,3003826541,0177,6,02
10814531,3003826541,CV0003,9,FI
10814531,3003826541,0171,9,02
10814531,3003826541,0173,8,02
10814531,3003826541,0182,9,01
10814531,3003826541,0177,9,02
11316431,3003826541,CV0003,0,02
11316431,3003826541,0179,1,01
11316431,3003826541,0179,0,02
11316431,3003826541,0173,0,02
11316431,3003826541,0173,0,FI
11316431,3003826541,0177,0,EX
11564256,3003826541,0171,0,02
11564256,3003826541,0172,0,EX
11564256,3003826541,0182,0,01
11564256,3003826541,0177,0,02
11564256,3003826541,0177,0,EX
10489725,3003826541,CV0003,0,01
10489725,3003826541,0171,0,EX
10489725,3003826541,0173,0,02
10489725,3003826541,0174,0,01
10489725,3003826541,0182,0,02
10489725,3003826541,0182,0,FI
12870301,3003826541,CV0003,0,FI
12870301,3003826541,CV0003,0,EX
12870301,3003826541,0172,0,EX
12870301,3003826541,0173,0,EX
12734916,3003826611,0403,0,FO
10017101,3003826611,0180,7,01
10017101,3003826611,0180,7,FI
10017101,3003826611,0403,0,FO
10428229,3003826611,0180,8,01
10306049,3003826611,0402,8,01
10306049,3003826611,0399,4,01
10496638,3003826611,0398,4,01
10496638,3003826611,0402,8,01
10496638,3003826611,0402,7,FI
10496638,3003826611,0397,9,FI
10248447,3003826611,CV0004,9,FI
10274804,3003826611,CV0004,6,01
10274804,3003826611,0399,10,FI
10574372,3003826611,CV0004,8,FI
10574372,3003826611,0400,9,PO
10574372,3003826611,0402,9,01
10574372,3003826611,0399,9,FI
10364858,3003826611,0402,8,01
10511432,3003826611,0180,7,FI
10495929,3003826611,0403,0,FO
10495929,3003826611,0400,4,PO
10691269,3003826611,CV0004,7,FI
10691269,3003826611,0398,4,FI
10691269,3003826611,0180,7,FI
10691269,3003826611,0402,7,01
10691269,3003826611,0397,7,01
10699154,3003826611,CV0004,9,FI
10699154,3003826611,0398,8,01
10699154,3003826611,0180,8,FI
10786213,3003826611,0398,4,01
10786213,3003826611,0399,4,01
10837523,3003826611,0398,4,FI
10842144,3003826611,0398,10,FI
10842144,3003826611,0180,9,01
10842144,3003826611,0403,0,FO
10842144,3003826611,0399,9,01
13035483,3003826611,0403,0,FO
13035483,3003826611,0399,10,FI
13035483,3003826611,0397,9,01
13055004,3003826611,CV0004,7,FI
13055004,3003826611,0397,9,FI
10803272,3003826604,0383,8,01
10803272,3003826604,0383,9,02
10837553,3003826604,0179,7,02
10837553,3003826604,0171,10,02
10837553,3003826604,0171,10,FI
10837553,3003826604,0384,8,01
12468964,3003826604,0383,6,01
12468964,3003826604,0384,8,FI
10305439,3003826604,0383,8,02
10305439,3003826604,0384,9,02
10699672,3003826604,0179,6,01
10699672,3003826604,0383,6,FI
10700883,3003826604,0171,9,02
10700883,3003826604,0384,9,FI
10778000,3003826604,CV0003,9,FI
10778000,3003826604,0173,9,02
13242114,3003826604,CV0003,7,01
13242114,3003826604,0171,1,02
13242114,3003826604,0384,6,01
13242114,3003826604,0384,0,FI
13242114,3003826604,0172,0,FI
10506767,3003826604,0179,0,FI
10506767,3003826604,0383,0,FI
10506767,3003826604,0384,0,02
10506767,3003826604,0173,0,02
10677163,3003826604,0171,9,01
10677163,3003826604,0172,8,02
10677163,3003826604,0172,8,FI
10282475,3003826604,CV0003,8,02
10282475,3003826604,0384,9,01
10282475,3003826604,0173,9,02
10698462,3003826604,0179,5,EX
10698462,3003826604,0384,8,01
10698462,3003826604,0173,6,02
10698462,3003826604,0173,6,EX
12398431,3003826604,0172,7,01
12398431,3003826604,0172,7,02
12398431,3003826604,0173,9,02
13257485,3003826604,CV0003,0,EX
13257485,3003826604,0179,0,FI
13257485,3003826604,0383,3,01
13257485,3003826604,0172,7,01
10411178,3003826604,0383,7,01
10411178,3003826604,0383,8,02
10411178,3003826604,0384,9,FI
10675919,3003826604,0179,8,02
10675919,3003826604,0383,8,02
13127380,3003826604,0401,5,01
13127380,3003826604,0171,7,01
13127380,3003826604,0172,7,01
10513851,3003826604,0401,5,01
10718089,3003826604,0171,7,02
10718089,3003826604,0173,3,02
13288501,3003826604,0171,9,02
13257407,3003826604,CV0003,8,01
13257407,3003826604,CV0003,0,FI
13257407,3003826604,0401,0,FI
13257407,3003826604,0172,1,02
10709639,3003826604,0171,9,02
10709639,3003826604,0383,8,02
10709639,3003826604,0173,8,02
10348121,3003826604,0179,6,01
10348121,3003826604,0384,8,01
10348121,3003826604,0172,7,FI
10488332,3003826632,0180,5,EX
10506040,3003826632,0180,7,01
10506040,3003826632,0386,7,01
10862231,3003826632,CV0004,9,FI
10041748,3003826632,0180,9,01
10041748,3003826632,0385,9,01
10377321,3003826632,0391,0,FO
12852892,3003826632,0388,0,PO
10654890,3003826632,CV0004,8,01
10654890,3003826632,0390,8,FI
10270975,3003826632,0391,0,FO
10308866,3003826632,0386,8,01
10713872,3003826632,CV0004,7,FI
10730159,3003826632,0180,10,01
10780309,3003826632,CV0004,5,FI
10780309,3003826632,0390,7,01
10780309,3003826632,0390,7,FI
10780309,3003826632,0387,7,FI
10780309,3003826632,0386,7,01
10707407,3003826632,0387,8,FI
10707407,3003826632,0386,8,01
10428047,3003826632,0180,8,01
10664909,3003826632,0388,7,PO
10303294,3003826632,CV0004,7,FI
10303294,3003826632,0180,2,FI
10303294,3003826632,0385,7,FI
10303294,3003826632,0388,0,PO
10513718,3003826632,0180,6,FI
10513718,3003826632,0387,4,01
10708070,3003826632,0387,7,01
10713451,3003826632,0180,7,01
10815375,3003826632,0388,8,PO
10815375,3003826632,0386,8,01
11784894,3003826625,0171,0,01
10737242,3003826625,0179,0,02
10737242,3003826625,0171,0,02
10737242,3003826625,0173,3,02
12472350,3003826625,CV0003,0,02
12472350,3003826625,0384,3,01
12472350,3003826625,0389,0,FI
10664986,3003826625,0384,8,02
10277303,3003826625,0384,7,02
10277303,3003826625,0173,6,02
10277303,3003826625,0173,6,FI
10700990,3003826625,0179,0,EX
10700990,3003826625,0171,0,EX
10700990,3003826625,0389,7,01
11632133,3003826625,0179,10,FI
11632133,3003826625,0171,7,FI
10690446,3003826625,0173,4,01
10696634,3003826625,CV0003,10,01
10696634,3003826625,0179,10,FI
10696634,3003826625,0384,9,02
10696634,3003826625,0172,9,FI
10512569,3003826625,CV0003,7,02
10512569,3003826625,CV0003,0,FI
10512569,3003826625,0179,9,01
10512569,3003826625,0179,9,02
10512569,3003826625,0171,0,FI
10512569,3003826625,0383,5,01
10512569,3003826625,0384,0,FI
10512569,3003826625,0172,8,02
10512569,3003826625,0173,7,02
12058330,3003826625,0171,7,01
12058330,3003826625,0384,6,01
12058330,3003826625,0172,7,02
12058330,3003826625,0172,8,FI
12058330,3003826625,0173,8,FI
10486936,3003826625,0171,7,FI
10486936,3003826625,0383,8,01
10486936,3003826625,0384,7,02
10742990,3003826625,0179,9,01
10742990,3003826625,0171,7,02
10742990,3003826625,0384,8,FI
10742990,3003826625,0172,8,FI
10742990,3003826625,0389,7,02
10707825,3003826625,0383,7,01
10707825,3003826625,0173,6,02
10610383,3003826625,CV0003,6,01
10610383,3003826625,0384,7,FI
10780758,3003826625,0171,8,01
10780758,3003826625,0383,9,FI
13332666,3003826625,CV0003,4,01
13332666,3003826625,CV0003,0,FI
13332666,3003826625,0179,0,FI
13332666,3003826625,0171,0,FI
13332666,3003826625,0383,0,FI
13332666,3003826625,0384,4,01
13332666,3003826625,0172,0,EX
13332666,3003826625,0389,0,02
13332666,3003826625,0389,0,FI
10706115,3003822344,1230,8,FI
10707734,3003822344,CV0002,4,01
10707734,3003822344,1228,5,FI
10707734,3003822344,1230,4,01
10714134,3003822344,1235,5,FI
10799147,3003822344,1228,8,FI
10799147,3003822344,1230,7,FI
10770425,3003822344,1234,7,FI
10787523,3003822344,1228,9,01
10787523,3003822344,1235,6,FI
10485831,3003822344,1227,6,FI
10485831,3003822344,1235,6,01
10641026,3003822344,1228,2,01
10641026,3003822344,1235,1,01
10646180,3003822344,1230,7,01
10646180,3003822344,1235,5,FI
10761897,3003822344,1235,7,FI
10787491,3003822344,1230,7,FI
10787491,3003822344,1234,6,FI
10780823,3003822344,1230,8,FI
10780823,3003822344,1234,5,01
10780823,3003822344,1234,6,FI
10780823,3003822344,1235,6,01
10780823,3003822344,1235,6,FI
10766479,3003822344,1230,8,01
10835701,3003822344,1230,0,FI
10835701,3003822344,1235,0,FI
11744037,3003822344,1227,5,01
11744037,3003822344,1228,5,01
11744037,3003822344,1228,5,FI
11744037,3003822344,1230,7,FI
11744037,3003822344,1235,5,01
11780595,3003822344,CV0002,5,FI
10706808,3003822344,CV0002,5,01
10706808,3003822344,1227,6,01
10706808,3003822344,1228,9,01
10706808,3003822344,1230,8,01
10706808,3003822344,1235,7,01
11520867,3003822344,1228,7,FI
10800025,3003822344,1227,6,FI
10800025,3003822344,1230,9,01
10800025,3003822344,1235,7,01
10813126,3003822344,CV0002,8,01
10813126,3003822344,1237,0,FO
10679722,3003822344,1235,5,01
10742994,3003822344,1234,7,FI
10766414,3003822344,CV0002,9,01
10766414,3003822344,1234,5,FI
10766414,3003822344,1235,7,01
10895114,3003822337,1236,4,02
12907793,3003822337,1226,8,02
12907793,3003822337,1229,9,02
12907793,3003822337,1232,8,FI
12907793,3003822337,1233,9,01
10766806,3003822337,1226,8,FI
10766806,3003822337,1229,8,FI
10909605,3003822337,1226,7,01
10909605,3003822337,1231,7,FI
10909605,3003822337,1232,8,02
10909605,3003822337,1233,9,FI
11336367,3003822337,0156,0,02
11336367,3003822337,1231,6,01
11336367,3003822337,1233,7,01
10688314,3003822337,0156,0,FI
10688314,3003822337,1233,0,01
10761942,3003822337,CV0001,7,01
10761942,3003822337,1226,8,01
10932819,3003822337,1231,6,01
10932819,3003822337,1232,6,01
10932819,3003822337,1236,6,FI
10889204,3003822337,1229,6,FI
10889204,3003822337,1231,7,01
10762386,3003822337,1226,8,FI
10762386,3003822337,1236,5,02
10920099,3003822337,1226,9,FI
10920099,3003822337,1232,9,02
10920099,3003822337,1232,8,FI
10920099,3003822337,1233,9,02
10897205,3003822337,1226,8,01
10897205,3003822337,1226,7,02
10897205,3003822337,1226,7,FI
10897205,3003822337,1232,7,02
10789649,3003822337,1231,7,01
10789649,3003822337,1232,7,FI
10789649,3003822337,1236,8,01
11667242,3003822337,0156,9,FI
11667242,3003822337,1236,6,FI
10805487,3003822337,CV0001,9,01
10805487,3003822337,0156,9,02
10805487,3003822337,1233,7,01
10805487,3003822337,1236,6,02
12695609,3003822337,0156,0,01
12695609,3003822337,0156,0,02
12695609,3003822337,1226,0,FI
12695609,3003822337,1226,0,EX
12695609,3003822337,1232,0,FI
10858044,3003822337,1226,6,FI
10858044,3003822337,1229,6,FI
10858044,3003822337,1231,5,02
10858044,3003822337,1236,7,01
10858044,3003822337,1236,0,EX
11744036,3003822337,CV0001,10,02
12932662,3003822337,1226,8,01
13112701,3003822337,CV0001,4,01
13112701,3003822337,CV0001,7,02
13112701,3003822337,CV0001,7,FI
13112701,3003822337,1229,8,FI
13112701,3003822337,1236,5,02
13112701,3003822337,1236,6,FI
10852104,3003822337,CV0001,7,02
10852104,3003822337,CV0001,7,FI
10852104,3003822337,1226,3,FI
10852104,3003822337,1233,6,FI
10852104,3003822337,1236,7,01
10887844,3003822337,CV0001,8,02
10887844,3003822337,1226,6,02
10887844,3003822337,1229,7,FI
10887844,3003822337,1236,8,01
10851064,3003822337,CV0001,8,01
10851064,3003822337,1226,3,FI
10851064,3003822337,1226,5,EX
10851064,3003822337,1231,4,01
10851064,3003822337,1232,5,FI
10776722,3003822337,1233,7,02
10791133,3003822337,CV0001,8,FI
10791133,3003822337,0156,8,01
10791133,3003822337,0156,8,02
10791133,3003822337,1236,6,FI
10306604,3003822449,0931,0,01
10306604,3003822449,1014,0,01
10420078,3003822449,CV0003,0,01
10277738,3003822449,0930,0,FI
10277738,3003822449,1014,0,FI
10736212,3003822449,0623,0,02
10736212,3003822449,0930,7,01
10736212,3003822449,1014,0,01
10318774,3003822449,0930,7,FI
12300236,3003822449,0931,5,02
12300236,3003822449,1010,5,FI
10689153,3003822449,0179,7,01
12719809,3003822449,0179,10,FI
12719809,3003822449,0623,9,02
10278035,3003822449,1014,0,02
11502177,3003822449,CV0003,4,01
11502177,3003822449,0930,8,FI
11502177,3003822449,1010,7,01
10398706,3003822449,CV0003,0,02
10398706,3003822449,0179,0,02
10398706,3003822449,0930,8,02
10398706,3003822449,0931,0,EX
10398706,3003822449,1010,0,FI
10398706,3003822449,1014,0,01
10320697,3003822449,CV0003,7,02
10320697,3003822449,0930,7,FI
10320697,3003822449,1010,7,02
13261750,3003822449,CV0003,6,02
13261750,3003822449,CV0003,0,FI
13261750,3003822449,0623,0,EX
13261750,3003822449,0930,7,01
13261750,3003822449,1014,3,01
13245229,3003822449,CV0003,0,01
13245229,3003822449,1014,0,FI
10604170,3003822449,1014,0,01
10718081,3003822449,0179,8,02
10718081,3003822449,0931,7,02
10718081,3003822449,1010,7,01
10718081,3003822449,1014,7,01
13242371,3003822449,0179,0,01
13242371,3003822449,0930,0,EX
13242371,3003822449,0931,0,EX
13242371,3003822449,1014,0,EX
13243061,3003822449,CV0003,10,01
13261894,3003822449,0930,0,FI
10826692,3003822449,CV0003,9,02
10826692,3003822449,0179,9,01
10826692,3003822449,0931,8,FI
10826692,3003822449,1014,8,FI
10795882,3003822449,CV0003,0,02
10795882,3003822449,0179,9,FI
10795882,3003822449,0930,7,FI
10795882,3003822449,1014,8,01
10833265,3003822449,0179,8,02
10833265,3003822449,0179,8,FI
10833265,3003822449,0623,9,01
10833265,3003822449,0931,9,02
12735439,3003822449,0179,0,FI
12735439,3003822449,0623,9,01
12735439,3003822449,0930,8,02
10318925,3003822449,0930,4,01
10584902,3003822449,1010,8,FI
10768351,3003822449,CV0003,8,02
10768351,3003822449,0179,8,02
10768351,3003822449,0930,7,01
10768351,3003822449,0930,8,02
13249466,3003822449,CV0003,9,01
13249466,3003822449,0623,9,01
13249466,3003822449,1010,8,02
11330270,3003822449,0179,0,FI
11330270,3003822449,0623,0,EX
11330270,3003822449,0931,0,02
11330270,3003822449,0931,0,FI
11330270,3003822449,1014,0,FI
10434495,3003822449,0931,7,02
10434495,3003822449,1010,3,02
10354121,3003822449,CV0003,7,02
10354121,3003822449,0623,3,02
10809481,3003822449,0623,7,FI
10809481,3003822449,0930,7,01
10809481,3003822449,1014,9,01
10852071,3003822449,CV0003,8,01
10852071,3003822449,0930,6,01
10852071,3003822449,1014,5,02
10852071,3003822449,1014,6,FI
10432949,3003822449,0931,8,FI
10506770,3003822449,0179,0,FI
10270640,3003822449,CV0003,4,02
10270640,3003822449,0623,5,02
10270640,3003822449,0930,1,02
10718886,3003822449,CV0003,7,02
10718886,3003822449,0179,6,FI
10718886,3003822449,0623,7,01
10718886,3003822449,0930,6,02
12857786,3003822449,0623,3,01
12857786,3003822449,1010,5,FI
10723795,3003822449,0623,8,02
10723795,3003822449,0931,9,02
10816484,3003822449,0930,6,01
10816484,3003822449,1014,0,01
10707845,3003822449,0179,7,01
10707845,3003822449,0623,8,01
10707845,3003822449,0930,6,01
10707845,3003822449,0930,7,FI
10279046,3003822449,0930,7,02
10279046,3003822449,0930,8,FI
10279046,3003822449,1010,7,01
10691616,3003822449,0623,7,01
10691616,3003822449,0623,6,02
10691616,3003822449,0931,8,FI
10691616,3003822449,1010,6,02
13242369,3003822449,0179,4,02
13242369,3003822449,0623,3,02
13242369,3003822449,1014,5,FI
10664778,3003822449,0930,6,02
