anyo,alumno,curso,contenido,nota_numerica,evaluacion
2023_24,8413bc490e9e7d6562a490d06bab6c54a9306219a8a4bdd3afa8df161212a66b,3003829510,028504,9,2
2023_24,8413bc490e9e7d6562a490d06bab6c54a9306219a8a4bdd3afa8df161212a66b,3003829510,028100,10,2
2023_24,624aa2e79bea008dfb9bfb15a49431f8dcc978a7d442393e41553c2e5671490e,3003829510,028502,9,FI
2023_24,624aa2e79bea008dfb9bfb15a49431f8dcc978a7d442393e41553c2e5671490e,3003829510,028504,10,FI
2023_24,624aa2e79bea008dfb9bfb15a49431f8dcc978a7d442393e41553c2e5671490e,3003829510,028505,7,1
2023_24,624aa2e79bea008dfb9bfb15a49431f8dcc978a7d442393e41553c2e5671490e,3003829510,028505,9,2
2023_24,60661337086666f22de260396eaebbf3e7576acca74914a065dca3483fb21c36,3003829510,028503,0,FI
2023_24,610e7ece1f4544a18a79bcac7a856ea4c865641cca78417e122fe86b52d7aec1,3003829510,028502,7,1
2023_24,610e7ece1f4544a18a79bcac7a856ea4c865641cca78417e122fe86b52d7aec1,3003829510,028504,7,2
2023_24,610e7ece1f4544a18a79bcac7a856ea4c865641cca78417e122fe86b52d7aec1,3003829510,028505,6,1
2023_24,0fb0a7bbf0bf32439f8c865c6347f3036afede18ba730a2e105f08cd851bbef4,3003829510,028504,7,1
2023_24,0fb0a7bbf0bf32439f8c865c6347f3036afede18ba730a2e105f08cd851bbef4,3003829510,028501,6,1
2023_24,b933641fb3c4cefbaed7a01f1de14a86489da970e304bbedecd45f540943b8c0,3003829510,028502,6,2
2023_24,b933641fb3c4cefbaed7a01f1de14a86489da970e304bbedecd45f540943b8c0,3003829510,028502,7,FI
2023_24,b933641fb3c4cefbaed7a01f1de14a86489da970e304bbedecd45f540943b8c0,3003829510,028505,6,FI
2023_24,02bf03ff8922a7bc144a9a21a57c1ef196ad1af030c9ff9cdddde01972a39c80,3003829510,028502,9,2
2023_24,db6f327ec7840cf714f59e0bea8efdd58d5e04c15ba0ec4d89e7527c7c66fe41,3003829510,028100,10,1
2023_24,880e30ba77abc58a707e0f2dfb372d027e0e495630a8149d9bc849813b9a2eaa,3003829510,028504,7,FI
2023_24,880e30ba77abc58a707e0f2dfb372d027e0e495630a8149d9bc849813b9a2eaa,3003829510,028503,4,1
2023_24,f19567d7930f8e39ce45a1d8b87cee8a1266e87f06c5efb0abd64b8434673d0d,3003829510,028502,9,1
2023_24,20d954da8d320d4aa7abfe792ab80edf639b60092aead1f78624320bff18f1b7,3003829510,028504,9,1
2023_24,20d954da8d320d4aa7abfe792ab80edf639b60092aead1f78624320bff18f1b7,3003829510,028504,9,2
2023_24,20d954da8d320d4aa7abfe792ab80edf639b60092aead1f78624320bff18f1b7,3003829510,028001,9,1
2023_24,71908a4bbdb43a6983ce0df9d9951299ca93e9b2e938de50ef548876a0a9d4c7,3003829510,028503,8,2
2023_24,71908a4bbdb43a6983ce0df9d9951299ca93e9b2e938de50ef548876a0a9d4c7,3003829510,028501,2,1
2023_24,71908a4bbdb43a6983ce0df9d9951299ca93e9b2e938de50ef548876a0a9d4c7,3003829510,028100,5,1
2023_24,71908a4bbdb43a6983ce0df9d9951299ca93e9b2e938de50ef548876a0a9d4c7,3003829510,028100,5,FI
2023_24,d7b92ec61bb928a327987519fb8ff3f35e02343d75c10005f5585721fee09957,3003829510,028001,6,2
2023_24,d7b92ec61bb928a327987519fb8ff3f35e02343d75c10005f5585721fee09957,3003829510,028100,6,FI
2023_24,d87f91b97ce26d33bd30a6fa476a5a1fbfe03d8c6f9c68e47f8ae67a0fee3ab5,3003829510,028504,10,FI
2023_24,d87f91b97ce26d33bd30a6fa476a5a1fbfe03d8c6f9c68e47f8ae67a0fee3ab5,3003829510,028001,8,FI
2023_24,d87f91b97ce26d33bd30a6fa476a5a1fbfe03d8c6f9c68e47f8ae67a0fee3ab5,3003829510,028100,7,FI
2023_24,231c97ecadb3af1a94318e9432f3358e2edf95328c5f541e2b4fec0939a28e7c,3003829510,028001,9,FI
2023_24,231c97ecadb3af1a94318e9432f3358e2edf95328c5f541e2b4fec0939a28e7c,3003829510,028501,7,1
2023_24,231c97ecadb3af1a94318e9432f3358e2edf95328c5f541e2b4fec0939a28e7c,3003829510,028501,9,FI
2023_24,6e148748d629336985af3e87e05e6f227880b59eeb5c4f61d7eb9ecbca27b737,3003829510,028502,8,FI
2023_24,6e148748d629336985af3e87e05e6f227880b59eeb5c4f61d7eb9ecbca27b737,3003829510,028503,6,1
2023_24,6e148748d629336985af3e87e05e6f227880b59eeb5c4f61d7eb9ecbca27b737,3003829510,028501,6,1
2023_24,6e148748d629336985af3e87e05e6f227880b59eeb5c4f61d7eb9ecbca27b737,3003829510,028100,9,1
2023_24,0dd45072b7eb2d23d8c0b1c047cb47f3373d14390b37e039b1626707d929617b,3003829510,028001,0,1
2023_24,0dd45072b7eb2d23d8c0b1c047cb47f3373d14390b37e039b1626707d929617b,3003829510,028503,6,FI
2023_24,0dd45072b7eb2d23d8c0b1c047cb47f3373d14390b37e039b1626707d929617b,3003829510,028501,6,FI
2023_24,63b8ab3309ec6910311817b9c89c450787180c35a229279efdcf4752635d066f,3003829510,028504,7,FI
2023_24,63b8ab3309ec6910311817b9c89c450787180c35a229279efdcf4752635d066f,3003829510,028501,8,2
2023_24,4239eb2602c12fc3fb3be39f0f8411f01228f402a10ff5dfda0542c017e24ace,3003829510,028504,8,2
2023_24,4239eb2602c12fc3fb3be39f0f8411f01228f402a10ff5dfda0542c017e24ace,3003829510,028501,9,1
2023_24,4239eb2602c12fc3fb3be39f0f8411f01228f402a10ff5dfda0542c017e24ace,3003829510,028100,10,2
2023_24,dfd6fc4209410f00931d2139ff8c0d6e44c66168c866f51e4a3439aceffe8fb3,3003829510,028502,0,2
2023_24,dfd6fc4209410f00931d2139ff8c0d6e44c66168c866f51e4a3439aceffe8fb3,3003829510,028501,10,2
2023_24,69e5a9c3e8208e446b58d650043a9aec447d57513eb0f6769b80039953ec6ef6,3003829510,028502,9,1
2023_24,69e5a9c3e8208e446b58d650043a9aec447d57513eb0f6769b80039953ec6ef6,3003829510,028504,9,FI
2023_24,69e5a9c3e8208e446b58d650043a9aec447d57513eb0f6769b80039953ec6ef6,3003829510,028501,10,2
2023_24,69e5a9c3e8208e446b58d650043a9aec447d57513eb0f6769b80039953ec6ef6,3003829510,028501,9,FI
2023_24,31a5585fdebc14ebfe5984023be438c08fa6d92f6bc63c161e5200214955f07d,3003829510,028505,4,2
2023_24,31a5585fdebc14ebfe5984023be438c08fa6d92f6bc63c161e5200214955f07d,3003829510,028505,7,FI
2023_24,841644d844c8e87b64b654ee82e6a2b23abd8e18f01d4486af1d705eedd00a1c,3003829510,028100,9,FI
2023_24,9b03f5689cc661d571d35d042c270a195911f9353d8fe49ca339dae51d2d4e86,3003829510,028100,10,FI
2023_24,b933641fb3c4cefbaed7a01f1de14a86489da970e304bbedecd45f540943b8c0,3003829510,028100,10,FI
2023_24,9b03f5689cc661d571d35d042c270a195911f9353d8fe49ca339dae51d2d4e86,3003829510,028505,7,2
2023_24,6e148748d629336985af3e87e05e6f227880b59eeb5c4f61d7eb9ecbca27b737,3003829510,028505,3,2
2023_24,1f59e33a1f09b728bbcb160ac2e932d81209bdc4f5aa960d65a17822caa55420,3003829510,028505,8,2
2023_24,623412e342bdd8722ea26a6dec592c5a1dff9deb800867381c8b032223b956a8,3003829510,028505,8,2
2023_24,ce1c4fcb39ebab7ac29a9fcc7cddb5ef41213139c064f5f8017190b9052842ac,3003829510,028501,6,FI
2023_24,610e7ece1f4544a18a79bcac7a856ea4c865641cca78417e122fe86b52d7aec1,3003829510,028001,7,2
2023_24,db6f327ec7840cf714f59e0bea8efdd58d5e04c15ba0ec4d89e7527c7c66fe41,3003829510,028001,7,2
2023_24,7732f3076fc49b44e3c7bf12f468cbde26d40e40c048513d722b529bb0984808,3003829510,028001,7,2
2023_24,98fa2c37acd341a0b27f1715cfb3b181aa399c813c04e7205f096031d1a35428,3003829510,028501,10,FI
2023_24,31a5585fdebc14ebfe5984023be438c08fa6d92f6bc63c161e5200214955f07d,3003829510,028100,7,1
2023_24,7732f3076fc49b44e3c7bf12f468cbde26d40e40c048513d722b529bb0984808,3003829510,028001,7,FI
2023_24,ed562ada30dd4e23120f18aab1fec2fb3e4a473c6e3069e3f0b62fcb7d3757ac,3003829629,CV0003,9,1
2023_24,01e96e74b169d9aaab00add750e530fc0c693a31cc53d1072f52917694c87408,3003829629,1367,0,2
2023_24,46ad01e3fb109a772daf17c83bebbe9f494fe81144c988b87a67f820f276439f,3003829629,1376,8,1
2023_24,2ce58888918976fc113dc3bb8ffc08330b80536506ce3294b2964693e5321999,3003829636,CV0004,9,1
2023_24,19f56fd46d2947099d6eb7cd0584881574a26e7ae39ca3bf8328c89c34f4b983,3003829636,1377,7,1
2023_24,90bf53d24f03be8afa8e81372112d2d6f5e0d449666bc8ab6a88c654e862160e,3003829636,1377,7,1
2023_24,89edde53022c3e3efd2317d63f4514f573aaec1562c3b62494a4660dffe93129,3003829636,1374,9,FI
2023_24,f590576ac7ae4995ef1325a91d6ca632d2ad70f5d67b9b8d226349d5bda38ecb,3003829636,1372,9,1
2023_24,4eb1265080c88af18e8c8e9113741877fbfafa67a955138227b80da251fa4828,3003829517,028601,0,FI
2023_24,f2feb3799c374a1cbfff9f130af70bdff3c0c5ffa968adc260b90d89b968fe06,3003829517,028601,0,FI
2023_24,12e717fc36f0108397dec7149adc9f62ad13001a8e25c00e817b1cd2e18eb358,3003829517,028601,0,FI
2023_24,5f870dfd8d6a130abdc43d2a9493595ec780f6ae42a9163379cc196c013925ba,3003829517,028601,0,FI
2023_24,1c1598ccbe95222cece98201178c3822a0a145675f82ebbf9fbd0c3f42d1a1e0,3003829629,1367,0,1
2023_24,949788630f0909f20d1efc33551e377364747e730726520b497bf619b0721b01,3003829629,1369,9,2
2023_24,1689d9f69eebbbf34d2e3d4eecbf86e85faa1d682de4b88688ebb9b95a7b1d35,3003829629,1369,9,2
2023_24,aeaf266dfc1b184c19b77ec5a4a6186d8f7f325de4702f187513c3cd8716b21b,3003829629,CV0003,8,2
2023_24,aeaf266dfc1b184c19b77ec5a4a6186d8f7f325de4702f187513c3cd8716b21b,3003829629,1367,8,FI
2023_24,aeaf266dfc1b184c19b77ec5a4a6186d8f7f325de4702f187513c3cd8716b21b,3003829629,1368,9,2
2023_24,644e33724b708f86fdf0f1c24e628ada7c45e00ef998dc13dd9147f72d47faac,3003829629,1368,9,2
2023_24,d5a7dd69007d7516308fc0a0b7099b5933414942235685c2eb0c1ef241c11216,3003829629,1368,4,2
2023_24,aeaf266dfc1b184c19b77ec5a4a6186d8f7f325de4702f187513c3cd8716b21b,3003829629,1369,0,2
2023_24,5bb6a69f841809740087d107aa5b0956ac91db7969d1cd1cec4432058c7d7b5a,3003829629,1369,6,2
2023_24,6faaf89e53a3301c44b474e7d41821755e6483b13234781adceb7e180db1027f,3003829629,1369,0,2
2023_24,1b195ced977aaadf6a9ed46c73b0d403a5c77dc1623bc921c9797abd7d39636b,3003829629,1369,10,2
2023_24,015e80b6f3742965f25043a15e02767edf4a1195540b219f94d9916d1aa2f180,3003829629,1369,8,2
2023_24,8d00209554f22ab0d93f0e5c06e4a76bf54e55a5d9d2962788232cd6fabfc648,3003829629,1368,8,1
2023_24,bf8459c330d2304654dc5ec91b0f872c54104ee4fb7688741230caa46ca380e1,3003829629,1368,4,1
2023_24,17f22ac0302ceff4691078e958f9bb3c9f8522ba9c7027d5dcfc688ef25e0cff,3003829629,1370,7,FI
2023_24,c4093b23e13600c90be1559eb7b29280993f02511d346ce0d2430f478d14bf4e,3003829629,1370,2,FI
2023_24,c2804e8e89f5accf949ca2ec8588fd13544bfe85f9e19f03b815491919eda101,3003829629,1370,8,FI
2023_24,417990bcd53ad257fbea5a07a254b1b92e61fd9a86e6d24e400d42b9259b82ba,3003829629,1370,10,FI
2023_24,17f22ac0302ceff4691078e958f9bb3c9f8522ba9c7027d5dcfc688ef25e0cff,3003829629,1369,4,1
2023_24,8d8c521631ad38aa181eff643f74084b2f81442000bd26ef39feb63fa2b5ad66,3003829629,1369,8,1
2023_24,bf8459c330d2304654dc5ec91b0f872c54104ee4fb7688741230caa46ca380e1,3003829629,1369,7,1
2023_24,015e80b6f3742965f25043a15e02767edf4a1195540b219f94d9916d1aa2f180,3003829629,1369,8,1
2023_24,f95de57d497df7c5ce8cf01b4f5df44aa63def3d2a6c37cefb3f7b169d92eda9,3003829629,1369,4,1
2023_24,60a2bf6dfcd9a573dca039556f16d69438bf7d7a301b5c3b891d8a2ac8f94bc6,3003829629,CV0003,0,1
2023_24,b840751d478fd743910a6a99cb3e16e15b45371c18bd008ad506c2e8a8a646f7,3003829629,CV0003,10,1
2023_24,f95de57d497df7c5ce8cf01b4f5df44aa63def3d2a6c37cefb3f7b169d92eda9,3003829629,CV0003,9,1
2023_24,60a2bf6dfcd9a573dca039556f16d69438bf7d7a301b5c3b891d8a2ac8f94bc6,3003829629,1370,0,1
2023_24,6faaf89e53a3301c44b474e7d41821755e6483b13234781adceb7e180db1027f,3003829629,1370,4,1
2023_24,60a2bf6dfcd9a573dca039556f16d69438bf7d7a301b5c3b891d8a2ac8f94bc6,3003829629,1369,0,FI
2023_24,8d8c521631ad38aa181eff643f74084b2f81442000bd26ef39feb63fa2b5ad66,3003829629,1369,8,FI
2023_24,237bbc605fc610879b757fc07c147288471fc38b290d6bb5b8e8b702fa6b61dd,3003829629,1369,7,FI
2023_24,7888e23eb14c53f519c290e356bf9ff2764dcf5b0b75658ed835e73ba4dc597b,3003829629,1370,4,2
2023_24,7888e23eb14c53f519c290e356bf9ff2764dcf5b0b75658ed835e73ba4dc597b,3003829629,1370,4,FI
2023_24,715424eebf1bee2313e67c6d4a49c047071f3f800209536f10720b239b4d5299,3003829629,1370,8,FI
2023_24,7888e23eb14c53f519c290e356bf9ff2764dcf5b0b75658ed835e73ba4dc597b,3003829629,1367,6,2
2023_24,43b3e3a8b0ea0b8c345578f8b2a2ca98ebe9d630346d3e760dfea8117b57e60c,3003829629,1367,7,2
2023_24,212ad93c87e5f8747388fbcc44fbdb410a1b38a7ee2c52e624181718ecfcffa2,3003829629,1367,8,2
2023_24,7888e23eb14c53f519c290e356bf9ff2764dcf5b0b75658ed835e73ba4dc597b,3003829629,1367,0,FI
2023_24,df514e09fa707c221ba8573c11454fdce911dba3441ca71c615437c130d6defe,3003829629,1367,4,FI
2023_24,7888e23eb14c53f519c290e356bf9ff2764dcf5b0b75658ed835e73ba4dc597b,3003829629,1368,2,1
2023_24,28162e895902260638cb113a4aeeae5ab1aea768404d0802818a6409d646a664,3003829629,1368,4,1
2023_24,2ce58888918976fc113dc3bb8ffc08330b80536506ce3294b2964693e5321999,3003829636,1372,9,1
2023_24,e215e55fdfa94cc90df157d04396cb78862feb71435ef543712e6467060c0afc,3003829636,1372,10,1
2023_24,2529c935c79fb41d480fed972af8369185fa9f1db0159c49ffc2004f983fd478,3003829636,1372,4,1
2023_24,b8716a25fd72b56ebaacea195ec1ba79aa4441052cde4b5d178d89de8180b30b,3003829636,1372,8,1
2023_24,eb1ebb306f558cc4b3163f5c11fb14e858ef89fd601232e8b107550d4b6fec37,3003829629,1368,8,1
2023_24,015e80b6f3742965f25043a15e02767edf4a1195540b219f94d9916d1aa2f180,3003829629,1368,8,1
2023_24,9ef24c483b992b8f26670b0a607f02a3e03236589aa86b96a9ad72716b70fc96,3003829629,CV0003,9,FI
2023_24,b0d4e3a0de66ccd32e41815c55becc9e5f0e14b2d7dd4f0fe3d7c2a1a670435d,3003829629,CV0003,10,FI
2023_24,9ef24c483b992b8f26670b0a607f02a3e03236589aa86b96a9ad72716b70fc96,3003829629,1370,4,FI
2023_24,9ef24c483b992b8f26670b0a607f02a3e03236589aa86b96a9ad72716b70fc96,3003829629,1369,8,FI
2023_24,9ef24c483b992b8f26670b0a607f02a3e03236589aa86b96a9ad72716b70fc96,3003829629,1376,6,2
2023_24,bf8459c330d2304654dc5ec91b0f872c54104ee4fb7688741230caa46ca380e1,3003829629,CV0003,7,FI
2023_24,f95de57d497df7c5ce8cf01b4f5df44aa63def3d2a6c37cefb3f7b169d92eda9,3003829629,CV0003,10,FI
2023_24,1b195ced977aaadf6a9ed46c73b0d403a5c77dc1623bc921c9797abd7d39636b,3003829629,1376,10,FI
2023_24,b0d4e3a0de66ccd32e41815c55becc9e5f0e14b2d7dd4f0fe3d7c2a1a670435d,3003829629,1369,9,1
2023_24,b0d4e3a0de66ccd32e41815c55becc9e5f0e14b2d7dd4f0fe3d7c2a1a670435d,3003829629,1376,9,FI
2023_24,212ad93c87e5f8747388fbcc44fbdb410a1b38a7ee2c52e624181718ecfcffa2,3003829629,1376,8,FI
2023_24,d550ff824bfda9e88341ad29cb2d3961644bce3f79658892e706d6c5b796210e,3003829629,1370,2,2
2023_24,b840751d478fd743910a6a99cb3e16e15b45371c18bd008ad506c2e8a8a646f7,3003829629,1370,10,2
2023_24,9f1521c47d2cb6091c1efff22a53d4371bdc1c7be81702e5f0641120cbe3b270,3003829629,CV0003,4,2
2023_24,9a9b7cd025ea357813741213a23250f5d01e0c81125a659ad3c176d84c1ffe73,3003829629,CV0003,4,2
2023_24,01e96e74b169d9aaab00add750e530fc0c693a31cc53d1072f52917694c87408,3003829629,1367,4,1
2023_24,d8375a2686a04fe294e159fd8b75e9ce30a40a5bd886bfd6be8312ea2afef37b,3003829629,1367,9,1
2023_24,01e96e74b169d9aaab00add750e530fc0c693a31cc53d1072f52917694c87408,3003829629,1376,8,1
2023_24,01e96e74b169d9aaab00add750e530fc0c693a31cc53d1072f52917694c87408,3003829629,1376,8,2
2023_24,f8ec17a695b6b88c35d54d0a4977cd92a48f6ae835ca0a46bb9ce94068400306,3003829629,1368,1,2
2023_24,46ad01e3fb109a772daf17c83bebbe9f494fe81144c988b87a67f820f276439f,3003829629,1370,4,1
2023_24,eb0383a72588cd3af97670f02f1d74af8c1427891ef6e05e4a4e80df94333dda,3003829636,CV0004,9,FI
2023_24,eb0383a72588cd3af97670f02f1d74af8c1427891ef6e05e4a4e80df94333dda,3003829636,1371,7,1
2023_24,89edde53022c3e3efd2317d63f4514f573aaec1562c3b62494a4660dffe93129,3003829636,1371,8,1
2023_24,cca52c9e8fbf057d67f151a2f0bf67cfa09eb39598995917d6d79dbe72ccb9ca,3003829636,1372,8,FI
2023_24,89466fe9e50c3796372fb522f56da90e200cabef5c9d1bd1521126a2b5b56ddb,3003829636,1372,9,FI
2023_24,ddac81b589fa6cae9700083e2735ee83118fe31a96e39b0fbf757a6bff0b0614,3003829636,1372,6,FI
2023_24,f47415c9864d600a4bd3cc14f887902db53336cd2d26b0f390f9c1e6281805e5,3003829636,1372,4,FI
2023_24,589a6ee8a94279ba9ca89737a4ae0d9f30e51ebfba1cbc85659061865eb0026f,3003829636,1372,4,FI
2023_24,74b887ba2eb00ce3d939828220529e55bb9eb57c583f392d8b939e125addf604,3003829636,1372,9,FI
2023_24,89466fe9e50c3796372fb522f56da90e200cabef5c9d1bd1521126a2b5b56ddb,3003829636,CV0004,9,1
2023_24,89466fe9e50c3796372fb522f56da90e200cabef5c9d1bd1521126a2b5b56ddb,3003829636,1371,7,1
2023_24,b55f59ab46a6de5f450360d289142e36812a101911ace01cd1cbd131b13ea347,3003829636,1371,9,1
2023_24,ddac81b589fa6cae9700083e2735ee83118fe31a96e39b0fbf757a6bff0b0614,3003829636,1371,7,FI
2023_24,f60be0eac98ecc32ccffe5e66ef416cbdd7c8acc563ce52eb3febb4ee2b7099a,3003829636,1371,8,FI
2023_24,7574ba97cba0c152378e7bf1bb4466d0fe1c716f078b388950479103fab8ca14,3003829636,CV0004,7,FI
2023_24,fcb83d23a55e3c8b9a7be3b60ba7ab4b01d54adc2979c8b9059324882b5925ec,3003829636,CV0004,8,FI
2023_24,31db838a6f8c23f93dd7635f2af12afd48d72892df9dc777364068775ed31e53,3003829636,1373,7,1
2023_24,f60be0eac98ecc32ccffe5e66ef416cbdd7c8acc563ce52eb3febb4ee2b7099a,3003829636,1373,4,1
2023_24,31db838a6f8c23f93dd7635f2af12afd48d72892df9dc777364068775ed31e53,3003829636,1374,7,1
2023_24,98cb75dfdd211043794f3bd6b5e8486537b2d3458e9132605c63a690099a9c40,3003829636,1374,4,1
2023_24,589a6ee8a94279ba9ca89737a4ae0d9f30e51ebfba1cbc85659061865eb0026f,3003829636,1373,6,FI
2023_24,75f645ce5efea5a9b3878c3e9cc02242c57b9dc2f730aad6bdba689e3aed7e47,3003829636,1373,8,FI
2023_24,2ce58888918976fc113dc3bb8ffc08330b80536506ce3294b2964693e5321999,3003829636,1378,0,FI
2023_24,e215e55fdfa94cc90df157d04396cb78862feb71435ef543712e6467060c0afc,3003829636,1378,0,FI
2023_24,9568d09ec5dabc465be2d3c34e876de40fa18c3611e06433140f688092075433,3003829636,1378,0,FI
2023_24,2ce58888918976fc113dc3bb8ffc08330b80536506ce3294b2964693e5321999,3003829636,1377,9,1
2023_24,13893561da9882bcff6f8952d32c1397dc0067a4a234bdab03032926c4fea8c0,3003829636,1377,9,1
2023_24,5f57a8fcec8f9eef5f548ca71f9d9a2235cf83b86c85c7cbeb9f79efc869f8e1,3003829636,1372,8,1
2023_24,19f56fd46d2947099d6eb7cd0584881574a26e7ae39ca3bf8328c89c34f4b983,3003829636,1372,7,1
2023_24,812f4015cf08464c73dfa5eb4bc2d6eac350615086ed94fca228649bdee2fa3b,3003829636,1372,7,1
2023_24,5f57a8fcec8f9eef5f548ca71f9d9a2235cf83b86c85c7cbeb9f79efc869f8e1,3003829636,1377,7,FI
2023_24,90bf53d24f03be8afa8e81372112d2d6f5e0d449666bc8ab6a88c654e862160e,3003829636,1377,7,FI
2023_24,812f4015cf08464c73dfa5eb4bc2d6eac350615086ed94fca228649bdee2fa3b,3003829636,1377,8,FI
2023_24,19f56fd46d2947099d6eb7cd0584881574a26e7ae39ca3bf8328c89c34f4b983,3003829636,1374,7,FI
2023_24,f60be0eac98ecc32ccffe5e66ef416cbdd7c8acc563ce52eb3febb4ee2b7099a,3003829636,1374,7,FI
2023_24,36219a055852f5a2c9745ae1b09734b8f0cec3ff9d082923cfafcc395f73e3ea,3003829636,1371,8,FI
2023_24,a37bce257f1df9755eecfe28b545c53988531f9232e185ddd4280bea1bbbf852,3003829636,1373,9,FI
2023_24,9568d09ec5dabc465be2d3c34e876de40fa18c3611e06433140f688092075433,3003829636,1373,8,FI
2023_24,89edde53022c3e3efd2317d63f4514f573aaec1562c3b62494a4660dffe93129,3003829636,1373,10,FI
2023_24,c92b84e50434d6e17fa6004f3d3576f20f67fe9293b0f0276fa2839957e4d360,3003829636,1374,4,1
2023_24,89edde53022c3e3efd2317d63f4514f573aaec1562c3b62494a4660dffe93129,3003829636,1374,9,1
2023_24,c92b84e50434d6e17fa6004f3d3576f20f67fe9293b0f0276fa2839957e4d360,3003829636,1378,0,FI
2023_24,f29ac7470f82b305fe82d635be23e98993b9244cc77a52bf8dbd31df12616658,3003829636,1373,3,1
2023_24,e215e55fdfa94cc90df157d04396cb78862feb71435ef543712e6467060c0afc,3003829636,1373,9,1
2023_24,89edde53022c3e3efd2317d63f4514f573aaec1562c3b62494a4660dffe93129,3003829636,1373,10,1
2023_24,c0fd6494587128069b60a68893c098cc6e945ab7cf5bcb3c7bccffd17a0c926e,3003829636,1378,0,FI
2023_24,7574ba97cba0c152378e7bf1bb4466d0fe1c716f078b388950479103fab8ca14,3003829636,1378,0,FI
2023_24,40dfc83a1a6930d78c971918d91cf960f3caf4847887e86ca47266da7399c0ff,3003829636,1371,7,FI
2023_24,bff4a7da3f27defc4ef2b95ea1e7e70b7a77479fae704dc18d970af20b510854,3003829636,1378,0,FI
2023_24,41d33586bdbac2eb4a21a721c37d66f9bd9156895b2e2b04d59f429a6e3afb08,3003829636,1371,4,1
2023_24,65c3b3955463f6695b569fd4491d414a98f01c8df44cc568ca65192627259731,3003829636,1372,10,1
2023_24,8d76f0818e792c84cd92b55f78a39ceafb2e10f97c88eb1aadabf149da30bd5b,3003829636,CV0004,10,1
2023_24,8d76f0818e792c84cd92b55f78a39ceafb2e10f97c88eb1aadabf149da30bd5b,3003829636,CV0004,10,FI
2023_24,c421607f592c5fd2777624e3c66ee4e1bd981cbdde36a05d8a878eeb1eccf2c4,3003829636,1371,7,FI
2023_24,7a6df4b830fb8c0d7b80d36b843029f08feb4225b2333897253037fb7f1e6efb,3003829636,1373,2,1
2023_24,d442ce8601da9abfc183aea63f287a5c772253e4715cc93f0f6e2993dc320504,3003829636,1378,0,FI
2023_24,d442ce8601da9abfc183aea63f287a5c772253e4715cc93f0f6e2993dc320504,3003829636,1371,10,FI
2023_24,d442ce8601da9abfc183aea63f287a5c772253e4715cc93f0f6e2993dc320504,3003829636,1372,10,FI
2023_24,5a362bd6f5fe0f76ccf2b9407a6ee01aefd230e80d71eaf4d78aa4a8928cd009,3003829636,1374,8,FI
2023_24,3578b7d660a0b11daf0c6e9e7abe410b55ae6d4798e46d0bc73b27d73fb80a1d,3003829636,1372,7,FI
2023_24,3578b7d660a0b11daf0c6e9e7abe410b55ae6d4798e46d0bc73b27d73fb80a1d,3003829636,1373,0,FI
2023_24,3578b7d660a0b11daf0c6e9e7abe410b55ae6d4798e46d0bc73b27d73fb80a1d,3003829636,1374,7,FI
2023_24,0c6d538dfe8b4d8f6efb4baa21a953976ae6c8413d8820146477e286b45918f4,3003829636,1371,0,1
2023_24,0c6d538dfe8b4d8f6efb4baa21a953976ae6c8413d8820146477e286b45918f4,3003829636,1377,0,1
2023_24,13b10f5c602a988814188187c5b3551fe5ecb134334d2b43e4460b807b4e569d,3003829517,028601,0,FI
2023_24,9a134193b4641c588fbdcfd546cee067659239a9cd845f8a8f8bb389b7483344,3003829517,028601,0,FI
2023_24,9f1521c47d2cb6091c1efff22a53d4371bdc1c7be81702e5f0641120cbe3b270,3003829629,CV0003,0,FI
2023_24,6804733845682f6e2acf8689cc8f5c175124bfe479e1f81138c8980acffa90f0,3003829636,1373,4,FI
2023_24,b4b13828723090e37762764eda3e1d41d20708b8d2c3bfbe323357085c97a1e5,3003828691,5025,9,FI
2023_24,d68c46f24cb5a611bf4823ea9a4dff71185a0a609df7a9d5d416dee7f4f7186c,3003828691,5025,9,FI
2023_24,1c35dce36bb3cf41b8b6316ab641d6887577871c71a14a7b27041743ab9e057f,3003828691,5025,9,FI
2023_24,26d9e15dfb49845468d5f0a43d587dfe4cf89bf130406fb9f1afed62026debd0,3003828691,5021,6,1
2023_24,d68c46f24cb5a611bf4823ea9a4dff71185a0a609df7a9d5d416dee7f4f7186c,3003828691,5021,9,1
2023_24,840c9d760996c88132e9d8611b087809802e47104c8c17b7bb4f3f9f7322a632,3003828691,5021,0,1
2023_24,26d9e15dfb49845468d5f0a43d587dfe4cf89bf130406fb9f1afed62026debd0,3003828691,5026,0,1
2023_24,96804a957bac6d0121a6977bafa484f7b16e84f2b301b44891a051ba5d112527,3003828691,5026,8,1
2023_24,d68c46f24cb5a611bf4823ea9a4dff71185a0a609df7a9d5d416dee7f4f7186c,3003828691,5026,9,1
2023_24,cb53b4919c8e49568c7c7da4d9e6fc726dec0e4cc27dd4e41373eeafc49b082b,3003828691,5026,9,1
2023_24,96804a957bac6d0121a6977bafa484f7b16e84f2b301b44891a051ba5d112527,3003828691,5023,8,1
2023_24,a1156e69a8f1b083afac6096f4c79d7e594dcabe38dc10b42fb7778bf7e406b1,3003828691,5023,9,1
2023_24,23587000967ce7de755078e06d6c6168af6e54b607212e73a2ae0378437f3613,3003828691,5023,10,1
2023_24,96804a957bac6d0121a6977bafa484f7b16e84f2b301b44891a051ba5d112527,3003828691,5024,8,1
