id_alumno,documento_hash,fecha_nac,sexo,estado_matricula,curso,grupo,turno
10787713,c5cf745343e864c3ecbd7dfe3508759f2684f1f2375cbd7c2b27ec41d5462fda,07/05/2006,H,M,3306174048,1CFS_AF,D
13275272,aea5a991cbfb3a1ee87fdbcc868eef668dfaed368a82d9a2be375f45635a2da8,10/12/1980,M,B,3306170521,1CFM_CAEB,D
10932027,0adb349f91973ac9ce7a0fd2c6387e9b003876bc8cd6cd0e918b3d7b0d1df187,04/12/2007,M,M,3306170521,1CFM_CAEB,D
11101503,608962ee016387aa48601e4989a477803d3c0cb4ec4fbc2f2eb75c48c84c630b,11/09/2009,M,M,3306170521,1CFM_CAEA,D
10702316,c2f7ebe2f3af0d4f5c9d4670454d87b85094fc6d825afada2b5a073e18abbd24,08/02/2003,M,M,3306170521,1CFM_CAEA,D
10931651,7e4c290cdc27c565919c01694bcf782b4d808114dcedc93738477a1b478f0588,07/07/2007,M,M,3306170528,2CFM_CAEA,D
10926900,90a36693283c09ac5447bdc957ffe82a06c8e49b3dcd51d5bafd1382c8ad1466,16/09/2007,M,M,3306170528,2CFM_CAEA,D
10824027,1ad6123a989e0869d8663fac61e4463f04b1c7733c6b7a9cab4f4d1e8fb18096,11/10/2005,M,M,3306170528,2CFM_CAES,D
11006716,1a5cdac2114fd6f9fa3a61dc0ae08097e3459324dfc34860f4c66dbfac61e3e1,22/06/2008,M,M,3306170528,2CFM_CAEA,D
12510297,6dbbe5c921e7fbb73c5df1dfcd5faa56dacfda16afd47f2bcccce8a209fd2869,21/02/1967,M,M,3306170528,2CFM_CAES,D
10384941,5054b98b1cc8ebf18ade1666a12c4babb4c7424f6ab8d10511010fbd2a5686d9,15/01/1992,M,M,3306170528,2CFM_CAEA,D
10675936,64e5589e2d6c953971b9daaf535e41042c9cdb2cb50751ae846955693deaf93f,28/10/2003,H,M,3306172330,2CFS_AVGE,D
10719000,33220b16f28e4ac2f0794553f6dbb200f05a976b6d6b8d6e07938273b5976034,28/08/2005,M,M,3306172330,2CFS_AVGE,D
10583520,d41d5c9f20d11ee1db028f77550fd3b37d82f4121ce04268a1834e96a1c83dac,19/07/2002,M,M,3306172332,1CFS_AVGE,D
10026298,4fcd217d6ff93ee23f77168448567e69de3f36706deb5ce5b96f2224c63814ba,16/08/2005,M,M,3306170617,2CFS_LCBB,D
10865703,b2c80e350fb0195944b93d1b56b6ba2a39a0035d1d0db273a72cd33ec23496e9,10/02/2005,M,M,3306170617,2CFS_LCBA,D
10282118,c35666604d2ac38a69fd699127350825c13c21780f7ac3ec5dfcc52c4a07aef5,19/01/1993,H,M,3306170617,2CFS_LCBA,D
13242092,8b1cc80b174e5ea60a5a89a44c18a3d42840e85d5d7e192284139263d54a52ad,13/09/1979,M,M,3306170617,2CFS_LCBA,D
10851445,9c517b086afc1b92fdfdf13febdb019329cb80c27dd486bede82f938801fd092,13/09/2006,M,M,3306170617,2CFS_LCBB,D
10918696,6e20a7379c9099ca05a1cdc12903e4b7d3ba047ec3d7baf323a3f27a930cd300,15/01/2007,M,B,3306170619,1CFS_LCBB,D
10301015,9d01ee808a301157bae2fb3b0d5a9e2034b44223141d98e997f1d8bdefe45c17,25/04/2001,M,M,3306170619,1CFS_LCBB,D
10928805,1830debbc9bd7f758a7c722927446dd110095d005c14897f28adbb039c435701,13/08/2007,M,M,3306170619,1CFS_LCBB,D
10758727,b6355114bbe671295a64f8d046efc786a5424b769b50350f1b0e230996dae75d,17/05/2006,M,M,3306170619,1CFS_LCBA,D
10923040,03be7dba752517f556a1bcf73cc7709ebffbb55b48a234df7accde714f962c10,09/05/2007,M,M,3306172053,1CFM_AC,D
11001838,dee88bf9e04fcaea79190ae1f9ad2096bea1456ddc0bf4e50145129ed1686c64,26/03/2008,H,M,3306172053,1CFM_AC,D
11121167,647575f0492ffb78723e6c8dcedad81b6ac882bf5fa46860641fd76801cfa13f,22/12/2009,H,M,3306172053,1CFM_AC,D
