anyo,alumno,curso,contenido,nota_numerica
2023,10514849,3003822879,243270,7
2023,10402136,3003822879,243601,0
2023,10402136,3003822879,243604,10
2023,10518216,3003822879,243604,9
2023,10439782,3003822879,243271,7
2023,10711901,3003822879,243601,0
2023,10729178,3003822879,243604,7
2023,10729178,3003822879,243271,8
2023,10745527,3003822879,243270,8
2023,10786598,3003822879,243604,9
2023,10786598,3003822879,243270,8
2023,12061489,3003822879,243604,8
2023,11348992,3003822879,243602,8
2023,11348992,3003822879,243604,9
2023,11501644,3003822879,243604,7
2023,11501644,3003822879,243270,8
2023,11702324,3003822879,243270,6
2023,11702324,3003822879,243270,7
2023,11744370,3003822879,243271,10
2023,13038288,3003822879,243271,9
2023,10364565,3003822879,243271,7
2023,10916753,3003827233,0441,7
2023,10916753,3003827233,0440,7
2023,10840996,3003827233,0441,6
2023,10840996,3003827233,0439,7
2023,10840996,3003827233,0440,8
2023,13116617,3003827233,0439,9
2023,13116617,3003827233,0156,6
2023,10926432,3003827233,CV0001,8
2023,10926432,3003827233,0441,10
2023,10926432,3003827233,0156,8
2023,10416752,3003827233,0449,7
2023,10416752,3003827233,0438,7
2023,12839405,3003827233,0438,6
2023,12839405,3003827233,0156,7
2023,10308441,3003827233,0439,9
2023,10308441,3003827233,0440,9
2023,10991644,3003827233,0437,7
2023,10991644,3003827233,0449,5
2023,10991644,3003827233,0439,9
2023,10991644,3003827233,0439,7
2023,10888026,3003827233,0437,8
2023,10888026,3003827233,0439,9
2023,11802825,3003827233,0437,8
2023,11802825,3003827233,0437,7
2023,11802825,3003827233,0449,9
2023,11802825,3003827233,0439,5
2023,11802825,3003827233,0438,9
2023,11802825,3003827233,0438,8
2023,11802825,3003827233,0440,9
2023,12788547,3003827233,CV0001,7
2023,12788547,3003827233,CV0001,6
2023,12788547,3003827233,0449,7
2023,12788547,3003827233,0439,6
2023,12788547,3003827233,0439,6
2023,12788547,3003827233,0440,6
2023,12788547,3003827233,0440,8
2023,12788547,3003827233,0440,7
2023,12788547,3003827233,0156,4
2023,13101838,3003827233,0437,8
2023,13101838,3003827233,0437,7
2023,10737176,3003827233,0440,9
2023,10887591,3003827233,CV0001,8
2023,10887591,3003827233,0441,9
2023,10887591,3003827233,0438,9
2023,10887591,3003827233,0438,9
2023,10887591,3003827233,0440,7
2023,10899530,3003827233,CV0001,10
2023,10899530,3003827233,0440,8
2023,11248561,3003827233,CV0001,4
2023,11248561,3003827233,0441,0
2023,11248561,3003827233,0156,4
2023,11402624,3003827233,0437,0
2023,11402624,3003827233,0441,7
2023,11402624,3003827233,0438,0
2023,11349452,3003827233,0441,4
2023,11349452,3003827233,0438,7
2023,11349452,3003827233,0440,10
2023,13263652,3003827233,0441,0
2023,10793477,3003827233,0438,8
2023,10793462,3003827233,0449,7
2023,10793462,3003827233,0439,7
2023,10793462,3003827233,0156,7
2023,10925424,3003827233,0437,8
2023,10925424,3003827233,0449,5
2023,10925424,3003827233,0156,9
2023,12832437,3003827233,0437,7
2023,12832437,3003827233,0449,4
2023,12832437,3003827233,0439,7
2023,12832437,3003827233,0440,4
2023,10302214,3003827233,CV0001,0
2023,10302214,3003827233,0440,0
2023,10302214,3003827233,0156,0
2023,12424801,3003827233,0440,8
2023,12424801,3003827233,0440,9
2023,10805007,3003827233,0437,3
2023,10805007,3003827233,0449,4
2023,10805007,3003827233,0438,3
2023,10805007,3003827233,0440,5
2023,10805007,3003827233,0156,8
2023,13263684,3003827233,CV0001,8
2023,13263684,3003827233,CV0001,7
2023,10942424,3003827233,0437,0
2023,10942424,3003827233,0441,0
2023,10942424,3003827233,0441,0
2023,10942424,3003827233,0439,0
2023,11068958,3003827233,CV0001,0
2023,10688886,3003827233,0439,5
2023,10688886,3003827233,0156,7
2023,10431853,3003827233,CV0001,7
2023,10431853,3003827233,0441,6
2023,10431853,3003827233,0156,7
2023,10325396,3003827233,0439,9
2023,11780432,3003827233,0449,6
2023,11998646,3003827233,0449,2
2023,11998646,3003827233,0449,0
2023,11998646,3003827233,0439,0
2023,11998646,3003827233,0438,0
2023,11998646,3003827233,0438,0
2023,11998646,3003827233,0440,0
2023,11998646,3003827233,0156,0
2023,10924358,3003827233,CV0001,6
2023,12890835,3003827233,CV0001,5
2023,12890835,3003827233,0441,8
2023,12890835,3003827233,0440,6
2023,12890835,3003827233,0440,5
2023,12853739,3003827233,0156,6
2023,10453160,3003827233,CV0001,0
2023,10453160,3003827233,0439,7
2023,10453160,3003827233,0156,0
2023,12116573,3003827233,0439,10
2023,12116573,3003827233,0438,6
2023,12116573,3003827233,0440,8
2023,12736231,3003827233,0441,7
2023,10787713,3003827233,0437,8
2023,10787713,3003827233,0449,4
2023,10787713,3003827233,0441,8
2023,10787713,3003827233,0441,6
2023,10787713,3003827233,0439,6
2023,10787713,3003827233,0440,8
2023,10787713,3003827233,0156,10
2023,10857947,3003827233,CV0001,8
2023,10857947,3003827233,0437,6
2023,10857947,3003827233,0449,8
2023,10857947,3003827233,0441,8
2023,10857947,3003827233,0438,5
2023,11738860,3003827233,0449,5
2023,11738860,3003827233,0441,6
2023,11738860,3003827233,0441,5
2023,11738860,3003827233,0438,6
2023,11738860,3003827233,0440,9
2023,11738860,3003827233,0156,4
2023,10707891,3003827233,0437,5
2023,10707891,3003827233,0438,4
2023,11240615,3003827233,0439,10
2023,11240615,3003827233,0439,9
2023,10657315,3003827233,0437,10
2023,10657315,3003827233,0441,10
2023,10657315,3003827233,0438,10
2023,10657315,3003827233,0438,10
2023,10657315,3003827233,0440,10
2023,10940185,3003827233,CV0001,6
2023,10940185,3003827233,0449,7
2023,10940185,3003827233,0439,8
2023,10940185,3003827233,0438,8
2023,10940185,3003827233,0156,6
2023,10798521,3003827233,0437,7
2023,10798521,3003827233,0437,7
2023,12402217,3003827233,0441,0
2023,12402217,3003827233,0440,0
2023,11504482,3003827233,CV0001,0
2023,11504482,3003827233,0441,0
2023,11504482,3003827233,0439,0
2023,11504482,3003827233,0440,0
2023,10728710,3003827233,0437,7
2023,10728710,3003827233,0437,5
2023,10728710,3003827233,0449,0
2023,10728710,3003827233,0441,0
2023,10728710,3003827233,0438,0
2023,10268408,3003827233,0437,0
2023,10268408,3003827233,0438,0
2023,10268408,3003827233,0440,0
2023,10679709,3003827233,CV0001,8
2023,10679709,3003827233,0437,5
2023,10679709,3003827233,0449,6
2023,12571872,3003827233,CV0001,0
2023,12571872,3003827233,0438,0
2023,12380827,3003827233,0441,0
2023,12380827,3003827233,0439,8
2023,12380827,3003827233,0156,0
2023,10932086,3003827233,0449,4
2023,10932086,3003827233,0449,0
2023,11480547,3003827233,0439,0
2023,11480547,3003827233,0440,0
2023,11480547,3003827233,0156,0
2023,13035060,3003827240,CV0002,8
2023,10707679,3003827240,0446,5
2023,10707679,3003827240,0448,7
2023,11569585,3003827240,0442,0
2023,11569585,3003827240,0448,0
2023,10314841,3003827240,CV0002,0
2023,10314841,3003827240,0448,0
2023,10410324,3003827240,0443,1
2023,10410324,3003827240,0448,1
2023,13040607,3003827240,CV0002,7
2023,11739905,3003827240,CV0002,5
2023,11739905,3003827240,0443,7
2023,11739905,3003827240,0443,7
2023,11010026,3003827240,0446,7
2023,10509186,3003827240,CV0002,7
2023,10509186,3003827240,0442,7
2023,10496592,3003827240,0443,5
2023,10832154,3003827240,CV0002,4
2023,10832154,3003827240,0446,4
2023,10832154,3003827240,0443,6
2023,10832154,3003827240,0442,5
2023,10906957,3003827240,CV0002,7
2023,10906957,3003827240,0446,7
2023,11254522,3003827240,0446,9
2023,11576165,3003827240,0448,7
2023,13035100,3003827240,CV0002,6
2023,13035100,3003827240,0443,6
2023,11502410,3003827240,0446,8
2023,11502410,3003827240,0446,4
2023,11567443,3003827240,0448,6
2023,10707705,3003827240,0448,8
2023,12096343,3003827240,CV0002,0
2023,12096343,3003827240,0443,0
2023,10439178,3003827240,0451,0
2023,10603770,3003827240,CV0002,5
2023,10603770,3003827240,0446,3
2023,10174516,3003827240,0443,0
2023,10174516,3003827240,0442,6
2023,10174516,3003827240,0448,6
2023,11350133,3003827240,0446,3
2023,11350133,3003827240,0442,0
2023,11236365,3003827240,0443,0
2023,11241112,3003827240,0448,9
2023,10129831,3003827240,0446,8
2023,12730573,3003827240,CV0002,9
2023,12730573,3003827240,0443,10
2023,12730573,3003827240,0442,9
2023,10248785,3003827240,0443,5
2023,10357636,3003827240,CV0002,6
2023,11479322,3003827240,0443,1
2023,10323662,3003827240,0442,0
2023,10323662,3003827240,0448,0
2023,10323662,3003827240,0448,0
2023,10832154,3003827240,0446,5
2023,12270997,3003828760,0221,0
2023,10713860,3003828760,0221,0
2023,13321692,3003828760,0225,0
2023,10938543,3003828760,0225,0
2023,10392662,3003828760,0225,0
2023,13288501,3003826604,0179,7
2023,13288501,3003826604,CV0003,8
2023,10707734,3003822344,1227,5
2023,10835701,3003822344,1227,0
2023,10354186,3003822456,1013,0
2023,10645465,3003827240,0451,0
2023,10679723,3003827240,0451,0
2023,12320496,3003827240,0442,0
2023,10679661,3003827324,0648,6
2023,10500611,3003827324,0648,7
2023,10354855,3003827324,0179,8
2023,13248215,3003827324,0179,5
2023,10403903,3003827324,0179,0
2023,13298754,3003827324,0179,4
2023,10509826,3003827324,0179,9
2023,10509826,3003827324,0650,8
2023,10500611,3003827324,0650,7
2023,11825237,3003827324,0648,5
2023,10735143,3003827324,0650,2
2023,10500611,3003827324,CV0003,6
2023,10689191,3003827324,CV0003,7
2023,12840433,3003827324,0649,7
2023,11170823,3003827324,0658,7
2023,10779826,3003827317,0656,7
2023,11248528,3003827317,0656,7
2023,11312274,3003827317,CV0004,5
2023,10268999,3003827317,0660,0
2023,11084757,3003827317,0653,5
2023,10711877,3003827317,0653,5
2023,10018398,3003827317,0653,8
2023,10832134,3003827317,0653,6
2023,10622299,3003827317,0652,0
2023,11894954,3003827317,0657,7
2023,10942415,3003827317,0660,0
2023,11235081,3003827317,0660,0
2023,13281547,3003829510,028503,8
2023,11495623,3003829510,028503,9
2023,10737199,3003829510,028503,4
2023,13281688,3003829510,028503,8
2023,13263382,3003829510,028505,0
2023,10436905,3003829510,028100,5
2023,12725314,3003829517,028601,0
2023,10657224,3003829629,1368,9
2023,10839832,3003829629,1368,7
2023,13242130,3003829629,1368,10
2023,10707767,3003829629,1368,8
2023,13281830,3003829629,1368,8
2023,10734168,3003829629,1368,7
2023,10707900,3003829629,1368,8
2023,12739203,3003829629,1370,9
2023,13281768,3003829629,1369,8
2023,10017422,3003829629,1369,9
2023,10678151,3003829629,1369,0
2023,10701794,3003829629,1367,7
2023,11316204,3003829629,1367,9
2023,13273466,3003829629,1369,7
2023,10513391,3003829636,1377,8
2023,10852053,3003829636,1377,8
2023,10678949,3003829636,1373,7
2023,10691103,3003829636,1378,0
2023,10174423,3003829636,1378,0
2023,10792560,3003829636,1375,0
2023,10792560,3003829636,1375,0
2023,10691028,3003829636,1375,0
2023,10381433,3003829636,1374,4
2023,10691132,3003829636,1374,4
2023,10381433,3003829636,1374,7
2023,10691132,3003829636,1372,6
2023,10819896,3003829636,1372,8
2023,12736051,3003829636,1372,8
2023,11316122,3003829636,1372,0
2023,10293577,3003828691,5022,0
2023,10398753,3003828691,5022,0
2023,10398753,3003828691,5024,0
2023,10652460,3003828691,5024,0
2023,10254544,3003828691,5024,8
2023,11406626,3003828705,5072,0
2023,10789928,3003828705,5075,0
2023,10303547,3003828900,0377,7
2023,10500950,3003828900,0381,8
2023,10380889,3003828900,0381,6
2023,11646742,3003828900,0381,6
2023,10819337,3003828900,0379,9
2023,10707778,3003828900,CV0004,7
2023,10851128,3003828900,0382,0
2023,10799062,3003828900,0377,7
2023,10864476,3003828893,CV0003,8
2023,13257199,3003828893,CV0003,0
2023,11635385,3003828893,CV0003,9
2023,10707654,3003828893,CV0003,7
2023,10837560,3003828893,CV0003,8
2023,10864476,3003828893,0373,4
2023,10837560,3003828893,0373,10
2023,10611327,3003828893,0369,8
2023,11242377,3003828893,0369,8
2023,10837451,3003828893,0369,8
2023,12722174,3003828893,0369,6
2023,13257199,3003828893,0369,9
2023,10679688,3003828893,0369,7
2023,10634348,3003828893,0373,5
2023,10865901,3003828823,0494,4
2023,10865901,3003828823,0491,0
2023,11400429,3003828823,0491,0
2023,10865901,3003828823,0490,0
2023,10279258,3003828795,0484,0
2023,10852247,3003828795,0484,8
2023,10454428,3003828795,0484,0
2023,11240348,3003828795,0484,0
2023,10279258,3003828795,0617,0
2023,10635824,3003828795,0487,4
2023,10013834,3003828795,0487,0
2023,10679677,3003828795,0373,6
2023,10634225,3003828788,0618,0
2023,12250190,3003828767,0226,9
2023,12936130,3003828767,CV0002,0
2023,11825745,3003828767,CV0002,0
2023,13031068,3003828767,0227,9
2023,12730601,3003828767,0227,9
2023,10679666,3003828767,0227,0
2023,12730553,3003828767,0227,6
2023,11825745,3003828767,0227,0
2023,10351465,3003828767,0227,9
2023,10851163,3003828767,0227,0
2023,12730553,3003828767,0224,0
2023,11825745,3003828767,0227,0
2023,10351465,3003828767,0227,8
2023,11804013,3003828767,CV0002,8
2023,10283255,3003828760,0221,7
2023,12736633,3003828760,0221,0
2023,10305237,3003828760,0221,0
2023,13006056,3003828760,0221,8
2023,10938543,3003828760,0222,0
2023,12736633,3003828760,0222,0
2023,11337364,3003828760,0222,0
2023,13006056,3003828760,0222,0
2023,10713860,3003828760,0222,0
2023,10833893,3003828760,CV0001,6
2023,10895404,3003828760,CV0001,9
2023,10017433,3003828760,0221,8
2023,10895404,3003828760,0221,10
2023,10906556,3003828760,0229,6
2023,12505624,3003828760,0221,8
2023,10885064,3003828760,0221,3
2023,10304560,3003826548,0175,9
2023,11186762,3003826548,0178,1
2023,12675110,3003826548,0176,8
2023,11329159,3003826548,0176,8
2023,13240820,3003826541,0172,0
2023,10421505,3003826541,0171,6
2023,10421505,3003826541,0177,5
2023,13242114,3003826604,0384,0
2023,13242114,3003826604,0172,0
2023,10507538,3003826611,0402,0
2023,10837523,3003826611,0399,5
2023,10837553,3003826604,CV0003,7
2023,10778000,3003826604,CV0003,9
2023,13242114,3003826604,CV0003,0
2023,13127380,3003826604,CV0003,0
2023,10699672,3003826604,0384,8
2023,10699672,3003826604,0172,8
2023,10698462,3003826604,0172,7
2023,10308866,3003826632,0388,7
2023,10713872,3003826632,0385,8
2023,10850808,3003826632,0385,8
2023,10664909,3003826632,0385,7
2023,10708070,3003826632,0390,7
2023,12472350,3003826625,0383,0
2023,10718081,3003822449,1010,7
2023,10434495,3003822449,1010,1
2023,10506770,3003822449,0931,0
2023,13242369,3003822449,0931,5
2023,10514789,3003822456,1009,5
2023,11074562,3003822456,1009,5
2023,10255058,3003822456,1009,0
2023,10313709,3003822456,1009,0
2023,10734337,3003822456,1008,4
2023,11329660,3003822456,1012,7
2023,10313709,3003822456,CV0004,0
2023,10745922,3003822407,0824,7
2023,10022321,3003822407,0824,6
2023,10485798,3003822407,0824,8
2023,10706084,3003822407,0824,7
2023,10017341,3003822407,0824,8
2023,10014058,3003822407,CV0010,5
2023,10022321,3003822407,CV0010,5
2023,13009966,3003822407,0824,8
2023,10485798,3003822407,CV0010,7
2023,10706084,3003822407,CV0010,7
2023,10870759,3003822407,CV0010,0
2023,10745527,3003822879,243601,0
2023,10786598,3003822879,243601,0
2023,13038386,3003822879,243601,0
2023,11402624,3003827233,CV0001,7
2023,10688886,3003827233,0156,6
2023,10431853,3003827233,0438,9
2023,10924358,3003827233,0156,6
2023,12380827,3003827233,0438,4
2023,11569585,3003827240,0446,0
2023,13035058,3003827240,0446,8
2023,13035058,3003827240,0448,7
2023,10645465,3003827240,0442,7
2023,10679723,3003827240,CV0002,7
2023,10679723,3003827240,0446,6
2023,10679723,3003827240,0442,6
2023,10698482,3003827240,0443,2
2023,10805222,3003827240,0446,7
2023,10805222,3003827240,0442,8
2023,10852107,3003827240,CV0002,7
2023,11664368,3003827240,0442,8
2023,11664368,3003827240,0451,0
2023,12287443,3003827240,0446,6
2023,12287443,3003827240,0442,8
2023,12320496,3003827240,0442,2
2023,13035179,3003827240,0446,7
2023,13263634,3003827240,CV0002,6
2023,13263634,3003827240,CV0002,6
2023,13263634,3003827240,0446,9
2023,13263634,3003827240,0443,7
2023,13263634,3003827240,0442,8
2023,11177748,3003827240,0451,0
2023,11177748,3003827240,0448,7
2023,10707732,3003827324,0179,7
2023,10707732,3003827324,0179,6
2023,10707732,3003827324,0658,4
2023,10707732,3003827324,0658,3
2023,10707732,3003827324,0647,8
2023,10243350,3003827324,0179,4
2023,10243350,3003827324,0650,0
2023,10679661,3003827324,0651,8
2023,10679661,3003827324,0649,8
2023,10354855,3003827324,0179,8
2023,10354855,3003827324,0658,8
2023,10354855,3003827324,0648,0
2023,10437711,3003827324,CV0003,10
2023,10437711,3003827324,0650,8
2023,10437711,3003827324,0648,6
2023,10437711,3003827324,0649,9
2023,13245586,3003827324,0651,8
2023,13245586,3003827324,0648,9
2023,10509826,3003827324,0651,8
2023,11875204,3003827324,CV0003,0
2023,11875204,3003827324,0651,8
2023,11875204,3003827324,0650,9
2023,11875204,3003827324,0648,6
2023,13248312,3003827324,0648,0
2023,13248312,3003827324,0647,5
2023,13248595,3003827324,0651,8
2023,13248595,3003827324,0651,9
2023,13248595,3003827324,0651,9
2023,13248595,3003827324,0647,8
2023,10279159,3003827324,0648,4
2023,10279159,3003827324,0649,9
2023,10419461,3003827324,CV0003,0
2023,10419461,3003827324,0651,0
2023,10419461,3003827324,0650,0
2023,10419461,3003827324,0650,0
2023,10419461,3003827324,0649,0
2023,10419461,3003827324,0649,0
2023,13248215,3003827324,CV0003,4
2023,13248215,3003827324,0648,6
2023,11262097,3003827324,0649,8
2023,11825237,3003827324,CV0003,9
2023,11825237,3003827324,0651,6
2023,11825237,3003827324,0651,7
2023,11825237,3003827324,0647,7
2023,10454503,3003827324,0649,6
2023,10862522,3003827324,CV0003,8
2023,10662076,3003827324,0658,0
2023,10662076,3003827324,0658,0
2023,10662076,3003827324,0650,0
2023,10980328,3003827324,0651,0
2023,10980328,3003827324,0650,0
2023,10980328,3003827324,0647,7
2023,10283680,3003827324,0658,0
2023,10283680,3003827324,0658,0
2023,10283680,3003827324,0648,0
2023,10283680,3003827324,0648,5
2023,10283680,3003827324,0647,0
2023,11671593,3003827324,CV0003,3
2023,11671593,3003827324,0651,0
2023,11671593,3003827324,0658,0
2023,11671593,3003827324,0650,2
2023,11671593,3003827324,0650,0
2023,11671593,3003827324,0649,0
2023,10470524,3003827324,0658,0
2023,10470524,3003827324,0649,0
2023,12568905,3003827324,0179,9
2023,12568905,3003827324,0648,0
2023,10792061,3003827324,CV0003,7
2023,10792061,3003827324,CV0003,8
2023,10792061,3003827324,0179,8
2023,10792061,3003827324,0650,7
2023,10792061,3003827324,0647,8
2023,11572297,3003827324,0179,7
2023,11572297,3003827324,0650,6
2023,11572297,3003827324,0647,10
2023,12731205,3003827324,0179,4
2023,12731205,3003827324,0648,6
2023,12731205,3003827324,0649,0
2023,10735143,3003827324,0651,5
2023,10735143,3003827324,0647,5
2023,10256545,3003827324,CV0003,0
2023,10256545,3003827324,0179,0
2023,10256545,3003827324,0651,0
2023,10256545,3003827324,0649,0
2023,10256545,3003827324,0649,0
2023,10835661,3003827324,CV0003,10
2023,10835661,3003827324,0658,8
2023,10835661,3003827324,0658,7
2023,10835661,3003827324,0648,7
2023,10835661,3003827324,0648,7
2023,10835661,3003827324,0647,8
2023,11335638,3003827324,CV0003,7
2023,10500611,3003827324,0650,8
2023,10819298,3003827324,0179,9
2023,10819298,3003827324,0649,6
2023,12840433,3003827324,CV0003,7
2023,12840433,3003827324,0179,7
2023,12840433,3003827324,0651,7
2023,12840433,3003827324,0648,6
2023,12840433,3003827324,0647,7
2023,12567860,3003827324,CV0003,8
2023,12567860,3003827324,0650,8
2023,10615696,3003827324,CV0003,0
2023,10615696,3003827324,0650,0
2023,10615696,3003827324,0648,0
2023,10615696,3003827324,0648,0
2023,13282224,3003827324,0658,8
2023,13282224,3003827324,0650,8
2023,12839144,3003827324,0651,7
2023,12839144,3003827324,0658,4
2023,12839144,3003827324,0647,8
2023,11170823,3003827324,0651,9
2023,11170823,3003827324,0658,7
2023,11170823,3003827324,0648,7
2023,11837806,3003827324,0179,8
2023,11837806,3003827324,0648,8
2023,11837806,3003827324,0649,6
2023,11837806,3003827324,0649,5
2023,11837806,3003827324,0649,6
2023,11837806,3003827324,0647,7
2023,10403903,3003827324,0179,0
2023,10403903,3003827324,0651,0
2023,10403903,3003827324,0651,0
2023,10403903,3003827324,0647,0
2023,11144559,3003827324,0650,10
2023,11144559,3003827324,0648,7
2023,10679690,3003827324,0658,6
2023,10679690,3003827324,0658,6
2023,10679690,3003827324,0648,6
2023,10679690,3003827324,0649,7
2023,11057251,3003827324,0650,1
2023,11057251,3003827324,0647,7
2023,10689191,3003827324,0648,7
2023,12584277,3003827324,0648,0
2023,12584277,3003827324,0649,8
2023,11583817,3003827324,0647,0
2023,13242362,3003827324,0650,7
2023,13242362,3003827324,0647,5
2023,13246215,3003827324,CV0003,7
2023,13246215,3003827324,0647,7
2023,13298754,3003827324,CV0003,4
2023,13298754,3003827324,0651,0
2023,13298754,3003827324,0647,5
2023,13320897,3003827324,0648,5
2023,13320897,3003827324,0647,3
2023,13320897,3003827324,0647,8
2023,10601480,3003827324,CV0003,0
2023,10601480,3003827324,0658,0
2023,10434680,3003827317,CV0004,6
2023,10382359,3003827317,0656,6
2023,10406699,3003827317,0656,4
2023,10406699,3003827317,0656,0
2023,10406699,3003827317,0654,0
2023,10779826,3003827317,CV0004,5
2023,10327143,3003827317,0656,5
2023,11741280,3003827317,0652,9
2023,10412777,3003827317,0655,5
2023,10412777,3003827317,0655,6
2023,11407602,3003827317,0654,0
2023,10433556,3003827317,0653,2
2023,11490214,3003827317,0654,6
2023,13038772,3003827317,0656,7
2023,13038797,3003827317,0656,6
2023,10621683,3003827317,0652,0
2023,11312274,3003827317,0653,2
2023,11312274,3003827317,0653,2
2023,11312274,3003827317,0654,1
2023,11312274,3003827317,0654,1
2023,12734235,3003827317,CV0004,6
2023,12734235,3003827317,0652,8
2023,10421574,3003827317,0655,6
2023,10421574,3003827317,0653,7
2023,10421574,3003827317,0654,6
2023,10300393,3003827317,0655,0
2023,10413017,3003827317,0656,7
2023,10391035,3003827317,CV0004,6
2023,13038809,3003827317,0655,5
2023,11892673,3003827317,0655,0
2023,11892673,3003827317,0653,0
2023,11838297,3003827317,0655,6
2023,10416763,3003827317,0655,0
2023,10416763,3003827317,0655,0
2023,13038756,3003827317,0655,5
2023,13038756,3003827317,0652,7
2023,13038756,3003827317,0654,0
2023,12400744,3003827317,CV0004,6
2023,11489632,3003827317,0654,10
2023,11158351,3003827317,0653,5
2023,12095826,3003827317,0657,7
2023,12095826,3003827317,0653,7
2023,10308888,3003827317,0656,8
2023,10308888,3003827317,0654,7
2023,10743797,3003827317,0656,8
2023,10792497,3003827317,CV0004,9
2023,11084757,3003827317,0657,0
2023,11084757,3003827317,0654,4
2023,10366490,3003827317,0653,7
2023,10702296,3003827317,CV0004,8
2023,10702296,3003827317,0657,8
2023,10702296,3003827317,0652,8
2023,10702296,3003827317,0652,9
2023,10702296,3003827317,0653,8
2023,10702296,3003827317,0656,9
2023,10706049,3003827317,0656,9
2023,10711877,3003827317,0652,4
2023,10832134,3003827317,CV0004,8
2023,10832134,3003827317,0656,8
2023,10832134,3003827317,0660,0
2023,11248528,3003827317,0660,0
2023,11248528,3003827317,0654,7
2023,11672699,3003827317,0657,0
2023,12746359,3003827317,0653,9
2023,10246117,3003827317,0653,5
2023,10323618,3003827317,0654,0
2023,10323618,3003827317,0654,0
2023,10688217,3003827317,0657,7
2023,10688217,3003827317,0652,8
2023,10688217,3003827317,0656,10
2023,10698000,3003827317,0652,7
2023,10967233,3003827317,0652,8
2023,10967233,3003827317,0656,8
2023,10963934,3003827317,0653,6
2023,11319435,3003827317,0656,7
2023,11319435,3003827317,0656,9
2023,11319435,3003827317,0654,2
2023,11158088,3003827317,0654,0
2023,10653326,3003827317,0655,7
2023,10443245,3003827317,0653,7
2023,12739825,3003827317,0655,7
2023,10596940,3003827317,CV0004,7
2023,10596940,3003827317,0655,7
2023,10596940,3003827317,0653,8
2023,13263531,3003827317,CV0004,0
2023,12020369,3003827317,CV0004,0
2023,11894954,3003827317,0653,6
2023,10434391,3003827317,0660,0
2023,11320679,3003829510,028502,9
2023,11320679,3003829510,028505,8
2023,10894547,3003829510,028504,9
2023,10894547,3003829510,028505,9
2023,10894547,3003829510,028001,9
2023,11487403,3003829510,028504,9
2023,11487403,3003829510,028501,8
2023,10281596,3003829510,028504,8
2023,10281596,3003829510,028100,10
2023,10593808,3003829510,028504,8
2023,10593808,3003829510,028505,8
2023,11055595,3003829510,028504,8
2023,11055595,3003829510,028505,9
2023,11055595,3003829510,028505,7
2023,11055595,3003829510,028503,8
2023,11055595,3003829510,028100,10
2023,11234733,3003829510,028505,3
2023,11507257,3003829510,028502,8
2023,11507257,3003829510,028504,8
2023,11507257,3003829510,028505,7
2023,11507257,3003829510,028505,5
2023,11507257,3003829510,028001,8
2023,11507257,3003829510,028001,7
2023,11507257,3003829510,028100,9
2023,10891407,3003829510,028504,9
2023,10891407,3003829510,028504,9
2023,10891407,3003829510,028501,8
2023,11048215,3003829510,028502,8
2023,11830567,3003829510,028502,7
2023,11830567,3003829510,028504,8
2023,11830567,3003829510,028501,5
2023,11830567,3003829510,028501,7
2023,10927479,3003829510,028504,9
2023,10927479,3003829510,028001,10
2023,10333869,3003829510,028505,8
2023,10333869,3003829510,028100,10
2023,10786265,3003829510,028503,9
2023,12459446,3003829510,028502,8
2023,12868237,3003829510,028501,8
2023,12868237,3003829510,028100,9
2023,12868237,3003829510,028100,9
2023,10420607,3003829510,028505,4
2023,12938752,3003829510,028505,8
2023,10884628,3003829510,028505,7
2023,10884628,3003829510,028505,7
2023,10884628,3003829510,028001,5
2023,10884628,3003829510,028503,9
2023,10884628,3003829510,028100,7
2023,13281547,3003829510,028001,5
2023,13281547,3003829510,028001,5
2023,13281547,3003829510,028001,5
2023,13239736,3003829510,028502,6
2023,13239736,3003829510,028504,5
2023,13239736,3003829510,028501,4
2023,10678956,3003829510,028504,8
2023,10678956,3003829510,028503,6
2023,10678956,3003829510,028501,7
2023,13263382,3003829510,028505,0
2023,13263382,3003829510,028001,5
2023,13263382,3003829510,028100,0
2023,11572959,3003829510,028100,10
2023,10802283,3003829510,028504,9
2023,10802283,3003829510,028001,7
2023,12426107,3003829510,028502,9
2023,12426107,3003829510,028502,9
2023,12426107,3003829510,028505,9
2023,12426107,3003829510,028503,9
2023,12426107,3003829510,028501,8
2023,11495623,3003829510,028505,4
2023,13274066,3003829510,028504,0
2023,13274066,3003829510,028504,0
2023,13274066,3003829510,028505,0
2023,13274066,3003829510,028100,0
2023,10511909,3003829510,028505,0
2023,10737199,3003829510,028501,7
2023,13240658,3003829510,028502,9
2023,13240658,3003829510,028501,9
2023,13105352,3003829510,028504,6
2023,13105352,3003829510,028505,5
2023,13105352,3003829510,028501,4
2023,13105352,3003829510,028100,10
2023,10436905,3003829510,028501,7
2023,13033829,3003829510,028502,9
2023,13033829,3003829510,028001,4
2023,13033829,3003829510,028501,6
2023,13095162,3003829510,028503,10
2023,13095162,3003829510,028501,10
2023,13095162,3003829510,028100,9
2023,10907341,3003829510,028502,9
2023,10907341,3003829510,028505,8
2023,10907341,3003829510,028503,8
2023,10907341,3003829510,028100,10
2023,11485242,3003829510,028503,7
2023,11895957,3003829510,028503,7
2023,10525708,3003829510,028505,7
2023,10525708,3003829510,028503,7
2023,10784833,3003829510,028001,7
2023,10762349,3003829510,028502,7
2023,10762349,3003829510,028001,6
2023,11573208,3003829510,028505,6
