anyo,alumno,curso,contenido,evaluacion,nota_numerica
2024_25,b621f3aaa7fde37bb01e5166377bd5268cde7567f784e861fd577ded02b30e96,3162080071,0375,1,0
2024_25,b621f3aaa7fde37bb01e5166377bd5268cde7567f784e861fd577ded02b30e96,3162080071,0375,FI,8
2024_25,b621f3aaa7fde37bb01e5166377bd5268cde7567f784e861fd577ded02b30e96,3162080071,0376,1,8
2024_25,b621f3aaa7fde37bb01e5166377bd5268cde7567f784e861fd577ded02b30e96,3162080071,0376,FI,7
2024_25,b621f3aaa7fde37bb01e5166377bd5268cde7567f784e861fd577ded02b30e96,3162080071,0377,1,4
2024_25,b621f3aaa7fde37bb01e5166377bd5268cde7567f784e861fd577ded02b30e96,3162080071,0377,FI,6
2024_25,b621f3aaa7fde37bb01e5166377bd5268cde7567f784e861fd577ded02b30e96,3162080071,0378,1,6
2024_25,b621f3aaa7fde37bb01e5166377bd5268cde7567f784e861fd577ded02b30e96,3162080071,0378,FI,6
2024_25,b621f3aaa7fde37bb01e5166377bd5268cde7567f784e861fd577ded02b30e96,3162080071,0381,1,7
2024_25,b621f3aaa7fde37bb01e5166377bd5268cde7567f784e861fd577ded02b30e96,3162080071,0381,FI,8
2024_25,b621f3aaa7fde37bb01e5166377bd5268cde7567f784e861fd577ded02b30e96,3162080071,0382,FI,0
2024_25,b621f3aaa7fde37bb01e5166377bd5268cde7567f784e861fd577ded02b30e96,3162080071,CV0004,1,6
2024_25,b621f3aaa7fde37bb01e5166377bd5268cde7567f784e861fd577ded02b30e96,3162080071,CV0004,FI,7
2024_25,b62e2f0d9a44280c59ea52b9f938ef252ff323f431ade972979add08b0b783c4,3228404816,0179,1,8
2024_25,b62e2f0d9a44280c59ea52b9f938ef252ff323f431ade972979add08b0b783c4,3228404816,0179,2,8
2024_25,b62e2f0d9a44280c59ea52b9f938ef252ff323f431ade972979add08b0b783c4,3228404816,0179,FI,10
2024_25,b62e2f0d9a44280c59ea52b9f938ef252ff323f431ade972979add08b0b783c4,3228404816,0647,1,10
2024_25,b62e2f0d9a44280c59ea52b9f938ef252ff323f431ade972979add08b0b783c4,3228404816,0647,2,9
2024_25,b62e2f0d9a44280c59ea52b9f938ef252ff323f431ade972979add08b0b783c4,3228404816,0647,FI,10
2024_25,b62e2f0d9a44280c59ea52b9f938ef252ff323f431ade972979add08b0b783c4,3228404816,0648,1,9
2024_25,b62e2f0d9a44280c59ea52b9f938ef252ff323f431ade972979add08b0b783c4,3228404816,0648,2,9
2024_25,b62e2f0d9a44280c59ea52b9f938ef252ff323f431ade972979add08b0b783c4,3228404816,0648,FI,9
2024_25,b62e2f0d9a44280c59ea52b9f938ef252ff323f431ade972979add08b0b783c4,3228404816,0649,1,9
2024_25,b62e2f0d9a44280c59ea52b9f938ef252ff323f431ade972979add08b0b783c4,3228404816,0649,2,10
2024_25,b62e2f0d9a44280c59ea52b9f938ef252ff323f431ade972979add08b0b783c4,3228404816,0649,FI,10
2024_25,b62e2f0d9a44280c59ea52b9f938ef252ff323f431ade972979add08b0b783c4,3228404816,0650,1,10
2024_25,b62e2f0d9a44280c59ea52b9f938ef252ff323f431ade972979add08b0b783c4,3228404816,0650,2,10
2024_25,b62e2f0d9a44280c59ea52b9f938ef252ff323f431ade972979add08b0b783c4,3228404816,0650,FI,10
2024_25,b62e2f0d9a44280c59ea52b9f938ef252ff323f431ade972979add08b0b783c4,3228404816,0651,1,8
2024_25,b62e2f0d9a44280c59ea52b9f938ef252ff323f431ade972979add08b0b783c4,3228404816,0651,2,9
2024_25,b62e2f0d9a44280c59ea52b9f938ef252ff323f431ade972979add08b0b783c4,3228404816,0651,FI,9
2024_25,b62e2f0d9a44280c59ea52b9f938ef252ff323f431ade972979add08b0b783c4,3228404816,0657p,1,9
2024_25,b62e2f0d9a44280c59ea52b9f938ef252ff323f431ade972979add08b0b783c4,3228404816,0657p,2,10
2024_25,b62e2f0d9a44280c59ea52b9f938ef252ff323f431ade972979add08b0b783c4,3228404816,0657p,FI,10
2024_25,b639a0fe36abb22e1ee7c164e6ee5f96d90b76d02f7d7421a3d8313d5896e26e,3162079790,0652,1,6
2024_25,b639a0fe36abb22e1ee7c164e6ee5f96d90b76d02f7d7421a3d8313d5896e26e,3162079790,0652,FI,5
2024_25,b6946ff8d85eee2504e1044d1faa355bd5549eff5f2d318025b581ad6be24ed4,3228406545,0179,1,3
2024_25,b6946ff8d85eee2504e1044d1faa355bd5549eff5f2d318025b581ad6be24ed4,3228406545,0179,2,4
2024_25,b6946ff8d85eee2504e1044d1faa355bd5549eff5f2d318025b581ad6be24ed4,3228406545,0179,FI,5
2024_25,b6946ff8d85eee2504e1044d1faa355bd5549eff5f2d318025b581ad6be24ed4,3228406545,0622,1,8
2024_25,b6946ff8d85eee2504e1044d1faa355bd5549eff5f2d318025b581ad6be24ed4,3228406545,0622,2,8
2024_25,b6946ff8d85eee2504e1044d1faa355bd5549eff5f2d318025b581ad6be24ed4,3228406545,0622,FI,8
2024_25,b6946ff8d85eee2504e1044d1faa355bd5549eff5f2d318025b581ad6be24ed4,3228406545,0623,1,9
2024_25,b6946ff8d85eee2504e1044d1faa355bd5549eff5f2d318025b581ad6be24ed4,3228406545,0623,2,10
2024_25,b6946ff8d85eee2504e1044d1faa355bd5549eff5f2d318025b581ad6be24ed4,3228406545,0623,FI,9
2024_25,b6946ff8d85eee2504e1044d1faa355bd5549eff5f2d318025b581ad6be24ed4,3228406545,0625,1,3
2024_25,b6946ff8d85eee2504e1044d1faa355bd5549eff5f2d318025b581ad6be24ed4,3228406545,0625,2,8
2024_25,b6946ff8d85eee2504e1044d1faa355bd5549eff5f2d318025b581ad6be24ed4,3228406545,0625,FI,9
2024_25,b6946ff8d85eee2504e1044d1faa355bd5549eff5f2d318025b581ad6be24ed4,3228406545,0627,1,1
2024_25,b6946ff8d85eee2504e1044d1faa355bd5549eff5f2d318025b581ad6be24ed4,3228406545,0627,2,7
2024_25,b6946ff8d85eee2504e1044d1faa355bd5549eff5f2d318025b581ad6be24ed4,3228406545,0627,FI,8
2024_25,b6946ff8d85eee2504e1044d1faa355bd5549eff5f2d318025b581ad6be24ed4,3228406545,0828p,1,0
2024_25,b6946ff8d85eee2504e1044d1faa355bd5549eff5f2d318025b581ad6be24ed4,3228406545,0828p,2,9
2024_25,b6946ff8d85eee2504e1044d1faa355bd5549eff5f2d318025b581ad6be24ed4,3228406545,0828p,FI,9
2024_25,b6946ff8d85eee2504e1044d1faa355bd5549eff5f2d318025b581ad6be24ed4,3228406545,1709,1,7
2024_25,b6946ff8d85eee2504e1044d1faa355bd5549eff5f2d318025b581ad6be24ed4,3228406545,1709,2,8
2024_25,b6946ff8d85eee2504e1044d1faa355bd5549eff5f2d318025b581ad6be24ed4,3228406545,1709,FI,8
2024_25,b6946ff8d85eee2504e1044d1faa355bd5549eff5f2d318025b581ad6be24ed4,3228406545,CV0008,1,8
2024_25,b6946ff8d85eee2504e1044d1faa355bd5549eff5f2d318025b581ad6be24ed4,3228406545,CV0008,2,9
2024_25,b6946ff8d85eee2504e1044d1faa355bd5549eff5f2d318025b581ad6be24ed4,3228406545,CV0008,FI,9
2024_25,b6946ff8d85eee2504e1044d1faa355bd5549eff5f2d318025b581ad6be24ed4,3228406545,CV0009,FI,9
2024_25,b69e4d084e4858b4fc5ecd2d22a21f106fe9cbce20fdf2de75561162617c2955,3162079713,0442,1,0
2024_25,b69e4d084e4858b4fc5ecd2d22a21f106fe9cbce20fdf2de75561162617c2955,3162079713,0442,FI,0
2024_25,b6ac108190da8a8d3e427ce1b8c0576a9c4cbfd473e30105f8abadbc5da31ffd,3228413382,0179,1,0
2024_25,b6ac108190da8a8d3e427ce1b8c0576a9c4cbfd473e30105f8abadbc5da31ffd,3228413382,0179,2,0
2024_25,b6ac108190da8a8d3e427ce1b8c0576a9c4cbfd473e30105f8abadbc5da31ffd,3228413382,0373,1,6
2024_25,b6ac108190da8a8d3e427ce1b8c0576a9c4cbfd473e30105f8abadbc5da31ffd,3228413382,0373,2,2
2024_25,b6ac108190da8a8d3e427ce1b8c0576a9c4cbfd473e30105f8abadbc5da31ffd,3228413382,0483,1,4
2024_25,b6ac108190da8a8d3e427ce1b8c0576a9c4cbfd473e30105f8abadbc5da31ffd,3228413382,0483,2,0
2024_25,b6ac108190da8a8d3e427ce1b8c0576a9c4cbfd473e30105f8abadbc5da31ffd,3228413382,0484,1,4
2024_25,b6ac108190da8a8d3e427ce1b8c0576a9c4cbfd473e30105f8abadbc5da31ffd,3228413382,0484,2,7
2024_25,b6ac108190da8a8d3e427ce1b8c0576a9c4cbfd473e30105f8abadbc5da31ffd,3228413382,0485,1,0
2024_25,b6ac108190da8a8d3e427ce1b8c0576a9c4cbfd473e30105f8abadbc5da31ffd,3228413382,0485,2,0
2024_25,b6ac108190da8a8d3e427ce1b8c0576a9c4cbfd473e30105f8abadbc5da31ffd,3228413382,0487,1,0
2024_25,b6ac108190da8a8d3e427ce1b8c0576a9c4cbfd473e30105f8abadbc5da31ffd,3228413382,0487,2,0
2024_25,b6ac108190da8a8d3e427ce1b8c0576a9c4cbfd473e30105f8abadbc5da31ffd,3228413382,0616p,1,0
2024_25,b6ac108190da8a8d3e427ce1b8c0576a9c4cbfd473e30105f8abadbc5da31ffd,3228413382,0616p,2,0
2024_25,b6ac108190da8a8d3e427ce1b8c0576a9c4cbfd473e30105f8abadbc5da31ffd,3228413382,1709,1,0
2024_25,b6ac108190da8a8d3e427ce1b8c0576a9c4cbfd473e30105f8abadbc5da31ffd,3228413382,1709,2,0
2024_25,b6bac60c93e1123bd021434c2ba67ba17abf73da29c61d6ebf3db09c4ea86fcd,3162079790,0652,1,7
2024_25,b6bac60c93e1123bd021434c2ba67ba17abf73da29c61d6ebf3db09c4ea86fcd,3162079790,0652,FI,7
2024_25,b6bac60c93e1123bd021434c2ba67ba17abf73da29c61d6ebf3db09c4ea86fcd,3162079790,0653,1,7
2024_25,b6bac60c93e1123bd021434c2ba67ba17abf73da29c61d6ebf3db09c4ea86fcd,3162079790,0653,FI,7
2024_25,b6bac60c93e1123bd021434c2ba67ba17abf73da29c61d6ebf3db09c4ea86fcd,3162079790,0654,1,10
2024_25,b6bac60c93e1123bd021434c2ba67ba17abf73da29c61d6ebf3db09c4ea86fcd,3162079790,0654,FI,9
2024_25,b6bac60c93e1123bd021434c2ba67ba17abf73da29c61d6ebf3db09c4ea86fcd,3162079790,0655,1,8
2024_25,b6bac60c93e1123bd021434c2ba67ba17abf73da29c61d6ebf3db09c4ea86fcd,3162079790,0655,FI,8
2024_25,b6bac60c93e1123bd021434c2ba67ba17abf73da29c61d6ebf3db09c4ea86fcd,3162079790,0656,1,9
2024_25,b6bac60c93e1123bd021434c2ba67ba17abf73da29c61d6ebf3db09c4ea86fcd,3162079790,0656,FI,8
2024_25,b6bac60c93e1123bd021434c2ba67ba17abf73da29c61d6ebf3db09c4ea86fcd,3162079790,0660,FI,0
2024_25,b6bac60c93e1123bd021434c2ba67ba17abf73da29c61d6ebf3db09c4ea86fcd,3162079790,CV0004,1,8
2024_25,b6bac60c93e1123bd021434c2ba67ba17abf73da29c61d6ebf3db09c4ea86fcd,3162079790,CV0004,FI,7
2024_25,b6e94fa519add534643b6641664666002e84624290b223d052a53847a3715c5e,3162079993,0486,1,0
2024_25,b6e94fa519add534643b6641664666002e84624290b223d052a53847a3715c5e,3162079993,0488,1,8
2024_25,b6e94fa519add534643b6641664666002e84624290b223d052a53847a3715c5e,3162079993,0488,FI,8
2024_25,b6e94fa519add534643b6641664666002e84624290b223d052a53847a3715c5e,3162079993,0489,1,5
2024_25,b6e94fa519add534643b6641664666002e84624290b223d052a53847a3715c5e,3162079993,0489,FI,5
2024_25,b6e94fa519add534643b6641664666002e84624290b223d052a53847a3715c5e,3162079993,0490,1,0
2024_25,b6e94fa519add534643b6641664666002e84624290b223d052a53847a3715c5e,3162079993,0491,1,5
2024_25,b6e94fa519add534643b6641664666002e84624290b223d052a53847a3715c5e,3162079993,0491,FI,5
2024_25,b72ebe693e119a3d1912c3db1bde9c9e2f5b4386af7909b143e7f8046eef9bf0,3228410748,0171,1,9
2024_25,b72ebe693e119a3d1912c3db1bde9c9e2f5b4386af7909b143e7f8046eef9bf0,3228410748,0171,2,7
2024_25,b72ebe693e119a3d1912c3db1bde9c9e2f5b4386af7909b143e7f8046eef9bf0,3228410748,0171,FI,8
2024_25,b72ebe693e119a3d1912c3db1bde9c9e2f5b4386af7909b143e7f8046eef9bf0,3228410748,0172,1,6
2024_25,b72ebe693e119a3d1912c3db1bde9c9e2f5b4386af7909b143e7f8046eef9bf0,3228410748,0172,2,4
2024_25,b72ebe693e119a3d1912c3db1bde9c9e2f5b4386af7909b143e7f8046eef9bf0,3228410748,0172,FI,6
2024_25,b72ebe693e119a3d1912c3db1bde9c9e2f5b4386af7909b143e7f8046eef9bf0,3228410748,0173,1,7
2024_25,b72ebe693e119a3d1912c3db1bde9c9e2f5b4386af7909b143e7f8046eef9bf0,3228410748,0173,2,7
2024_25,b72ebe693e119a3d1912c3db1bde9c9e2f5b4386af7909b143e7f8046eef9bf0,3228410748,0173,FI,6
2024_25,b72ebe693e119a3d1912c3db1bde9c9e2f5b4386af7909b143e7f8046eef9bf0,3228410748,0174,1,7
2024_25,b72ebe693e119a3d1912c3db1bde9c9e2f5b4386af7909b143e7f8046eef9bf0,3228410748,0174,2,7
2024_25,b72ebe693e119a3d1912c3db1bde9c9e2f5b4386af7909b143e7f8046eef9bf0,3228410748,0174,FI,7
2024_25,b72ebe693e119a3d1912c3db1bde9c9e2f5b4386af7909b143e7f8046eef9bf0,3228410748,0177,1,7
2024_25,b72ebe693e119a3d1912c3db1bde9c9e2f5b4386af7909b143e7f8046eef9bf0,3228410748,0177,2,6
2024_25,b72ebe693e119a3d1912c3db1bde9c9e2f5b4386af7909b143e7f8046eef9bf0,3228410748,0177,FI,7
2024_25,b72ebe693e119a3d1912c3db1bde9c9e2f5b4386af7909b143e7f8046eef9bf0,3228410748,0179,1,8
2024_25,b72ebe693e119a3d1912c3db1bde9c9e2f5b4386af7909b143e7f8046eef9bf0,3228410748,0179,2,8
2024_25,b72ebe693e119a3d1912c3db1bde9c9e2f5b4386af7909b143e7f8046eef9bf0,3228410748,0179,FI,8
2024_25,b72ebe693e119a3d1912c3db1bde9c9e2f5b4386af7909b143e7f8046eef9bf0,3228410748,0181p,1,8
2024_25,b72ebe693e119a3d1912c3db1bde9c9e2f5b4386af7909b143e7f8046eef9bf0,3228410748,0181p,2,6
2024_25,b72ebe693e119a3d1912c3db1bde9c9e2f5b4386af7909b143e7f8046eef9bf0,3228410748,0181p,FI,8
2024_25,b74255c6961effb37914b6218ad228e61d17b01bcfd230021f0dbac3f1ad8d5a,3162076098,0180,1,7
2024_25,b74255c6961effb37914b6218ad228e61d17b01bcfd230021f0dbac3f1ad8d5a,3162076098,0180,FI,8
2024_25,b74255c6961effb37914b6218ad228e61d17b01bcfd230021f0dbac3f1ad8d5a,3162076098,0397,1,9
2024_25,b74255c6961effb37914b6218ad228e61d17b01bcfd230021f0dbac3f1ad8d5a,3162076098,0397,FI,9
2024_25,b74255c6961effb37914b6218ad228e61d17b01bcfd230021f0dbac3f1ad8d5a,3162076098,0398,1,8
2024_25,b74255c6961effb37914b6218ad228e61d17b01bcfd230021f0dbac3f1ad8d5a,3162076098,0398,FI,8
2024_25,b74255c6961effb37914b6218ad228e61d17b01bcfd230021f0dbac3f1ad8d5a,3162076098,0399,1,9
2024_25,b74255c6961effb37914b6218ad228e61d17b01bcfd230021f0dbac3f1ad8d5a,3162076098,0399,FI,8
2024_25,b74255c6961effb37914b6218ad228e61d17b01bcfd230021f0dbac3f1ad8d5a,3162076098,0402,1,7
2024_25,b74255c6961effb37914b6218ad228e61d17b01bcfd230021f0dbac3f1ad8d5a,3162076098,0402,FI,8
2024_25,b74255c6961effb37914b6218ad228e61d17b01bcfd230021f0dbac3f1ad8d5a,3162076098,0403,FI,0
2024_25,b74255c6961effb37914b6218ad228e61d17b01bcfd230021f0dbac3f1ad8d5a,3162076098,CV0004,1,9
2024_25,b74255c6961effb37914b6218ad228e61d17b01bcfd230021f0dbac3f1ad8d5a,3162076098,CV0004,FI,9
2024_25,b75dd131b381eec0f23c6680c741d954a46cfeddd87954c10c6900fd27485e74,3228406931,0179,1,3
2024_25,b75dd131b381eec0f23c6680c741d954a46cfeddd87954c10c6900fd27485e74,3228406931,0179,2,4
2024_25,b75dd131b381eec0f23c6680c741d954a46cfeddd87954c10c6900fd27485e74,3228406931,0179,FI,5
2024_25,b75dd131b381eec0f23c6680c741d954a46cfeddd87954c10c6900fd27485e74,3228406931,0623,1,4
2024_25,b75dd131b381eec0f23c6680c741d954a46cfeddd87954c10c6900fd27485e74,3228406931,0623,2,9
2024_25,b75dd131b381eec0f23c6680c741d954a46cfeddd87954c10c6900fd27485e74,3228406931,0623,FI,4
2024_25,b75dd131b381eec0f23c6680c741d954a46cfeddd87954c10c6900fd27485e74,3228406931,0930,1,3
2024_25,b75dd131b381eec0f23c6680c741d954a46cfeddd87954c10c6900fd27485e74,3228406931,0930,2,3
2024_25,b75dd131b381eec0f23c6680c741d954a46cfeddd87954c10c6900fd27485e74,3228406931,0930,FI,2
2024_25,b75dd131b381eec0f23c6680c741d954a46cfeddd87954c10c6900fd27485e74,3228406931,0931,1,7
2024_25,b75dd131b381eec0f23c6680c741d954a46cfeddd87954c10c6900fd27485e74,3228406931,0931,2,7
2024_25,b75dd131b381eec0f23c6680c741d954a46cfeddd87954c10c6900fd27485e74,3228406931,0931,FI,8
2024_25,b75dd131b381eec0f23c6680c741d954a46cfeddd87954c10c6900fd27485e74,3228406931,1010,1,2
2024_25,b75dd131b381eec0f23c6680c741d954a46cfeddd87954c10c6900fd27485e74,3228406931,1010,2,3
2024_25,b75dd131b381eec0f23c6680c741d954a46cfeddd87954c10c6900fd27485e74,3228406931,1010,FI,3
2024_25,b75dd131b381eec0f23c6680c741d954a46cfeddd87954c10c6900fd27485e74,3228406931,1012p,1,5
2024_25,b75dd131b381eec0f23c6680c741d954a46cfeddd87954c10c6900fd27485e74,3228406931,1012p,2,8
2024_25,b75dd131b381eec0f23c6680c741d954a46cfeddd87954c10c6900fd27485e74,3228406931,1012p,FI,7
2024_25,b75dd131b381eec0f23c6680c741d954a46cfeddd87954c10c6900fd27485e74,3228406931,1709,1,5
2024_25,b75dd131b381eec0f23c6680c741d954a46cfeddd87954c10c6900fd27485e74,3228406931,1709,2,2
2024_25,b75dd131b381eec0f23c6680c741d954a46cfeddd87954c10c6900fd27485e74,3228406931,1709,FI,6
2024_25,b79977866d9de8930d15a7035c721624970de67de13d351f226968cb53bafab0,3162077600,1007,1,7
2024_25,b79977866d9de8930d15a7035c721624970de67de13d351f226968cb53bafab0,3162077600,1007,FI,7
2024_25,b79977866d9de8930d15a7035c721624970de67de13d351f226968cb53bafab0,3162077600,1008,1,5
2024_25,b79977866d9de8930d15a7035c721624970de67de13d351f226968cb53bafab0,3162077600,1008,FI,6
2024_25,b79977866d9de8930d15a7035c721624970de67de13d351f226968cb53bafab0,3162077600,1009,1,5
2024_25,b79977866d9de8930d15a7035c721624970de67de13d351f226968cb53bafab0,3162077600,1009,FI,6
2024_25,b79977866d9de8930d15a7035c721624970de67de13d351f226968cb53bafab0,3162077600,1011,1,8
2024_25,b79977866d9de8930d15a7035c721624970de67de13d351f226968cb53bafab0,3162077600,1011,FI,8
2024_25,b79977866d9de8930d15a7035c721624970de67de13d351f226968cb53bafab0,3162077600,1013,FI,0
2024_25,b79977866d9de8930d15a7035c721624970de67de13d351f226968cb53bafab0,3162077600,1109,1,7
2024_25,b79977866d9de8930d15a7035c721624970de67de13d351f226968cb53bafab0,3162077600,1109,FI,7
2024_25,b79977866d9de8930d15a7035c721624970de67de13d351f226968cb53bafab0,3162077600,1110,1,8
2024_25,b79977866d9de8930d15a7035c721624970de67de13d351f226968cb53bafab0,3162077600,1110,FI,8
2024_25,b79977866d9de8930d15a7035c721624970de67de13d351f226968cb53bafab0,3162077600,CV0004,1,4
2024_25,b79977866d9de8930d15a7035c721624970de67de13d351f226968cb53bafab0,3162077600,CV0004,FI,5
2024_25,b7efeb1d2f0f49cfa18ea5a2a900cd3b4e084ee37a48a283628cd8bfa5c509a1,3162079790,0652,1,9
2024_25,b7efeb1d2f0f49cfa18ea5a2a900cd3b4e084ee37a48a283628cd8bfa5c509a1,3162079790,0652,FI,9
2024_25,b7efeb1d2f0f49cfa18ea5a2a900cd3b4e084ee37a48a283628cd8bfa5c509a1,3162079790,0653,1,9
2024_25,b7efeb1d2f0f49cfa18ea5a2a900cd3b4e084ee37a48a283628cd8bfa5c509a1,3162079790,0653,FI,9
2024_25,b7efeb1d2f0f49cfa18ea5a2a900cd3b4e084ee37a48a283628cd8bfa5c509a1,3162079790,0654,1,9
2024_25,b7efeb1d2f0f49cfa18ea5a2a900cd3b4e084ee37a48a283628cd8bfa5c509a1,3162079790,0654,FI,9
2024_25,b7efeb1d2f0f49cfa18ea5a2a900cd3b4e084ee37a48a283628cd8bfa5c509a1,3162079790,0655,1,10
2024_25,b7efeb1d2f0f49cfa18ea5a2a900cd3b4e084ee37a48a283628cd8bfa5c509a1,3162079790,0655,FI,9
2024_25,b7efeb1d2f0f49cfa18ea5a2a900cd3b4e084ee37a48a283628cd8bfa5c509a1,3162079790,0656,1,5
2024_25,b7efeb1d2f0f49cfa18ea5a2a900cd3b4e084ee37a48a283628cd8bfa5c509a1,3162079790,0656,FI,8
2024_25,b7efeb1d2f0f49cfa18ea5a2a900cd3b4e084ee37a48a283628cd8bfa5c509a1,3162079790,0660,FI,0
2024_25,b7efeb1d2f0f49cfa18ea5a2a900cd3b4e084ee37a48a283628cd8bfa5c509a1,3162079790,CV0004,1,10
2024_25,b7efeb1d2f0f49cfa18ea5a2a900cd3b4e084ee37a48a283628cd8bfa5c509a1,3162079790,CV0004,FI,10
2024_25,b7f57d1a9d04a3e6007ef528923e74c6a7c626f96332ca150312fd2d1c516728,3228379385,0156,1,8
2024_25,b7f57d1a9d04a3e6007ef528923e74c6a7c626f96332ca150312fd2d1c516728,3228379385,0156,2,9
2024_25,b7f57d1a9d04a3e6007ef528923e74c6a7c626f96332ca150312fd2d1c516728,3228379385,0156,FI,9
2024_25,b7f57d1a9d04a3e6007ef528923e74c6a7c626f96332ca150312fd2d1c516728,3228379385,0437,1,7
2024_25,b7f57d1a9d04a3e6007ef528923e74c6a7c626f96332ca150312fd2d1c516728,3228379385,0437,2,7
2024_25,b7f57d1a9d04a3e6007ef528923e74c6a7c626f96332ca150312fd2d1c516728,3228379385,0437,FI,7
2024_25,b7f57d1a9d04a3e6007ef528923e74c6a7c626f96332ca150312fd2d1c516728,3228379385,0438,1,7
2024_25,b7f57d1a9d04a3e6007ef528923e74c6a7c626f96332ca150312fd2d1c516728,3228379385,0438,2,10
2024_25,b7f57d1a9d04a3e6007ef528923e74c6a7c626f96332ca150312fd2d1c516728,3228379385,0438,FI,10
2024_25,b7f57d1a9d04a3e6007ef528923e74c6a7c626f96332ca150312fd2d1c516728,3228379385,0439,1,7
2024_25,b7f57d1a9d04a3e6007ef528923e74c6a7c626f96332ca150312fd2d1c516728,3228379385,0439,2,7
2024_25,b7f57d1a9d04a3e6007ef528923e74c6a7c626f96332ca150312fd2d1c516728,3228379385,0439,FI,7
2024_25,b7f57d1a9d04a3e6007ef528923e74c6a7c626f96332ca150312fd2d1c516728,3228379385,0440,1,7
2024_25,b7f57d1a9d04a3e6007ef528923e74c6a7c626f96332ca150312fd2d1c516728,3228379385,0440,2,8
2024_25,b7f57d1a9d04a3e6007ef528923e74c6a7c626f96332ca150312fd2d1c516728,3228379385,0440,FI,7
2024_25,b7f57d1a9d04a3e6007ef528923e74c6a7c626f96332ca150312fd2d1c516728,3228379385,0441,1,10
2024_25,b7f57d1a9d04a3e6007ef528923e74c6a7c626f96332ca150312fd2d1c516728,3228379385,0441,2,9
2024_25,b7f57d1a9d04a3e6007ef528923e74c6a7c626f96332ca150312fd2d1c516728,3228379385,0441,FI,9
2024_25,b7f57d1a9d04a3e6007ef528923e74c6a7c626f96332ca150312fd2d1c516728,3228379385,1709,1,7
2024_25,b7f57d1a9d04a3e6007ef528923e74c6a7c626f96332ca150312fd2d1c516728,3228379385,1709,2,7
2024_25,b7f57d1a9d04a3e6007ef528923e74c6a7c626f96332ca150312fd2d1c516728,3228379385,1709,FI,7
2024_25,b7f603a584a037fbff99b08cf52ca7c374219b4468bd17570322e71aea593a60,3162079790,0652,1,0
2024_25,b7f603a584a037fbff99b08cf52ca7c374219b4468bd17570322e71aea593a60,3162079790,0652,FI,0
2024_25,b7f603a584a037fbff99b08cf52ca7c374219b4468bd17570322e71aea593a60,3162079790,0653,1,0
2024_25,b7f603a584a037fbff99b08cf52ca7c374219b4468bd17570322e71aea593a60,3162079790,0653,FI,0
2024_25,b7f603a584a037fbff99b08cf52ca7c374219b4468bd17570322e71aea593a60,3162079790,0654,1,1
2024_25,b7f603a584a037fbff99b08cf52ca7c374219b4468bd17570322e71aea593a60,3162079790,0654,FI,0
2024_25,b80adf6418b64e37d4b547b0c6fb8aad9d6aa232516bf63bc9d07558c142232a,3162078584,243264,1,6
2024_25,b80adf6418b64e37d4b547b0c6fb8aad9d6aa232516bf63bc9d07558c142232a,3162078584,243264,2,8
2024_25,b80adf6418b64e37d4b547b0c6fb8aad9d6aa232516bf63bc9d07558c142232a,3162078584,243264,FI,7
2024_25,b80adf6418b64e37d4b547b0c6fb8aad9d6aa232516bf63bc9d07558c142232a,3162078584,243265,1,10
2024_25,b80adf6418b64e37d4b547b0c6fb8aad9d6aa232516bf63bc9d07558c142232a,3162078584,243265,2,8
2024_25,b80adf6418b64e37d4b547b0c6fb8aad9d6aa232516bf63bc9d07558c142232a,3162078584,243265,FI,9
2024_25,b80adf6418b64e37d4b547b0c6fb8aad9d6aa232516bf63bc9d07558c142232a,3162078584,243266,1,7
2024_25,b80adf6418b64e37d4b547b0c6fb8aad9d6aa232516bf63bc9d07558c142232a,3162078584,243266,2,8
2024_25,b80adf6418b64e37d4b547b0c6fb8aad9d6aa232516bf63bc9d07558c142232a,3162078584,243266,FI,8
2024_25,b80adf6418b64e37d4b547b0c6fb8aad9d6aa232516bf63bc9d07558c142232a,3162078584,243267,1,9
2024_25,b80adf6418b64e37d4b547b0c6fb8aad9d6aa232516bf63bc9d07558c142232a,3162078584,243267,2,8
2024_25,b80adf6418b64e37d4b547b0c6fb8aad9d6aa232516bf63bc9d07558c142232a,3162078584,243267,FI,9
2024_25,b83b5986b316cb9ca6984c28d694b20605cd991ae231a53076dcf608ebe2a05d,3162075418,028601,FI,0
2024_25,b840751d478fd743910a6a99cb3e16e15b45371c18bd008ad506c2e8a8a646f7,3162075539,1371,1,10
2024_25,b840751d478fd743910a6a99cb3e16e15b45371c18bd008ad506c2e8a8a646f7,3162075539,1371,FI,10
2024_25,b840751d478fd743910a6a99cb3e16e15b45371c18bd008ad506c2e8a8a646f7,3162075539,1372,1,10
2024_25,b840751d478fd743910a6a99cb3e16e15b45371c18bd008ad506c2e8a8a646f7,3162075539,1372,FI,10
2024_25,b840751d478fd743910a6a99cb3e16e15b45371c18bd008ad506c2e8a8a646f7,3162075539,1373,1,9
2024_25,b840751d478fd743910a6a99cb3e16e15b45371c18bd008ad506c2e8a8a646f7,3162075539,1373,FI,10
2024_25,b840751d478fd743910a6a99cb3e16e15b45371c18bd008ad506c2e8a8a646f7,3162075539,1374,1,9
2024_25,b840751d478fd743910a6a99cb3e16e15b45371c18bd008ad506c2e8a8a646f7,3162075539,1374,FI,10
