anyo,alumno,curso,contenido,nota_numerica
2024,10920099,3162077488,1234,7
2024,10920099,3162077488,1235,8
2024,12932662,3162077488,1228,9
2024,10718886,3162077600,1007,7
2024,10718886,3162077600,1007,7
2024,10718886,3162077600,1011,8
2024,10690358,3162077600,1009,6
2024,10690358,3162077600,1109,6
2024,10718081,3162077600,1009,7
2024,10718081,3162077600,1011,8
2024,10718081,3162077600,1011,8
2024,10427109,3162077600,1011,0
2024,10826692,3162077600,CV0004,8
2024,10584902,3162077600,1011,8
2024,10852071,3162077600,1011,8
2024,10852071,3162077600,1110,8
2024,10375121,3162077600,1011,8
2024,10689153,3162077600,1009,6
2024,10689153,3162077600,1013,0
2024,10795882,3162077600,CV0004,7
2024,10795882,3162077600,1109,8
2024,10833265,3162077600,1009,7
2024,10833265,3162077600,1011,9
2024,10768351,3162077600,CV0004,5
2024,10270640,3162077600,1007,0
2024,10426520,3162077600,1009,6
2024,10426520,3162077600,1011,8
2024,10432949,3162077600,1007,10
2024,10432949,3162077600,1007,10
2024,10432949,3162077600,1009,7
2024,10432949,3162077600,1012,10
2024,10820754,3162077600,1007,8
2024,10820754,3162077600,1008,7
2024,10820754,3162077600,1009,5
2024,10820754,3162077600,1011,9
2024,10466022,3162077600,CV0004,5
2024,10466022,3162077600,1008,5
2024,10466022,3162077600,1008,6
2024,10466022,3162077600,1011,7
2024,10723795,3162077600,1009,7
2024,10723795,3162077600,1110,7
2024,10279046,3162077600,1007,5
2024,10279046,3162077600,1013,0
2024,10664778,3162077600,1011,6
2024,13282254,3162077600,1110,9
2024,10698475,3162077600,1007,6
2024,12743886,3162077600,1008,5
2024,10792793,3162077600,1009,7
2024,10532574,3162077600,CV0004,0
2024,10532574,3162077600,1011,0
2024,11318428,3162077600,1109,10
2024,13243061,3162077600,1008,8
2024,13243061,3162077600,1009,8
2024,10690015,3162077600,1110,8
2024,13249466,3162077600,CV0004,9
2024,10375621,3162077600,1007,10
2024,11502177,3162077600,CV0004,8
2024,11502177,3162077600,1110,8
2024,10809481,3162077600,1008,8
2024,10809481,3162077600,1011,9
2024,10303629,3162077600,1012,0
2024,12630557,3162077600,1009,0
2024,12735439,3162077600,1011,9
2024,12735439,3162077600,1110,9
2024,10816484,3162077600,1109,6
2024,12300236,3162077600,CV0004,6
2024,12300236,3162077600,1008,7
2024,12300236,3162077600,1009,6
2024,13460322,3162077600,CV0004,0
2024,13460322,3162077600,1011,0
2024,10434495,3162077600,1109,0
2024,10434495,3162077600,1109,0
2024,10434495,3162077600,1110,0
2024,10318774,3162077600,1007,6
2024,10318774,3162077600,1008,7
2024,10318774,3162077600,1013,0
2024,10736212,3162077600,CV0004,0
2024,10278035,3162077600,1109,9
2024,10278035,3162077600,1110,7
2024,13242370,3162077600,1007,10
2024,13242370,3162077600,1007,10
2024,13242370,3162077600,1008,9
2024,13242370,3162077600,1012,10
2024,10786442,3162077600,1011,9
2024,10354121,3162077600,1109,2
2024,10354121,3162077600,1110,0
2024,10691616,3162077600,CV0004,8
2024,10691616,3162077600,1007,4
2024,10296770,3162077600,1109,5
2024,13242369,3162077600,1008,0
2024,10404684,3162077600,1009,0
2024,10404684,3162077600,1110,0
2024,11074029,3162077551,CV0004,7
2024,11074029,3162077551,0827,8
2024,11074029,3162077551,0826,6
2024,10804683,3162077551,0824,7
2024,10397145,3162077551,0827,9
2024,10397145,3162077551,0824,9
2024,10397145,3162077551,CV0010,10
2024,10752122,3162077551,0825,3
2024,10808796,3162077551,0823,8
2024,10808796,3162077551,0824,8
2024,13288467,3162077551,0823,8
2024,13288467,3162077551,0826,6
2024,13288467,3162077551,0828,7
2024,10713535,3162077551,0825,3
2024,10713535,3162077551,0824,4
2024,10713535,3162077551,0826,5
2024,10700138,3162077551,CV0004,8
2024,10700138,3162077551,0827,6
2024,10700138,3162077551,0822,8
2024,10323951,3162077551,0827,8
2024,10323951,3162077551,0827,9
2024,10729579,3162077551,0822,9
2024,10729579,3162077551,0824,7
2024,10729579,3162077551,0830,0
2024,10770133,3162077551,0823,4
2024,10770133,3162077551,0826,4
2024,10706042,3162077551,0822,7
2024,10706042,3162077551,0822,8
2024,13288446,3162077551,CV0010,8
2024,10819055,3162077551,0825,7
2024,10819055,3162077551,0822,8
2024,10819055,3162077551,0830,0
2024,10748318,3162077551,0825,7
2024,10748318,3162077551,0830,0
2024,10748318,3162077551,0828,6
2024,10809450,3162077551,0824,8
2024,10809450,3162077551,0826,8
2024,10758378,3162078584,243265,9
2024,10758378,3162078584,243267,9
2024,10758378,3162078584,243267,9
2024,11066151,3162078584,243267,9
2024,10791102,3162078584,243267,9
2024,10791102,3162078584,243264,8
2024,10698470,3162078584,243266,8
2024,10698470,3162078584,243264,8
2024,11285049,3162078584,243266,10
2024,11285049,3162078584,243264,9
2024,10347923,3162078584,243265,9
2024,10347923,3162078584,243267,10
2024,10675598,3162078584,243266,7
2024,10783224,3162078584,243264,8
2024,13447274,3162078584,243267,10
2024,13447274,3162078584,243264,9
2024,13447284,3162078584,243265,9
2024,13447284,3162078584,243267,7
2024,13447284,3162078584,243266,8
2024,13447284,3162078584,243264,8
2024,13035877,3162078584,243266,6
2024,13035877,3162078584,243266,8
2024,13035877,3162078584,243264,8
2024,10699108,3162078584,243267,10
2024,10287428,3162078584,243265,9
2024,11316049,3162078584,243264,7
2024,13250043,3162078584,243267,0
2024,13250043,3162078584,243266,0
2024,13250043,3162078584,243266,0
2024,13250043,3162078584,243264,1
2024,13250043,3162078584,243264,0
2024,11316053,3162078584,243266,10
2024,10814418,3162078584,243265,5
2024,10814418,3162078584,243267,9
2024,10862205,3162078584,243265,10
2024,10862205,3162078584,243266,8
2024,10705571,3162078584,243266,7
2024,10705571,3162078584,243266,8
2024,10705571,3162078584,243264,8
2024,11564293,3162078584,243265,9
2024,11564293,3162078584,243267,4
2024,10515204,3162078591,243604,5
2024,10515204,3162078591,243270,6
2024,11251858,3162078591,243601,0
2024,10645661,3162078591,243270,8
2024,10697595,3162078591,243271,9
2024,10709718,3162078591,243271,4
2024,10689702,3162078591,243604,7
2024,10772056,3162078591,243270,4
2024,10714036,3162078591,243270,9
2024,10499298,3162078591,243270,7
2024,10499298,3162078591,243270,7
2024,10689283,3162078591,243602,10
2024,10697594,3162078591,243601,0
2024,10242875,3162078591,243602,10
2024,10850218,3162078591,243602,10
2024,10850218,3162078591,243270,10
2024,10862844,3162078591,243602,10
2024,10862844,3162078591,243271,6
2024,10862844,3162078591,243270,9
2024,10706060,3162078591,243602,9
2024,10706060,3162078591,243270,9
2024,10352409,3162078591,243602,8
2024,10352409,3162078591,243601,0
2024,10711820,3162078591,243602,8
2024,10507995,3162076035,CV0004,8
2024,10507995,3162076035,0183,7
2024,10507995,3162076035,0176,7
2024,10507995,3162076035,0181,0
2024,11186762,3162076035,0178,0
2024,13263308,3162076035,CV0004,4
2024,13263308,3162076035,0180,9
2024,13263308,3162076035,0183,5
2024,11568873,3162076035,CV0004,8
2024,11568873,3162076035,0180,8
2024,11568873,3162076035,0181,7
2024,10805336,3162076035,0184,0
2024,10805336,3162076035,0183,5
2024,10805336,3162076035,0175,5
2024,13245158,3162076035,CV0004,8
2024,13245158,3162076035,0178,7
2024,13245158,3162076035,0178,5
2024,10610451,3162076035,CV0004,8
2024,10610451,3162076035,0183,6
2024,10610451,3162076035,0176,7
2024,10814531,3162076035,0183,8
2024,10814531,3162076035,0176,9
2024,10581335,3162076035,0181,10
2024,10713910,3162076035,0183,8
2024,10713910,3162076035,0176,7
2024,10706770,3162076035,0176,7
2024,10849475,3162076035,CV0004,9
2024,10468091,3162076035,0181,4
2024,10420918,3162076035,0181,0
2024,10420918,3162076035,0175,5
2024,12679099,3162076035,0175,5
2024,13097118,3162076035,0181,0
2024,10392821,3162076035,0184,0
2024,10742955,3162075539,1377,6
2024,10635766,3162075539,1377,4
2024,10734168,3162075539,1373,8
2024,10696544,3162075539,1378,0
2024,10503400,3162075539,1373,9
2024,13487291,3162075539,1372,3
2024,13487291,3162075539,1374,7
2024,10017455,3228404816,0649,10
2024,10802285,3228404816,1709,7
2024,10677373,3228404816,1709,0
2024,10802285,3228404816,0649,4
2024,10679695,3228404816,0649,7
2024,13075443,3228404816,1709,7
2024,13455127,3228404816,1709,10
2024,10244048,3228404816,0649,6
2024,10017455,3228404816,0647,9
2024,11806221,3228404816,0651,7
2024,10377895,3228404816,0650,0
2024,10661639,3228404816,1709,9
2024,10677900,3228404816,0179,8
2024,13476760,3228404816,1709,0
2024,13264942,3228404816,0179,0
2024,13035060,3228404816,0647,6
2024,10615771,3228404816,0179,0
2024,10635003,3228413080,0373,9
2024,10780756,3228413080,0370,8
2024,11064614,3228413382,0485,0
2024,13042221,3228413382,0485,0
2024,13042221,3228413382,0483,0
2024,12500233,3228413382,0483,0
2024,13457137,3228413382,0483,0
2024,10677836,3228413382,0483,0
2024,10611084,3228413382,1709,8
2024,10695479,3228413382,0373,0
2024,10269408,3228413382,0487,0
2024,12730778,3228413382,0485,0
2024,10834174,3228415772,0179,9
2024,11649375,3228415772,1367,8
2024,10711961,3228415772,1367,0
2024,10678151,3228415772,1367,0
2024,10962405,3228415772,1709,4
2024,10827153,3228415772,1709,7
2024,11514753,3228415772,0179,8
2024,10468121,3228379385,0438,3
2024,11671982,3228379385,0438,7
2024,11671982,3228379385,0438,6
2024,11039273,3228379385,0437,6
2024,10787257,3228379385,0437,6
2024,11033515,3228379385,0437,8
2024,10995299,3228379385,0438,9
2024,11604486,3228379385,0438,3
2024,11666166,3228379385,0438,4
2024,10835299,3228379385,0441,1
2024,11004486,3228379385,0441,10
2024,11604486,3228379385,0441,0
2024,10929912,3228379385,0441,5
2024,10905782,3228379385,0438,5
2024,11068958,3228379385,0438,0
2024,11068958,3228379385,0156,0
2024,10421015,3228379385,1709,0
2024,10468121,3228379385,0156,6
2024,13458066,3228379385,0438,10
2024,11666166,3228379385,0437,7
2024,13290996,3228406931,0623,8
2024,10824614,3228406931,0623,0
2024,11059841,3228406931,0623,7
2024,10443575,3228406931,0623,0
2024,10249410,3228406931,0623,7
2024,10824007,3228406931,1012p,9
2024,12561661,3228406931,1012p,8
2024,10824007,3228406931,1012p,9
2024,10813126,3228406931,1012p,9
2024,10530803,3228406931,1012p,8
2024,13456007,3228406931,1012p,9
2024,11089472,3228406931,1012p,7
2024,10797573,3228406931,1012p,9
2024,10813126,3228406931,0623,9
2024,10776549,3228406931,0623,10
2024,10726936,3228406931,0623,8
2024,10764144,3228406931,0623,7
2024,10530803,3228406931,0623,10
2024,10630363,3228406931,0623,8
2024,10852161,3228406931,0623,10
2024,10797573,3228406931,0623,9
2024,10754604,3228406931,0623,9
2024,10824614,3228406931,1012p,2
2024,10709557,3228406931,0931,0
2024,10764144,3228406931,0930,5
2024,11811552,3228406931,1012p,5
2024,13523913,3228406931,1012p,0
2024,11800453,3228406931,1012p,0
2024,10499331,3228406931,1012p,0
2024,10940616,3228406931,1709,0
2024,11629523,3228406931,1709,0
2024,10304385,3228406931,1012p,9
2024,10330111,3228406931,0931,8
2024,13461591,3228406931,1709,7
2024,10630337,3228406931,1010,3
2024,10766452,3228406545,CV0008,9
2024,11790917,3228406545,CV0008,10
2024,10742994,3228406545,CV0008,10
2024,10847609,3228406545,CV0008,7
2024,10804606,3228406545,CV0008,8
2024,13170472,3228406545,CV0008,3
2024,10729793,3228406545,0622,2
2024,11231507,3228406545,0623,0
2024,13470345,3228406545,0622,0
2024,13170472,3228406545,0625,0
2024,10843404,3228410748,0171,8
2024,10843404,3228410748,0172,8
2024,10843404,3228410748,0173,7
2024,10843404,3228410748,0177,9
2024,10506040,3228410748,0177,0
2024,13453640,3228410748,0171,9
2024,10700069,3228410748,0171,8
2024,10700069,3228410748,0181p,0
2024,13456058,3228410748,0171,0
2024,13456058,3228410748,0174,0
2024,10507411,3228410748,0171,0
2024,10700069,3228410748,0172,0
2024,10392181,3228410748,0171,8
2024,13480000,3228410748,0171,6
2024,10392181,3228410748,0177,8
2024,10506040,3228410748,0181p,7
2024,10506040,3228410748,0174,0
2024,10488332,3228410748,0181p,6
2024,10664803,3228410748,0171,0
2024,12413993,3228410748,0173,0
2024,10509253,3228410748,1709,0
2024,10509253,3228410748,0173,0
2024,13455821,3228410748,0173,6
2024,13456058,3228410748,0173,0
2024,10507411,3228410748,0173,0
2024,13456058,3228410748,0177,0
2024,10691269,3228410748,0181p,0
2024,10698109,3228410357,0171,9
2024,10719000,3228410357,0171,8
2024,10410077,3228410357,0384,7
2024,10410077,3228410357,0172,7
2024,13455702,3228410357,1709,9
2024,10645102,3228410357,1709,7
2024,10820272,3228410357,0172,6
2024,10742128,3228410892,0179,8
2024,10320497,3228410892,0179,7
2024,10514139,3228410892,0179,9
2024,11036107,3228381273,1709,7
2024,13291541,3228381273,1709,9
2024,11003632,3228381273,1226,0
2024,10916721,3228381273,1226,0
2024,10916721,3228381273,1231,0
2024,10851064,3162077488,1235,5
2024,10912726,3228381273,1231,7
2024,10846382,3228390016,0225,4
2024,10893131,3228390016,0225,6
2024,13452408,3228390016,0225,10
2024,10917865,3228390016,0225,5
2024,11011197,3228390016,0225,10
2024,10776723,3228390016,0225,3
2024,10929469,3228390016,0223,3
2024,11622314,3228390016,0223,7
2024,11622314,3228390016,0156,5
2024,13458016,3228390016,0223,0
2024,12647763,3228390016,0223,0
2024,11479705,3228390016,0223,7
2024,13458016,3228390016,0221,0
2024,13458659,3228390016,0221,0
2024,10776723,3228390016,1709,5
2024,10776723,3228390016,0222,7
2024,10517185,3228390016,0221,0
2024,10766806,3162077488,1227,8
2024,10909605,3162077488,1227,7
2024,10897205,3162077488,1227,6
2024,10802935,3162077488,1227,7
2024,11336367,3162077488,1227,7
2024,10770893,3162077488,1227,5
2024,10770893,3162077488,1230,5
2024,10718886,3162077600,1109,7
2024,10718081,3162077600,1109,7
2024,10833265,3162077600,1008,9
2024,10532574,3162077600,1007,0
2024,10803572,3162077600,1007,7
2024,13447274,3162078584,243267,10
2024,10772056,3162078591,243604,5
2024,10352409,3162078591,243604,6
2024,10711820,3162078591,243604,7
2024,10742422,3162076035,0180,7
2024,10805336,3162076035,0180,7
2024,10468091,3162076035,0180,8
2024,10805336,3162076035,CV0004,5
2024,10805336,3162076035,0175,5
2024,10849475,3162076035,0175,8
2024,10610451,3162076035,0175,5
2024,10267575,3162076035,0175,0
2024,13097118,3162076035,0180,9
2024,10392821,3162076035,0176,7
2024,10392821,3162076035,0176,9
2024,11921786,3162076035,0176,9
2024,13249462,3162076035,0183,9
2024,12730900,3162076035,0176,0
2024,10675919,3162076098,0399,8
2024,10513851,3162076098,0399,6
2024,10837553,3162076098,0180,6
2024,10699672,3162076098,0399,4
2024,10677163,3162076098,0403,0
2024,10837523,3162076098,0398,4
2024,10803272,3162076098,0398,8
2024,10803272,3162076098,0399,9
2024,12468964,3162076098,CV0004,9
2024,12468964,3162076098,0180,10
2024,12468964,3162076098,0399,4
2024,10700883,3162076098,0180,7
2024,10700883,3162076098,0399,8
2024,10778000,3162076098,0399,8
2024,10778000,3162076098,0397,9
2024,12398431,3162076098,0400,10
2024,12398431,3162076098,0399,9
2024,13127380,3162076098,0180,1
2024,13127380,3162076098,0400,0
2024,13127380,3162076098,0397,9
2024,10709639,3162076098,0403,0
2024,10664986,3162076119,CV0004,7
2024,11632133,3162076119,0180,9
2024,10690446,3162076119,0387,8
2024,10696634,3162076119,0385,9
2024,12058330,3162076119,0180,4
2024,10277303,3162076119,0388,9
2024,10486936,3162076119,CV0004,8
2024,10486936,3162076119,0386,8
2024,10610383,3162076119,0385,8
2024,10516555,3162076119,0388,0
2024,12734916,3162076119,0387,0
2024,10513718,3162076119,0388,0
2024,10737176,3162079713,0448,8
2024,10857947,3162079713,CV0002,8
2024,10857947,3162079713,0442,6
2024,10737176,3162079713,0451,0
2024,10916753,3162079713,0448,5
2024,10888026,3162079713,CV0002,9
2024,10888026,3162079713,0442,7
2024,11802825,3162079713,0451,0
2024,10925424,3162079713,0446,9
2024,10925424,3162079713,0442,9
2024,10925424,3162079713,0451,0
2024,12890835,3162079713,0446,5
2024,12890835,3162079713,0446,7
2024,12890835,3162079713,0442,7
2024,10707891,3162079713,0446,6
2024,10707891,3162079713,0448,5
2024,10924358,3162079713,0446,4
2024,10924358,3162079713,0448,6
2024,10787713,3162079713,0442,7
2024,11010026,3162079713,0443,4
2024,10832154,3162079713,0451,0
2024,12320496,3162079713,0443,1
2024,10793477,3162079713,0446,9
2024,13116617,3162079713,0443,8
2024,10431853,3162079713,0443,8
2024,13101838,3162079713,0442,7
2024,10308441,3162079713,0448,0
2024,10416752,3162079713,0446,6
2024,10416752,3162079713,0442,3
2024,11738860,3162079713,0446,3
2024,11738860,3162079713,0443,0
2024,12731696,3162079713,CV0002,7
2024,12731696,3162079713,0446,9
2024,10442321,3162079713,0448,0
2024,12380827,3162079713,CV0002,5
2024,12380827,3162079713,0448,0
2024,13458925,3162079713,CV0002,9
2024,11240615,3162079713,CV0002,4
2024,10991644,3162079713,0446,7
2024,13459444,3162079713,0448,0
2024,10323662,3162079713,0448,3
2024,11569044,3162079713,0443,3
2024,11502410,3162079713,0448,6
2024,11402624,3162079713,0448,0
2024,10728710,3162079713,0446,0
2024,12839405,3162079713,0446,0
2024,13263684,3162079713,CV0002,8
2024,13263684,3162079713,0446,10
2024,13263684,3162079713,0443,8
2024,12832437,3162079713,0448,5
2024,12853739,3162079713,0446,7
2024,12853739,3162079713,0442,6
2024,12853739,3162079713,0442,6
2024,11479322,3162079713,0448,2
2024,10735143,3162079790,0655,0
2024,10735143,3162079790,0656,0
2024,10410551,3162079790,0653,5
2024,10283468,3162079790,0653,6
2024,10283468,3162079790,0656,8
2024,13282224,3162079790,0657,9
2024,13282224,3162079790,0652,8
2024,13282224,3162079790,0656,6
2024,10835661,3162079790,0652,6
2024,10835661,3162079790,0656,8
2024,10835661,3162079790,0660,0
2024,12840433,3162079790,0653,8
2024,11837806,3162079790,0655,8
2024,11837806,3162079790,0652,4
2024,10437711,3162079790,0655,9
2024,10437711,3162079790,0652,8
2024,11262097,3162079790,0653,7
2024,10500611,3162079790,0656,7
2024,10679690,3162079790,0654,6
2024,13038791,3162079790,0655,7
2024,13038791,3162079790,0654,7
2024,10743003,3162079790,0655,8
2024,10743003,3162079790,0652,7
2024,10743003,3162079790,0660,0
2024,13235855,3162079790,0653,7
2024,10515573,3162079790,0655,4
2024,10515573,3162079790,0652,0
2024,10515573,3162079790,0656,8
2024,10515573,3162079790,0654,0
2024,11825237,3162079790,CV0004,7
2024,11825237,3162079790,0657,5
2024,11825237,3162079790,0652,4
2024,10862522,3162079790,0653,7
2024,10792061,3162079790,0657,6
2024,10792061,3162079790,0652,4
2024,10792061,3162079790,0653,7
2024,10699015,3162079790,0655,7
2024,10699015,3162079790,0652,6
2024,10707732,3162079790,0657,0
2024,10707732,3162079790,0657,5
2024,10707732,3162079790,0652,4
2024,10707732,3162079790,0654,4
2024,13245586,3162079790,0652,9
2024,10819298,3162079790,0653,6
2024,10819298,3162079790,0660,0
2024,11144559,3162079790,0657,9
2024,13246215,3162079790,0655,9
2024,13246215,3162079790,0652,7
2024,13246215,3162079790,0656,5
2024,13246215,3162079790,0656,7
2024,11335638,3162079790,0660,0
2024,11335638,3162079790,0654,5
2024,12737880,3162079790,CV0004,9
2024,11409670,3162079790,CV0004,0
2024,11409670,3162079790,0655,0
2024,11409670,3162079790,0653,0
2024,13320897,3162079790,0652,0
2024,11158088,3162079790,0653,0
2024,12491074,3162079790,0652,4
2024,12731205,3162079790,0655,0
2024,12568905,3162079790,0655,0
2024,13248595,3162079790,0652,6
2024,11741280,3162079790,0653,6
2024,12020369,3162079790,0653,5
2024,12020369,3162079790,0654,4
2024,13527455,3162079790,0653,9
2024,13038809,3162079790,0657,7
2024,13038809,3162079790,0656,9
2024,11875204,3162079790,0653,7
2024,13298754,3162079790,CV0004,0
2024,13298754,3162079790,0652,0
2024,10283680,3162079790,0655,0
2024,10283680,3162079790,0653,0
2024,10283680,3162079790,0654,0
2024,10601480,3162079790,0652,7
2024,13248312,3162079790,0652,2
2024,13248312,3162079790,0652,6
2024,12731503,3162079790,0653,0
2024,12567860,3162079790,CV0004,8
2024,12567860,3162079790,0655,5
2024,12567860,3162079790,0652,6
2024,12567860,3162079790,0653,7
2024,12567860,3162079790,0656,9
2024,10454503,3162079790,0655,0
2024,10454503,3162079790,0652,3
2024,10279159,3162079790,0653,7
2024,12685301,3162079790,CV0004,0
2024,12685301,3162079790,0652,0
2024,12685301,3162079790,0654,0
2024,11246656,3162079790,CV0004,7
2024,11553064,3162079790,0657,6
2024,11553064,3162079790,0653,6
2024,10730130,3162079790,0655,4
2024,10451024,3162079790,0653,4
2024,11170823,3162079790,0652,0
2024,10349643,3162079790,0656,8
2024,13038756,3162079790,0656,0
2024,13248215,3162079790,0652,3
2024,10323618,3162079790,0654,0
2024,10327143,3162079790,0654,0
2024,10327143,3162079790,0654,0
2024,11312274,3162079790,0654,2
2024,13242362,3162079790,CV0004,5
2024,13242362,3162079790,0655,4
2024,13242362,3162079790,0656,8
2024,13242362,3162079790,0654,3
2024,10840651,3162079860,5022,8
2024,10809218,3162079860,5021,10
2024,10415513,3162079860,5025,9
2024,12724396,3162079860,5021,10
2024,12724396,3162079860,5022,8
2024,12724396,3162079860,5022,9
2024,12724396,3162079860,5023,9
2024,10380889,3162079860,5021,5
2024,10740579,3162079860,5022,8
2024,10740579,3162079860,5026,8
2024,10846791,3162079860,5024,8
2024,10846791,3162079860,5025,9
2024,11430890,3162079860,5024,6
2024,10810094,3162079860,5022,4
2024,10355633,3162079860,5022,6
2024,10355633,3162079860,5026,8
2024,11482158,3162079860,5022,6
2024,11482158,3162079860,5023,0
2024,11482158,3162079860,5026,8
2024,10808794,3162079860,5024,9
2024,12874164,3162079860,5024,9
2024,10781314,3162079860,5024,8
2024,10781314,3162079860,5025,7
2024,10586308,3162079860,5023,8
2024,10586308,3162079860,5026,9
2024,10799062,3162079874,5074,7
2024,10799062,3162079874,5075,7
2024,10736698,3162079874,5072,7
2024,10832732,3162079874,5071,7
2024,10481669,3162079874,5071,8
2024,10747327,3162079874,5072,8
2024,10747327,3162079874,5073,9
2024,10747327,3162079874,5075,8
2024,10304881,3162079874,5071,0
2024,10304881,3162079874,5073,0
2024,11502777,3162079874,5073,7
2024,10726154,3162079874,5071,8
2024,10726154,3162079874,5074,10
2024,10516191,3162079874,5075,10
2024,10837507,3162079874,5071,0
2024,10837507,3162079874,5072,0
2024,10837507,3162079874,5075,0
2024,10405270,3162079874,5072,0
2024,10403933,3162079874,5072,0
2024,10406026,3162079874,5073,8
2024,12068421,3162079874,5073,6
2024,12068421,3162079874,5074,10
2024,12068421,3162079874,5075,10
2024,10837451,3162080071,0381,8
2024,11635385,3162080071,0375,7
2024,10707778,3162080071,0375,0
2024,10707778,3162080071,0374,0
2024,10855729,3162080071,0375,9
2024,10855729,3162080071,0374,9
2024,10611327,3162080071,0375,10
2024,10611327,3162080071,0376,10
2024,11242377,3162080071,CV0004,7
2024,10267085,3162080071,0376,7
2024,10267085,3162080071,0376,6
2024,10832107,3162080071,CV0004,9
2024,10832107,3162080071,0375,10
2024,10679688,3162080071,0375,9
2024,10707654,3162080071,0381,4
2024,10676228,3162080071,CV0004,9
2024,10676228,3162080071,0376,8
2024,10837560,3162080071,0378,8
2024,10864476,3162080071,0378,6
2024,10864476,3162080071,0377,4
2024,10864476,3162080071,0376,7
2024,10832097,3162080071,0381,7
2024,12722174,3162080071,CV0004,10
2024,13257199,3162080071,0374,10
2024,10634348,3162080071,CV0004,8
2024,10634348,3162080071,0375,2
2024,10634348,3162080071,0375,8
2024,10634348,3162080071,0376,6
2024,10691654,3162080071,0375,5
2024,10687382,3162080071,CV0004,7
2024,10687382,3162080071,0378,5
2024,10500950,3162080071,0375,0
2024,10711859,3162080071,0375,0
2024,10293307,3162079993,0490,7
2024,10293307,3162079993,0488,8
2024,13248857,3162079993,0491,0
2024,10679671,3162079993,0491,0
2024,10679671,3162079993,0490,0
2024,10679671,3162079993,0488,3
2024,12636620,3162079993,0491,0
2024,10364384,3162079993,CV0004,10
2024,10364384,3162079993,0494,7
2024,10525745,3162079993,0489,8
2024,10437714,3162079993,0491,2
2024,12427040,3162079993,CV0004,6
2024,13459614,3162079993,0494,0
2024,13459614,3162079993,0491,0
2024,13459614,3162079993,0488,0
2024,13459614,3162079993,0488,0
2024,12040403,3162079993,0490,4
2024,11254010,3162079993,0488,8
2024,10332148,3162079993,0491,0
2024,10332148,3162079993,0490,0
2024,10332148,3162079993,0486,8
2024,11400429,3162079993,CV0004,5
2024,10279313,3162079993,0489,6
2024,10640914,3162079993,0495,0
2024,10640914,3162079993,0486,0
2024,10905913,3162079993,0486,0
2024,13245900,3162079993,0488,5
2024,13038149,3162079993,CV0004,8
2024,13038149,3162079993,0489,5
2024,12735228,3162079993,0491,9
2024,10512597,3162079993,0491,5
2024,10512597,3162079993,0489,7
2024,11904882,3162079993,CV0004,1
2024,11904882,3162079993,0488,5
2024,10965828,3162079993,0489,5
2024,10965828,3162079993,0488,8
2024,10984790,3162079993,0486,0
2024,10635824,3162079993,0495,0
2024,10635824,3162079993,0492,6
2024,10635824,3162079993,0490,5
2024,10635824,3162079993,0488,5
2024,10279375,3162079957,0615,6
2024,10711791,3162079957,0614,7
2024,10711791,3162079957,0612,2
2024,10666129,3162079957,0614,8
2024,10666129,3162079957,0612,6
2024,10945672,3162079957,0615,6
2024,10945672,3162079957,0614,8
2024,10945672,3162079957,0612,7
2024,10837069,3162079957,CV0004,7
2024,10736098,3162079957,0614,4
2024,10254986,3162079957,CV0004,10
2024,10254986,3162079957,0616,10
2024,10679677,3162079957,0614,7
2024,10201417,3162079957,CV0004,10
2024,10201417,3162079957,0618,9
2024,10201417,3162079957,0614,8
2024,10201417,3162079957,0612,9
2024,10730670,3162079957,0619,0
2024,10820972,3162079957,CV0004,8
2024,10820972,3162079957,0615,9
2024,10820972,3162079957,0614,8
2024,10663063,3162079957,0615,5
2024,10663063,3162079957,0612,9
2024,10392051,3162079957,0615,4
2024,10392051,3162079957,0614,4
2024,10489583,3162079957,0614,7
2024,10489583,3162079957,0612,9
2024,13294635,3162079957,0618,8
2024,11736342,3162079957,0614,10
2024,10689194,3162079957,CV0004,8
2024,10689194,3162079957,0613,8
2024,10689194,3162079957,0612,10
2024,10817332,3162079957,0619,0
2024,10817332,3162079957,0615,7
2024,10027669,3162079936,0228,0
2024,10910799,3162079936,0227,9
2024,10906556,3162079936,0228,4
2024,10906556,3162079936,0226,3
2024,10912321,3162079936,0228,10
2024,10837080,3162079936,CV0002,8
2024,10888617,3162079936,0228,10
2024,10904569,3162079936,0231,0
2024,10892259,3162079936,CV0002,7
2024,10892259,3162079936,0231,0
2024,13261957,3162079936,0228,4
2024,13261957,3162079936,0227,5
2024,10911373,3162079936,0226,10
2024,10911373,3162079936,0231,0
2024,10789656,3162079936,CV0002,7
2024,10789656,3162079936,CV0002,7
2024,10789656,3162079936,0224,8
2024,11088604,3162079936,0228,9
2024,10909591,3162079936,0228,10
2024,10017433,3162079936,0230,8
2024,12730601,3162079936,0230,8
2024,12730601,3162079936,0226,9
2024,12505624,3162079936,0228,6
2024,13086978,3162079936,0228,8
2024,13086978,3162079936,0224,6
2024,11407222,3162079936,0230,5
2024,13031141,3162079936,0228,9
2024,13031141,3162079936,0227,7
2024,10344575,3162079936,0228,8
2024,10344575,3162079936,0227,7
2024,13250561,3162079936,CV0002,0
2024,13250561,3162079936,0227,0
2024,10416745,3162079936,0230,3
2024,10416745,3162079936,0230,0
2024,10978459,3162079936,0230,8
2024,10978459,3162079936,0228,0
2024,10793625,3162075411,028502,8
2024,10793625,3162075411,028505,7
