anyo,nombre_modulo,codigo_modulo,codigo_curso,nombre_curso,ciclo,grado,familia
2024_25,Servicios de información turística,0385,3162076119,Segundo,"GUÍA, INFORMACIÓN Y ASISTENCIA TURÍSTICAS",GRADO SUPERIOR,HOSTELERÍA Y TURISMO
2024_25,"Proyecto de guía, información",0388,3162076119,Segundo,"GUÍA, INFORMACIÓN Y ASISTENCIA TURÍSTICAS",GRADO SUPERIOR,HOSTELERÍA Y TURISMO
2024_25,Empresa e iniciativa emprendedora,0390,3162076119,Segundo,"GUÍA, INFORMACIÓN Y ASISTENCIA TURÍSTICAS",GRADO SUPERIOR,HOSTELERÍA Y TURISMO
2024_25,Formación en Centros de Trabajo,0391,3162076119,Segundo,"GUÍA, INFORMACIÓN Y ASISTENCIA TURÍSTICAS",GRADO SUPERIOR,HOSTELERÍA Y TURISMO
2024_25,Diseño de productos turísticos,0387,3162076119,Segundo,"GUÍA, INFORMACIÓN Y ASISTENCIA TURÍSTICAS",GRADO SUPERIOR,HOSTELERÍA Y TURISMO
2024_25,Procesos de guía y asistencia,0386,3162076119,Segundo,"GUÍA, INFORMACIÓN Y ASISTENCIA TURÍSTICAS",GRADO SUPERIOR,HOSTELERÍA Y TURISMO
2024_25,Itinerario personal para la empleabilidad I,1709,3228190451,Primero,DESARROLLO DE APLICACIONES MULTIPLATAFORMA (LFP),GRADO SUPERIOR,INFORMÁTICA Y COMUNICACIONES
2024_25,Proyecto intermodular 1 de Desarrollo de aplicaciones multiplataforma,0492p,3228190451,Primero,DESARROLLO DE APLICACIONES MULTIPLATAFORMA (LFP),GRADO SUPERIOR,INFORMÁTICA Y COMUNICACIONES
2024_25,Tutoría Primero,TU01CF,3228190451,Primero,DESARROLLO DE APLICACIONES MULTIPLATAFORMA (LFP),GRADO SUPERIOR,INFORMÁTICA Y COMUNICACIONES
2024_25,Inglés profesional GS,0179,3228190451,Primero,DESARROLLO DE APLICACIONES MULTIPLATAFORMA (LFP),GRADO SUPERIOR,INFORMÁTICA Y COMUNICACIONES
2024_25,Lenguajes de marcas y sistemas de gestión de información,0373,3228190451,Primero,DESARROLLO DE APLICACIONES MULTIPLATAFORMA (LFP),GRADO SUPERIOR,INFORMÁTICA Y COMUNICACIONES
2024_25,Entornos de desarrollo,0487,3228190451,Primero,DESARROLLO DE APLICACIONES MULTIPLATAFORMA (LFP),GRADO SUPERIOR,INFORMÁTICA Y COMUNICACIONES
2024_25,Programación,0485,3228190451,Primero,DESARROLLO DE APLICACIONES MULTIPLATAFORMA (LFP),GRADO SUPERIOR,INFORMÁTICA Y COMUNICACIONES
2024_25,Bases de Datos,0484,3228190451,Primero,DESARROLLO DE APLICACIONES MULTIPLATAFORMA (LFP),GRADO SUPERIOR,INFORMÁTICA Y COMUNICACIONES
2024_25,Sistemas informáticos,0483,3228190451,Primero,DESARROLLO DE APLICACIONES MULTIPLATAFORMA (LFP),GRADO SUPERIOR,INFORMÁTICA Y COMUNICACIONES
2024_25,Itinerario personal para la empleabilidad I,1709,3228390016,Primero,SISTEMAS MICROINFORMÁTICOS Y REDES (LFP),GRADO MEDIO,INFORMÁTICA Y COMUNICACIONES
2024_25,Tutoría Primero,TU01CF,3228390016,Primero,SISTEMAS MICROINFORMÁTICOS Y REDES (LFP),GRADO MEDIO,INFORMÁTICA Y COMUNICACIONES
2024_25,Redes locales,0225,3228390016,Primero,SISTEMAS MICROINFORMÁTICOS Y REDES (LFP),GRADO MEDIO,INFORMÁTICA Y COMUNICACIONES
2024_25,Aplicaciones ofimáticas,0223,3228390016,Primero,SISTEMAS MICROINFORMÁTICOS Y REDES (LFP),GRADO MEDIO,INFORMÁTICA Y COMUNICACIONES
2024_25,Montaje y mantenimiento de equipos,0221,3228390016,Primero,SISTEMAS MICROINFORMÁTICOS Y REDES (LFP),GRADO MEDIO,INFORMÁTICA Y COMUNICACIONES
2024_25,Sistemas operativos monopuesto,0222,3228390016,Primero,SISTEMAS MICROINFORMÁTICOS Y REDES (LFP),GRADO MEDIO,INFORMÁTICA Y COMUNICACIONES
2024_25,Inglés profesional GM,0156,3228390016,Primero,SISTEMAS MICROINFORMÁTICOS Y REDES (LFP),GRADO MEDIO,INFORMÁTICA Y COMUNICACIONES
2024_25,Itinerario personal para la empleabilidad I,1709,3228410748,Primero,GESTIÓN DE ALOJAMIENTOS TURÍSTICOS (LFP),GRADO SUPERIOR,HOSTELERÍA Y TURISMO
2024_25,Proyecto intermodular 1 de Gestión de alojamientos turísticos,0181p,3228410748,Primero,GESTIÓN DE ALOJAMIENTOS TURÍSTICOS (LFP),GRADO SUPERIOR,HOSTELERÍA Y TURISMO
2024_25,Tutoría Primero,TU01CF,3228410748,Primero,GESTIÓN DE ALOJAMIENTOS TURÍSTICOS (LFP),GRADO SUPERIOR,HOSTELERÍA Y TURISMO
2024_25,Inglés profesional GS,0179,3228410748,Primero,GESTIÓN DE ALOJAMIENTOS TURÍSTICOS (LFP),GRADO SUPERIOR,HOSTELERÍA Y TURISMO
2024_25,Estructura del mercado turístico,0171,3228410748,Primero,GESTIÓN DE ALOJAMIENTOS TURÍSTICOS (LFP),GRADO SUPERIOR,HOSTELERÍA Y TURISMO
2024_25,Protocolo y relaciones públicas,0172,3228410748,Primero,GESTIÓN DE ALOJAMIENTOS TURÍSTICOS (LFP),GRADO SUPERIOR,HOSTELERÍA Y TURISMO
2024_25,Marketing turístico,0173,3228410748,Primero,GESTIÓN DE ALOJAMIENTOS TURÍSTICOS (LFP),GRADO SUPERIOR,HOSTELERÍA Y TURISMO
2024_25,Dirección de alojamientos turístico,0174,3228410748,Primero,GESTIÓN DE ALOJAMIENTOS TURÍSTICOS (LFP),GRADO SUPERIOR,HOSTELERÍA Y TURISMO
2024_25,Recursos humanos en el alojamiento,0177,3228410748,Primero,GESTIÓN DE ALOJAMIENTOS TURÍSTICOS (LFP),GRADO SUPERIOR,HOSTELERÍA Y TURISMO
2024_25,Itinerario personal para la empleabilidad I,1709,3228415772,Primero,LABORATORIO CLÍNICO Y BIOMÉDICO (LFP),GRADO SUPERIOR,SANIDAD
2024_25,Proyecto intermodular 1 de Laboratorio clínico y biomédico,1375p,3228415772,Primero,LABORATORIO CLÍNICO Y BIOMÉDICO (LFP),GRADO SUPERIOR,SANIDAD
2024_25,Tutoría Primero,TU01CF,3228415772,Primero,LABORATORIO CLÍNICO Y BIOMÉDICO (LFP),GRADO SUPERIOR,SANIDAD
2024_25,Inglés profesional GS,0179,3228415772,Primero,LABORATORIO CLÍNICO Y BIOMÉDICO (LFP),GRADO SUPERIOR,SANIDAD
2024_25,Fisiopatología general,1370,3228415772,Primero,LABORATORIO CLÍNICO Y BIOMÉDICO (LFP),GRADO SUPERIOR,SANIDAD
2024_25,Gestión de muestras biológicas,1367,3228415772,Primero,LABORATORIO CLÍNICO Y BIOMÉDICO (LFP),GRADO SUPERIOR,SANIDAD
2024_25,Técnicas generales de laboratorio,1368,3228415772,Primero,LABORATORIO CLÍNICO Y BIOMÉDICO (LFP),GRADO SUPERIOR,SANIDAD
2024_25,Biología molecular y citogenética,1369,3228415772,Primero,LABORATORIO CLÍNICO Y BIOMÉDICO (LFP),GRADO SUPERIOR,SANIDAD
2024_25,Tutoría Primero,TU01CF,3162079706,Primero,GESTIÓN ADMINISTRATIVA (LOE),GRADO MEDIO,ADMINISTRACIÓN Y GESTIÓN
2024_25,Inglés Técnico I-M / Horario reservado para la docencia en inglés,CV0001,3162079706,Primero,GESTIÓN ADMINISTRATIVA (LOE),GRADO MEDIO,ADMINISTRACIÓN Y GESTIÓN
2024_25,Comunicación empresarial y atención al cliente,0437,3162079706,Primero,GESTIÓN ADMINISTRATIVA (LOE),GRADO MEDIO,ADMINISTRACIÓN Y GESTIÓN
2024_25,Formación y orientación laboral,0449,3162079706,Primero,GESTIÓN ADMINISTRATIVA (LOE),GRADO MEDIO,ADMINISTRACIÓN Y GESTIÓN
2024_25,Técnica contable,0441,3162079706,Primero,GESTIÓN ADMINISTRATIVA (LOE),GRADO MEDIO,ADMINISTRACIÓN Y GESTIÓN
2024_25,Empresa y administración,0439,3162079706,Primero,GESTIÓN ADMINISTRATIVA (LOE),GRADO MEDIO,ADMINISTRACIÓN Y GESTIÓN
2024_25,Operaciones administrativa de compra-venta,0438,3162079706,Primero,GESTIÓN ADMINISTRATIVA (LOE),GRADO MEDIO,ADMINISTRACIÓN Y GESTIÓN
2024_25,Tratamiento informático de la información,0440,3162079706,Primero,GESTIÓN ADMINISTRATIVA (LOE),GRADO MEDIO,ADMINISTRACIÓN Y GESTIÓN
2024_25,Inglés profesional GM,0156,3162079706,Primero,GESTIÓN ADMINISTRATIVA (LOE),GRADO MEDIO,ADMINISTRACIÓN Y GESTIÓN
2024_25,Tutoría Segundo,TU02CF,3162079713,Segundo,GESTIÓN ADMINISTRATIVA (LOE),GRADO MEDIO,ADMINISTRACIÓN Y GESTIÓN
2024_25,Inglés Técnico II-M / Horario reservado para la docencia en inglés,CV0002,3162079713,Segundo,GESTIÓN ADMINISTRATIVA (LOE),GRADO MEDIO,ADMINISTRACIÓN Y GESTIÓN
2024_25,Empresa en el aula,0446,3162079713,Segundo,GESTIÓN ADMINISTRATIVA (LOE),GRADO MEDIO,ADMINISTRACIÓN Y GESTIÓN
2024_25,Tratamiento de la documentación contable,0443,3162079713,Segundo,GESTIÓN ADMINISTRATIVA (LOE),GRADO MEDIO,ADMINISTRACIÓN Y GESTIÓN
2024_25,Operaciones administrativas de recursos humanos,0442,3162079713,Segundo,GESTIÓN ADMINISTRATIVA (LOE),GRADO MEDIO,ADMINISTRACIÓN Y GESTIÓN
2024_25,Formación en centros de trabajo,0451,3162079713,Segundo,GESTIÓN ADMINISTRATIVA (LOE),GRADO MEDIO,ADMINISTRACIÓN Y GESTIÓN
2024_25,Operaciones auxiliares de gestión de tesorería,0448,3162079713,Segundo,GESTIÓN ADMINISTRATIVA (LOE),GRADO MEDIO,ADMINISTRACIÓN Y GESTIÓN
