anyo,alumno,curso,contenido,nota_numerica
2025,10736761,3306170619,1369,8
2025,11312003,3306170619,1370,8
2025,11790026,3306170619,0179,0
2025,10735252,3306170619,0179,8
2025,10784831,3306170619,1369,0
2025,10931524,3306170619,1367,8
2025,11337604,3306170619,1368,4
2025,10886973,3306170619,1375p,9
2025,10928805,3306170619,1370,4
2025,10927613,3306170619,1368,8
2025,10911185,3306170619,1375p,10
2025,10899960,3306170619,1367,8
2025,13598749,3306170619,1368,4
2025,10659496,3306170619,1370,10
2025,10652365,3306172484,1709,6
2025,13228273,3306172484,0172,0
2025,13228273,3306172484,0173,0
2025,10788322,3306172484,0172,0
2025,13551232,3306172484,0177,0
2025,13593121,3306172484,1709,3
2025,13602219,3306172484,0172,0
2025,13608590,3306172484,0172,3
2025,13605770,3306172484,0181p,9
2025,13605770,3306172484,0172,5
2025,10843015,3306172484,0177,6
2025,13593251,3306172484,0181p,9
2025,13593117,3306172484,0179,0
2025,13593119,3306172484,0174,8
2025,10895710,3306172332,0171,8
2025,10895710,3306172332,0172,8
2025,13458379,3306172332,0400p,0
2025,13460187,3306172332,0171,0
2025,13598941,3306172332,0400p,8
2025,13598941,3306172332,0172,8
2025,13445476,3306172332,1709,5
2025,10583520,3306172332,1709,7
2025,12151924,3306172332,0400p,8
2025,10780778,3306172332,0173,6
2025,13593493,3306172332,0172,0
2025,13608890,3306172332,0172,9
2025,13608890,3306172332,0173,7
2025,10025712,3306172403,0171,8
2025,12908126,3306172403,0171,8
2025,12908126,3306172403,0172,8
2025,11405737,3306172403,0173,0
2025,10724848,3306172403,0388p,10
2025,10724848,3306172403,0171,8
2025,10724848,3306172403,0172,7
2025,10892142,3306172403,0172,8
2025,10892142,3306172403,0173,8
2025,10690363,3306172403,0384,6
2025,10690363,3306172403,0173,9
2025,10790903,3306172403,0179,6
2025,10654915,3306172053,1709,0
2025,10654915,3306172053,1229,0
2025,10654915,3306172053,1233,0
2025,10919245,3306172053,1231,4
2025,11120345,3306172053,1233,7
2025,10803891,3306172053,0156,5
2025,10803891,3306172053,1229,5
2025,11110260,3306172053,1229,5
2025,11099468,3306172053,1231,9
2025,11036037,3306172053,1709,5
2025,11114298,3306172053,1229,4
2025,10803879,3306172053,1229,2
2025,11433993,3306172053,1229,7
2025,13611445,3306172167,1709,8
2025,10866312,3306172167,0931,7
2025,10894753,3306172167,0623,2
2025,13598677,3306172167,0931,0
2025,10303205,3306172167,0930,0
2025,10303205,3306172167,1010,0
2025,12565921,3306172167,0930,5
2025,12565921,3306172167,1010,6
2025,10929310,3306172167,0930,9
2025,10929310,3306172167,1010,8
2025,10516442,3306172167,0931,7
2025,10932819,3306172167,0930,0
2025,10894622,3306172167,0931,8
2025,13595716,3306172167,1012p,0
2025,12500676,3306172167,0931,9
2025,13598103,3306172167,0623,0
2025,13598103,3306172167,0930,0
2025,10904796,3306172167,0623,3
2025,10904796,3306172167,1010,7
2025,10790209,3306172167,0931,9
2025,12900452,3306172167,1012p,7
2025,10883924,3306172167,0931,3
2025,10351884,3306172167,0931,4
2025,10730207,3306172167,0623,5
2025,10526778,3306172167,1012p,9
2025,10833008,3306172167,0930,3
2025,12152515,3306172167,1010,3
2025,13170472,3306172135,0828p,6
2025,11136005,3306172135,0622,3
2025,11709509,3306172135,0622,7
2025,10884465,3306172135,0828p,4
2025,10687998,3306169433,243266,8
2025,10780813,3306169433,243265,4
2025,10780813,3306169433,243267,7
2025,11066151,3306169440,243602,6
2025,10791102,3306169440,243271,7
2025,13467527,3306169440,243602,9
2025,13467527,3306169440,243271,8
2025,10287428,3306169440,243604,7
2025,10287348,3306169440,243270,8
2025,10814418,3306169440,243271,4
2025,13447274,3306169440,243604,8
2025,13594870,3306173997,0438,7
2025,13594861,3306173997,0441,5
2025,11241256,3306173997,0438,7
2025,13514838,3306173997,1709,7
2025,13289072,3306173997,0441,9
2025,11336870,3306173997,0437,9
2025,13529587,3306173997,0441,8
2025,11347134,3306173997,0441,6
2025,13615239,3306173997,0439,9
2025,10835148,3306173997,0439,8
2025,13626945,3306173997,0439,8
2025,10931052,3306173997,0156,7
2025,10832115,3306173997,0437,4
2025,10832115,3306173997,0441,1
2025,10996773,3306173997,0438,9
2025,10996773,3306173997,0156,5
2025,10633944,3306173997,0441,1
2025,10633944,3306173997,0438,7
2025,11109924,3306173997,0156,9
2025,11133386,3306173997,1709,9
2025,12647763,3306173997,0439,0
2025,12647763,3306173997,0438,0
2025,10938365,3306173997,0438,4
2025,10404730,3306173997,0437,6
2025,11053348,3306173997,0156,7
2025,13596973,3306174048,0657p,6
2025,13597020,3306174048,0657p,4
2025,13537130,3306174048,0650,2
2025,10243668,3306174048,0647,5
2025,12745122,3306174048,0650,5
2025,10910705,3306174048,0647,7
2025,13457085,3306174048,0651,7
2025,10840996,3306174048,0179,7
2025,13596949,3306174048,0650,0
2025,13596949,3306174048,0648,0
2025,13472424,3306172410,0180,4
2025,10320497,3306172410,0180,9
2025,11101503,3306170521,028505,7
2025,11103555,3306170521,028502,9
2025,12885212,3306170619,1709,9
2025,10914452,3306170619,1709,8
2025,13598749,3306170619,1709,5
2025,13090097,3306170719,1371,4
2025,13593120,3306172484,0174,3
2025,13593121,3306172484,0174,4
2025,10989676,3306172484,0174,8
2025,10311896,3306172403,1709,8
2025,10892142,3306172403,1709,7
2025,10652392,3306172403,1709,9
2025,12953439,3306172053,1226,9
2025,10803891,3306172053,1226,7
2025,11036037,3306172053,1226,5
2025,11433993,3306172053,1226,6
2025,11114298,3306172053,1226,4
2025,11433993,3306172053,0156,9
2025,11114298,3306172053,0156,4
2025,11120345,3306172053,0156,4
2025,10895836,3306172167,1709,8
2025,10883675,3306172167,1709,6
2025,10919736,3306172167,1709,6
2025,10893829,3306172167,1709,8
2025,10833008,3306172167,1012p,4
2025,11170959,3306173997,0440,9
2025,11241256,3306173997,0440,9
2025,12461270,3306173997,0440,0
2025,13626945,3306173997,0440,9
2025,10421015,3306173997,0440,7
2025,13594777,3306173997,0440,10
2025,13529587,3306173997,0440,7
2025,11899732,3306173997,0440,0
2025,10847700,3306173997,0440,9
2025,10633944,3306173997,0440,8
2025,11136115,3306173997,0440,7
2025,10806257,3306173997,0440,7
2025,11132240,3306173997,0440,9
2025,13486970,3306174048,0648,6
2025,13542655,3306174048,0648,9
2025,10511438,3306174048,0648,0
2025,12565877,3306174048,0648,0
2025,13597950,3306174048,0651,5
2025,13593239,3306174048,0651,6
2025,13597527,3306174048,1709,6
2025,13593239,3306174048,1709,7
2025,10904320,3306174048,1709,7
2025,13303646,3306169651,1709,5
2025,10308750,3306169651,1709,7
2025,10472185,3306169651,1709,7
2025,10471020,3306169651,1709,5
2025,13593151,3306169651,1709,6
2025,10900298,3306169651,0616p,10
2025,10836046,3306169651,0616p,10
2025,13232436,3306169651,0616p,9
2025,10813139,3306169751,0375,4
2025,10737949,3306169751,0375,1
2025,13456011,3306169751,0375,8
2025,10679695,3306174046,CVOPT,9
2025,10835676,3306174046,CVOPT,8
2025,10711948,3306174046,CVOPT,8
2025,10780784,3306174046,0655,6
2025,10742998,3306174046,0655,10
2025,10906957,3306174046,0655,8
2025,10889537,3306172060,CVOPT,9
2025,10776722,3306172060,CVOPT,5
2025,10904203,3306172060,CVOPT,10
2025,10766452,3306172133,0822,8
2025,10734184,3306172133,0822,4
2025,10707892,3306172133,0822,7
2025,10648032,3306172330,CVOPT,6
2025,10698109,3306172330,CVOPT,8
2025,10679964,3306172330,CVOPT,8
2025,10675936,3306172330,CVOPT,8
2025,13454999,3306172410,1708039,8
2025,12051056,3306170521,028502,9
2025,10782041,3306170521,028502,7
2025,10780778,3306172332,0383,7
2025,11515797,3306172332,0383,8
2025,13593493,3306172332,0179,0
2025,10929310,3306172167,1012p,9
2025,10735482,3306172167,1012p,9
2025,10931052,3306173997,0438,7
2025,10911748,3306173995,CVOPT,8
2025,12607119,3306172060,CVOPT,8
2025,10835673,3306172133,0826,6
2025,11073751,3306172133,1665020,8
2025,10745573,3306172330,0399,9
2025,13455952,3306172482,0178,7
2025,10845796,3306170719,1371,6
2025,11100435,3306172053,1226,4
2025,10487345,3306172167,0623,6
2025,11138087,3306173997,0438,9
2025,10931052,3306173997,0440,7
2025,12859504,3306174048,1709,10
2025,13596536,3306174048,0657p,7
2025,13596536,3306174048,0650,7
2025,10243725,3306174048,0650,0
2025,13597950,3306174048,0179,7
2025,13597527,3306174048,0657p,6
2025,11071688,3306174048,0179,0
2025,10509392,3306174048,0649,7
2025,13542655,3306174048,0651,9
2025,10835742,3306174048,0651,0
2025,10511438,3306174048,0650,0
2025,13009073,3306174048,0647,3
2025,10254912,3306174048,0650,9
2025,10832907,3306174048,0648,7
2025,10737176,3306174048,0647,8
2025,10698482,3306174048,0179,5
2025,10805501,3306169744,0372,10
2025,10915302,3306169744,1709,7
2025,10921245,3306169744,0371,8
2025,10898640,3306169744,0372,9
2025,10904793,3306169744,0370,8
2025,11226702,3306169744,0372,9
2025,10910799,3306169744,0179,9
2025,10912321,3306169744,0370,9
2025,10904569,3306169651,0487,7
2025,10263445,3306169651,0485,4
2025,10263445,3306169651,0484,6
2025,10901180,3306169651,0616p,9
2025,10462619,3306169651,0616p,10
2025,10931085,3306169651,0616p,10
2025,10931085,3306169651,0487,5
2025,10891759,3306169651,0616p,9
2025,11905649,3306169651,0487,7
2025,10832166,3306169651,0487,9
2025,10900298,3306169651,0373,9
2025,10909591,3306169651,0485,9
2025,10814397,3306169651,0487,0
2025,10381670,3306169651,1709,0
2025,10904666,3306169651,0487,6
2025,10283093,3306169651,0179,0
2025,10346246,3306169651,0483,2
2025,10310048,3306169651,0179,8
2025,11318786,3306169651,0484,0
2025,11061166,3306169651,0179,0
2025,10404419,3306169651,1709,8
2025,10796752,3306169593,0223,7
2025,10404633,3306169593,0221,0
2025,10270606,3306169593,0222,9
2025,12610265,3306169593,0225,7
2025,10999069,3306169593,0156,5
2025,10892119,3306169593,1709,7
2025,12736641,3306169593,0223,4
2025,11417915,3306169593,0225,4
2025,10996376,3306169593,0156,8
2025,10705603,3306169593,0225,7
2025,10835716,3306169593,0223,0
2025,10897212,3306169593,0222,4
2025,10429996,3306169593,0222,4
2025,13546750,3306169593,1709,7
2025,10308852,3306169593,0221,1
2025,11432717,3306169593,0225,2
2025,11432717,3306169593,0156,9
2025,10858044,3306169593,0225,7
2025,10982502,3306169593,0221,5
2025,10917865,3306169591,0226,7
2025,10812899,3306169591,0227,3
2025,10776723,3306169591,0226,8
2025,10776723,3306169591,1710,8
2025,10903261,3306169591,1708190,10
2025,10903261,3306169591,1713707,10
2025,13452408,3306169591,CVOPT,10
2025,11013828,3306169591,1708190,9
2025,11029392,3306169591,0224,4
2025,10762343,3306169751,1665190,10
2025,10762343,3306169751,0379s,9
2025,10910600,3306169751,0374,9
2025,10757735,3306169751,0375,2
2025,10840811,3306169751,1708190,10
2025,10737949,3306169751,1665190,9
2025,10799789,3306169751,0374,8
2025,10652371,3306169751,1710,9
2025,10762023,3306169751,CVOPT,10
2025,10762023,3306169751,0375,8
2025,10813139,3306169751,0379s,9
2025,10762338,3306169751,0377,3
2025,10762338,3306169751,0374,7
2025,10823812,3306169751,0375,7
2025,10823812,3306169751,0377,7
2025,10823812,3306169751,0376,8
2025,10511870,3306169658,1710,0
2025,10797348,3306169658,0614,6
2025,10797348,3306169658,0613,8
2025,10770657,3306169658,1708190,9
2025,10711977,3306169658,0614,3
2025,10856605,3306169658,0615,8
2025,10643328,3306169658,1665190,8
2025,10718934,3306169658,0616s,3
2025,10757001,3306169658,0613,3
2025,10828387,3306169658,0616s,8
2025,10828387,3306169658,0613,2
2025,10758419,3306169658,0612,3
2025,10688878,3306169658,0612,10
2025,10797980,3306169658,CVOPT,3
2025,10711924,3306169658,1708190,4
2025,11251967,3306170617,1710,4
2025,11341745,3306170617,1708061,8
2025,10781492,3306170617,1371,3
2025,10783707,3306170617,1372,9
2025,10783707,3306170617,1374,9
2025,10835968,3306170617,1665061,10
2025,10282118,3306170617,1665061,9
2025,10688361,3306170617,1371,7
2025,10993836,3306170617,1375s,5
2025,10809557,3306170617,1371,9
2025,10819488,3306170617,1373,8
2025,13281768,3306170617,1372,4
2025,10819378,3306170617,1708061,10
2025,13242092,3306170617,1374,8
2025,10652580,3306170617,1373,9
2025,10413312,3306170617,1710,8
2025,10780789,3306170617,1665061,9
2025,10515381,3306170617,1371,8
2025,10993558,3306170617,1665061,6
2025,10737175,3306173995,1664001,10
2025,10737175,3306173995,0446,6
2025,10737175,3306173995,0442,5
2025,10929912,3306173995,1713472,9
2025,11671982,3306173995,0448,6
2025,11029440,3306173995,1664001,10
2025,11029440,3306173995,1708001,9
2025,11028742,3306173995,1713472,6
2025,10911748,3306173995,1664001,9
2025,10911748,3306173995,0448,8
2025,10787257,3306173995,0448,4
2025,10929818,3306173995,1664001,9
2025,11033515,3306173995,0443,6
2025,11004486,3306173995,0446,8
2025,11043785,3306173995,0442,8
2025,10995299,3306173995,CVOPT,10
2025,10995299,3306173995,1664001,9
2025,10995299,3306173995,1710,9
2025,11805803,3306173995,1713472,6
2025,11805803,3306173995,0442,8
2025,11666166,3306173995,1708001,3
2025,11666166,3306173995,1710,3
2025,11027361,3306173995,0446,4
2025,10787655,3306173995,1708001,4
2025,10787655,3306173995,0442,5
2025,10961892,3306174046,1665001,8
2025,10017455,3306174046,CVOPT,10
2025,10017455,3306174046,0653,9
2025,10679695,3306174046,0656,9
2025,10789628,3306174046,0653,6
2025,10679709,3306174046,0657s,7
2025,12332046,3306174046,0655,6
2025,10742998,3306174046,CVOPT,10
2025,10780784,3306174046,0656,7
2025,10835676,3306174046,0654,4
2025,10931235,3306172060,1664020,5
2025,10924853,3306172060,1713925,8
2025,10924853,3306172060,1664020,7
2025,10787502,3306172060,1664020,7
2025,10776722,3306172060,1235,4
2025,10899896,3306172060,1228,7
2025,10904203,3306172060,1230,9
2025,12607119,3306172060,1713925,7
2025,12607119,3306172060,1227,7
2025,10805007,3306172060,1713925,5
2025,10912726,3306172060,1713925,5
2025,11004108,3306172060,CVOPT,8
2025,10766452,3306172133,0823,8
2025,10835673,3306172133,0823,5
2025,10856038,3306172133,1665020,4
2025,11073751,3306172133,0827,7
2025,10707892,3306172133,1665020,8
2025,10707892,3306172133,0825,7
2025,10487336,3306172133,0822,8
2025,10857816,3306172133,CVOPT,9
2025,10630337,3306172165,1007,6
2025,10630337,3306172165,1110,6
2025,10365221,3306172165,1011,6
2025,10813126,3306172165,1708020,8
2025,10813126,3306172165,1008,4
2025,10813126,3306172165,1109,8
2025,10852161,3306172165,1009,9
2025,10824007,3306172165,1110,7
2025,10270640,3306172165,1109,6
2025,10530803,3306172165,1665020,9
2025,13054040,3306172165,1012s,7
2025,13054040,3306172165,1011,6
2025,10630363,3306172165,1009,8
2025,10610084,3306172165,1008,8
2025,11627062,3306172330,CVOPT,9
2025,10835750,3306172330,0400s,8
2025,10835750,3306172330,0399,4
2025,10820272,3306172330,0397,8
2025,10698109,3306172330,1665039,10
2025,10719000,3306172330,1708039,8
2025,13487222,3306172330,0399,9
2025,13456027,3306172330,1710,5
2025,10254373,3306172482,0180,8
2025,10254373,3306172482,0176,8
2025,13455952,3306172482,0180,8
2025,10759237,3306172410,1665039,9
2025,10759237,3306172410,0385,7
2025,10742128,3306172410,0385,8
2025,10761594,3306172410,0386,7
2025,11330085,3306172410,1708039,5
2025,11330085,3306172410,0388s,6
2025,10676318,3306172410,0180,7
2025,10514139,3306172410,0180,8
2025,12912453,3306172410,1710,7
2025,11019862,3306170521,028501,2
2025,10964248,3306170521,028502,0
2025,10407199,3306170521,028100,9
2025,13377168,3306170521,028502,6
2025,13278454,3306170521,028502,8
2025,13278454,3306170521,028001,6
2025,11574134,3306170521,028502,9
2025,10762395,3306170521,028504,7
2025,11080250,3306170521,028100,10
2025,11572769,3306170521,028501,0
2025,12059467,3306170521,028001,0
2025,11896934,3306170521,028100,0
2025,13484181,3306170521,028503,7
2025,11128032,3306170521,028502,10
2025,11128032,3306170521,028503,7
2025,12081920,3306170521,028001,10
2025,10897940,3306170521,028504,5
2025,13156002,3306170521,028505,0
2025,13289086,3306170521,028503,4
2025,11017524,3306170521,028503,9
2025,10885488,3306170521,028503,7
2025,10893206,3306170521,028504,7
2025,10913618,3306170521,028504,0
2025,12848026,3306170521,028001,7
2025,13160174,3306170521,028503,0
2025,11043164,3306170521,028505,6
2025,11899562,3306170521,028504,3
2025,12691602,3306170521,028505,8
2025,12691602,3306170521,028001,10
2025,10782041,3306170521,028504,5
2025,11096252,3306170521,028001,8
2025,13388119,3306170521,028504,0
2025,13506891,3306170521,028502,9
2025,13518817,3306170521,028502,4
2025,13518817,3306170521,028001,6
2025,12587578,3306170521,028504,8
2025,13297080,3306170521,028501,8
2025,13297080,3306170521,028100,10
2025,10913687,3306170619,1370,4
2025,10916495,3306170619,1370,4
2025,10769318,3306170619,1370,4
2025,10709739,3306170619,1370,4
2025,10301015,3306170619,1375p,9
2025,10884022,3306170619,1375p,10
2025,12885212,3306170619,1375p,9
2025,12885212,3306170619,1369,8
2025,10636216,3306170619,1369,8
2025,10892991,3306170619,1367,4
2025,10714135,3306170619,1370,4
2025,10916992,3306170619,1375p,9
2025,10916992,3306170619,1369,8
2025,10786265,3306170619,1375p,8
2025,10786265,3306170619,0179,6
2025,10886973,3306170619,0179,9
2025,10711961,3306170619,1370,4
2025,10928805,3306170619,1369,8
2025,10911185,3306170619,1368,9
2025,10762965,3306170619,1369,6
2025,13598749,3306170619,1375p,9
2025,13623963,3306172484,0172,4
2025,10652365,3306172484,0174,9
2025,13561737,3306172484,0181p,9
2025,10305806,3306172484,0179,7
2025,13608584,3306172484,0172,7
2025,13608584,3306172484,0177,4
2025,13551232,3306172484,0171,0
2025,11051785,3306172484,0172,8
2025,10801931,3306172484,0171,6
2025,10843015,3306172484,0181p,8
2025,10989676,3306172484,0172,9
2025,10707659,3306172484,0174,0
2025,13593251,3306172484,0177,3
2025,13593117,3306172484,0174,0
2025,13593119,3306172484,0171,7
2025,10581374,3306172484,0171,10
2025,13598941,3306172332,0179,5
2025,13445476,3306172332,0172,6
2025,13593493,3306172332,0383,0
2025,10311896,3306172403,0384,8
2025,13455012,3306172403,1709,0
2025,13455012,3306172403,0179,0
2025,10025712,3306172403,0384,4
2025,13609532,3306172403,0383,0
2025,10755482,3306172403,0383,9
2025,10755482,3306172403,0172,9
2025,10755482,3306172403,0173,7
2025,10911448,3306172403,0388p,10
2025,12908126,3306172403,0179,9
2025,12908126,3306172403,0384,5
2025,10796413,3306172403,0179,3
2025,13604001,3306172403,1709,2
2025,10912710,3306172053,1232,5
2025,10698000,3306172053,1231,7
2025,10919245,3306172053,1709,6
2025,10923040,3306172053,1233,0
2025,11100435,3306172053,1232,6
2025,11100435,3306172053,1233,8
2025,10996182,3306172053,1231,4
2025,10996182,3306172053,1232,3
2025,10803891,3306172053,1231,5
2025,10803891,3306172053,1233,4
2025,11110260,3306172053,1232,6
2025,11110260,3306172053,1233,7
2025,11116442,3306172053,0156,10
2025,10905076,3306172053,1232,5
2025,11117078,3306172053,1231,6
2025,11036037,3306172053,0156,8
2025,11434889,3306172053,1709,7
2025,11434889,3306172053,1229,7
2025,11434889,3306172053,1233,7
2025,11013480,3306172053,1231,7
2025,10915769,3306172053,0156,7
2025,10699266,3306172167,1012p,9
2025,10699266,3306172167,0930,4
2025,10476265,3306172167,0930,3
2025,10730721,3306172167,0931,8
2025,11744037,3306172167,1010,0
2025,10895114,3306172167,0623,5
2025,13595716,3306172167,0930,0
2025,13598103,3306172167,0931,0
2025,10214849,3306172167,1012p,0
2025,10214849,3306172167,0623,0
2025,10315581,3306172167,0931,0
2025,12557620,3306172167,0623,7
2025,12557620,3306172167,0930,6
2025,10416632,3306172167,0930,8
2025,11340144,3306172167,1010,0
2025,10351884,3306172167,0179,0
2025,10344032,3306172167,1709,7
2025,10893829,3306172167,0179,9
2025,10932250,3306172167,0623,6
2025,10761942,3306172135,0623,8
2025,10793458,3306172135,0622,6
2025,10920099,3306172135,0179,8
2025,10924797,3306169433,243267,6
2025,10680218,3306169433,243264,7
2025,10307643,3306169433,243266,9
2025,10660627,3306169433,243265,4
2025,10827161,3306169433,243264,5
2025,13446594,3306169440,243602,9
2025,13448029,3306169440,243271,9
2025,13447284,3306169440,243604,6
2025,13447284,3306169440,243270,8
2025,11316053,3306169440,243602,8
2025,10862205,3306169440,243602,8
2025,13447274,3306169440,243270,9
2025,10925591,3306173997,0437,6
2025,10925591,3306173997,0156,6
2025,13162455,3306173997,0156,4
2025,12406107,3306173997,0439,4
2025,11038609,3306173997,0437,4
2025,13594777,3306173997,0441,8
2025,13592648,3306173997,0441,9
2025,13332555,3306173997,0438,10
2025,11347134,3306173997,0437,5
2025,13626945,3306173997,0438,8
2025,13024171,3306173997,0441,7
2025,11168289,3306173997,0441,8
2025,13134429,3306173997,0440,7
2025,10421015,3306173997,1709,0
2025,11086666,3306173997,0439,4
2025,11086666,3306173997,0440,8
2025,11136115,3306173997,0156,8
2025,10352292,3306173997,0437,0
2025,10352292,3306173997,0156,4
2025,10938365,3306173997,0156,4
2025,10333114,3306173997,0437,9
2025,11259014,3306174048,0657p,3
2025,11259014,3306174048,0651,0
2025,13596553,3306174048,0179,4
2025,10806737,3306174048,0657p,8
2025,12859504,3306174048,0657p,8
2025,12565877,3306174048,0647,0
2025,10243668,3306174048,0651,8
2025,10243668,3306174048,0648,7
2025,10730016,3306174048,0650,1
2025,11904167,3306174048,0657p,9
2025,11904167,3306174048,0651,8
2025,11904167,3306174048,0650,9
2025,13457085,3306174048,0648,8
2025,13456235,3306174048,0657p,8
2025,13456235,3306174048,0648,8
2025,10025322,3306174048,0648,0
2025,10657315,3306174048,0657p,10
2025,11552430,3306174048,0648,7
2025,13597031,3306174048,0647,6
2025,10511438,3306174048,0651,0
2025,10899530,3306174048,0651,7
2025,10899530,3306174048,0649,7
2025,10254912,3306174048,0657p,10
2025,10832907,3306174048,0647,6
2025,10737176,3306174048,0179,8
2025,10793462,3306174048,0651,8
2025,10924358,3306174048,0649,6
2025,10698049,3306174048,0647,6
2025,10991644,3306174048,0647,8
2025,12478421,3306174048,0649,8
2025,10928705,3306169744,0371,7
2025,10805078,3306169744,0369,6
2025,10900148,3306169744,0372,10
2025,10911373,3306169744,0179,10
2025,10911373,3306169744,0373,9
2025,10996327,3306169744,1709,7
2025,10996327,3306169744,0370,6
2025,11088604,3306169744,0179,10
2025,11088604,3306169744,0373,7
2025,13376042,3306169651,0485,0
2025,11898422,3306169651,0485,2
2025,10904569,3306169651,0484,7
2025,10901180,3306169651,0487,7
2025,10901180,3306169651,0485,3
2025,10462619,3306169651,0485,7
2025,10931085,3306169651,0373,8
2025,10308422,3306169651,0179,9
2025,10454462,3306169651,0616p,9
2025,10399842,3306169651,0485,0
2025,10837080,3306169651,0373,8
2025,10891759,3306169651,0483,7
2025,11231256,3306169651,0616p,0
2025,11231256,3306169651,0179,0
2025,10472185,3306169651,0373,10
2025,12876207,3306169651,1709,0
2025,13593175,3306169651,0616p,9
2025,10463301,3306169651,0485,1
2025,13352871,3306169651,1709,0
2025,13352871,3306169651,0484,0
2025,13352871,3306169651,0483,0
2025,10900201,3306169651,0373,9
2025,10832166,3306169651,0179,9
2025,11197655,3306169651,0485,6
2025,10888617,3306169651,0484,9
2025,10814397,3306169651,0179,4
2025,10381670,3306169651,0373,9
2025,10836046,3306169651,0483,8
2025,10346246,3306169651,0485,1
2025,12395762,3306169651,0485,0
2025,10404419,3306169651,0485,10
2025,11179481,3306169651,0373,9
2025,10471020,3306169651,0179,9
2025,10440723,3306169651,0179,0
2025,13458925,3306169651,0483,7
2025,11147116,3306169651,0179,0
2025,11126483,3306169593,0223,8
2025,10796752,3306169593,0156,6
2025,10459629,3306169593,0222,0
2025,10270606,3306169593,0223,9
2025,11246288,3306169593,0221,8
2025,11251993,3306169593,0223,0
2025,12610265,3306169593,0221,6
2025,10999069,3306169593,0225,4
2025,11134533,3306169593,0221,9
2025,11113596,3306169593,1709,8
2025,10828132,3306169593,0221,7
2025,10405932,3306169593,0225,0
2025,13545139,3306169593,0156,6
2025,10429996,3306169593,0225,4
2025,11432717,3306169593,0223,6
2025,10891681,3306169593,1709,7
2025,11115680,3306169593,0222,7
2025,10762391,3306169593,0156,0
2025,13459021,3306169593,0225,1
2025,10959217,3306169593,0225,8
2025,10982502,3306169593,0225,8
2025,10917865,3306169591,1713707,7
2025,10917865,3306169591,1710,7
2025,10812899,3306169591,0224,3
2025,10708167,3306169591,CVOPT,7
2025,10893131,3306169591,0224,9
2025,11011197,3306169591,1708190,10
2025,10776723,3306169591,1708190,8
2025,10776723,3306169591,0228,8
2025,13452408,3306169591,0228,9
2025,11002807,3306169591,0227,9
2025,11013828,3306169591,1664190,9
2025,11013828,3306169591,0224,9
2025,11035843,3306169591,0226,4
2025,10500950,3306169751,1665190,9
2025,10762368,3306169751,0375,4
2025,10762368,3306169751,1710,8
2025,10910600,3306169751,0375,4
2025,11082671,3306169751,1665190,9
2025,10737949,3306169751,0379s,9
2025,10737949,3306169751,0374,2
2025,10762023,3306169751,0377,7
2025,10764453,3306169751,0376,7
2025,10756607,3306169751,CVOPT,10
2025,10756607,3306169751,0375,4
2025,10823812,3306169751,0378,8
2025,13345475,3306169751,0374,8
2025,10282899,3306169658,0614,4
2025,10282899,3306169658,0613,4
2025,10807600,3306169658,1665190,10
2025,10770964,3306169658,0614,4
2025,10828387,3306169658,1665190,9
2025,10758419,3306169658,1665190,9
2025,10736277,3306169658,1708190,8
2025,10736277,3306169658,0615,9
2025,10635513,3306169658,0612,3
2025,11251967,3306170617,1375s,8
2025,11514753,3306170617,1710,10
2025,10781492,3306170617,1665061,8
2025,10783707,3306170617,1708061,9
2025,10835968,3306170617,1708061,9
2025,10865703,3306170617,1375s,9
2025,10865703,3306170617,1373,7
2025,10378823,3306170617,1372,10
2025,10985551,3306170617,CVOPT,9
2025,10803120,3306170617,1708061,10
2025,10803120,3306170617,CVOPT,9
2025,10809557,3306170617,1373,8
2025,10711950,3306170617,1375s,9
2025,10711950,3306170617,1374,5
2025,10652580,3306170617,1372,8
2025,10687463,3306170617,1371,8
2025,10729560,3306170617,CVOPT,8
2025,10729560,3306170617,1372,5
2025,10729560,3306170617,1374,4
2025,10851445,3306170617,1665061,10
2025,10842025,3306170617,1374,5
2025,10809667,3306170617,1371,9
2025,10809667,3306170617,1372,8
2025,13167864,3306170617,1372,7
2025,10635383,3306170617,1665061,7
2025,10993558,3306170617,CVOPT,0
2025,11671982,3306173995,1713472,9
2025,11671982,3306173995,CVOPT,7
2025,11671982,3306173995,1664001,9
2025,11029440,3306173995,0442,10
2025,11028742,3306173995,0443,4
2025,11028742,3306173995,1710,7
2025,10911748,3306173995,0446,7
2025,11033515,3306173995,0446,8
2025,11004716,3306173995,1708001,9
2025,11004716,3306173995,1710,8
2025,11004486,3306173995,1664001,10
2025,11039273,3306173995,1710,8
2025,10835299,3306173995,1708001,6
2025,11026339,3306173995,0446,6
2025,11024457,3306173995,1713472,8
2025,11027361,3306173995,0443,6
2025,10911000,3306173995,0446,3
2025,10679723,3306174046,0657s,6
2025,10677900,3306174046,1708001,6
2025,10819061,3306174046,1665001,8
2025,10679722,3306174046,0655,7
2025,10961892,3306174046,0652,4
2025,10824617,3306174046,1708001,6
2025,10017455,3306174046,1708001,10
2025,10789628,3306174046,0655,8
2025,12332046,3306174046,0653,0
2025,10906957,3306174046,1665001,7
2025,10906957,3306174046,0654,7
2025,10780784,3306174046,0654,7
2025,10711948,3306174046,0655,6
2025,10711948,3306174046,0653,3
2025,10776755,3306172060,1713925,7
2025,10776755,3306172060,1227,8
2025,10931235,3306172060,CVOPT,6
